BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3141  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D3GF            '  /                                              
FILENAME= 'VERSION2FC_ATM.FITS[*,2,1]'  /
5678.26916980744  3.187114E-19
5679.63300704957  5.558791E-19
5680.99684429169  8.943540E-19
5682.36068153382  9.895842E-19
5683.72451877595  9.816694E-19
5685.08835601807  8.920814E-19
5686.4521932602  1.362164E-18
5687.81603050233  1.575986E-18
5689.17986774445  1.353869E-18
5690.54370498658  1.685650E-18
5691.90754222871  1.523167E-18
5693.27137947083  1.290240E-18
5694.63521671296  1.622773E-18
5695.99905395509  9.797013E-19
5697.36289119721  7.726699E-19
5698.72672843934  7.471287E-19
5700.09056568147  4.882116E-19
5701.45440292359  5.587911E-19
5702.81824016572  4.420127E-19
5704.18207740785  3.944256E-19
5705.54591464997  6.304607E-19
5706.9097518921  9.042073E-19
5708.27358913422  7.724974E-19
5709.63742637635  6.563941E-19
5711.00126361848  6.180101E-19
5712.3651008606  6.770050E-19
5713.72893810273  9.136940E-19
5715.09277534486  8.912899E-19
5716.45661258698  1.471504E-19
5717.82044982911  8.636933E-20
5719.18428707124  7.438491E-19
5720.54812431336  1.226854E-18
5721.91196155549  7.031645E-19
5723.27579879762  7.082559E-19
5724.63963603974  6.412474E-19
5726.00347328187  2.861937E-19
5727.36731052399  9.595675E-19
5728.73114776612  1.358047E-18
5730.09498500825  1.386573E-18
5731.45882225037  9.730070E-19
5732.8226594925  6.932864E-19
5734.18649673463  7.509836E-19
5735.55033397675  1.061638E-18
5736.91417121888  1.362318E-18
5738.27800846101  8.129504E-19
5739.64184570313  1.257587E-18
5741.00568294526  1.386201E-18
5742.36952018739  7.686679E-19
5743.73335742951  5.611012E-19
5745.09719467164  4.637397E-19
5746.46103191377  1.247038E-19
5747.82486915589  3.437647E-19
5749.18870639802  9.798396E-19
5750.55254364014  1.430892E-18
5751.91638088227  1.254082E-18
5753.2802181244  9.433659E-19
5754.64405536652  9.506892E-19
5756.00789260865  9.362973E-19
5757.37172985078  8.474788E-19
5758.7355670929  8.544261E-19
5760.09940433503  8.357114E-19
5761.46324157716  9.152326E-19
5762.82707881928  1.111792E-18
5764.19091606141  1.384041E-18
5765.55475330354  1.303473E-18
5766.91859054566  1.295990E-18
5768.28242778779  1.252468E-18
5769.64626502992  1.105127E-18
5771.01010227204  1.081435E-18
5772.37393951417  6.460584E-19
5773.7377767563  6.756353E-19
5775.10161399842  8.722614E-19
5776.46545124055  6.331420E-19
5777.82928848268  9.017856E-19
5779.1931257248  9.745963E-19
5780.55696296693  7.362471E-19
5781.92080020906  5.551096E-19
5783.28463745118  6.191489E-19
5784.64847469331  8.995981E-19
5786.01231193544  4.844002E-19
5787.37614917756  1.290725E-19
5788.73998641969  4.750111E-19
5790.10382366181  8.242488E-19
5791.46766090394  1.360083E-18
5792.83149814607  1.486808E-18
5794.19533538819  1.294596E-18
5795.55917263032  1.026636E-18
5796.92300987245  6.362504E-19
5798.28684711457  3.962483E-19
5799.6506843567  7.081762E-19
5801.01452159883  1.237934E-18
5802.37835884095  1.074318E-18
5803.74219608308  1.019739E-18
5805.10603332521  1.267724E-18
5806.46987056733  8.039635E-19
5807.83370780946  5.570084E-19
5809.19754505158  7.261257E-19
5810.56138229371  9.129347E-19
5811.92521953584  1.061130E-18
5813.28905677797  7.329200E-19
5814.65289402009  8.107759E-19
5816.01673126222  9.870410E-19
5817.38056850434  9.234112E-19
5818.74440574647  6.457297E-19
5820.1082429886  6.762822E-19
5821.47208023072  5.179027E-19
5822.83591747285  7.773023E-19
5824.19975471498  1.261937E-18
5825.5635919571  1.486803E-18
5826.92742919923  1.277635E-18
5828.29126644136  6.359077E-19
5829.65510368348  8.334897E-19
5831.01894092561  6.030349E-19
5832.38277816774  4.195361E-19
5833.74661540986  8.408131E-19
5835.11045265199  1.012824E-18
5836.47428989412  1.127627E-18
5837.83812713624  1.724286E-18
5839.20196437837  1.443622E-18
5840.56580162049  6.845475E-19
5841.92963886262  6.581302E-19
5843.29347610475  5.638612E-19
5844.65731334687  4.630683E-19
5846.021150589  3.357230E-19
5847.38498783113  6.338238E-19
5848.74882507325  8.171094E-19
5850.11266231538  9.465172E-19
5851.47649955751  7.275068E-19
5852.84033679963  3.734575E-19
5854.20417404176  3.609672E-19
5855.56801128389  7.349547E-19
5856.93184852601  9.484804E-19
5858.29568576814  5.876162E-19
5859.65952301027  5.284017E-19
5861.02336025239  7.274304E-19
5862.38719749452  8.738693E-19
5863.75103473664  1.272107E-18
5865.11487197877  1.471599E-18
5866.4787092209  1.142651E-18
5867.84254646302  5.322294E-19
5869.20638370515  3.081519E-19
5870.57022094728  4.372523E-19
5871.93405818941  7.284392E-19
5873.29789543153  8.264824E-19
5874.66173267366  6.931661E-19
5876.02556991578  1.248626E-18
5877.38940715791  1.132502E-18
5878.75324440004  9.220413E-19
5880.11708164216  6.733225E-19
5881.48091888429  4.944751E-19
5882.84475612642  9.836953E-19
5884.20859336854  1.273613E-18
5885.57243061067  1.874730E-18
5886.9362678528  1.636716E-18
5888.30010509492  1.326633E-18
5889.66394233705  1.858333E-18
5891.02777957918  2.156152E-18
5892.3916168213  6.682870E-19
5893.75545406343  6.609021E-19
5895.11929130555  1.013825E-18
5896.48312854768  1.073011E-18
5897.84696578981  6.582545E-19
5899.21080303193  1.055900E-18
5900.57464027406  9.474007E-19
5901.93847751619  6.002871E-19
5903.30231475831  3.734345E-19
5904.66615200044  3.690492E-19
5906.02998924257  6.690653E-19
5907.39382648469  5.867910E-19
5908.75766372682  6.318926E-19
5910.12150096895  6.018556E-19
5911.48533821107  7.505300E-19
5912.8491754532  6.814583E-19
5914.21301269533  7.035619E-19
5915.57684993745  8.840999E-19
5916.94068717958  6.713345E-19
5918.30452442171  9.240186E-19
5919.66836166383  1.050576E-18
5921.03219890596  8.714030E-19
5922.39603614808  8.960090E-19
5923.75987339021  1.304032E-18
5925.12371063234  1.020793E-18
5926.48754787446  4.750621E-19
5927.85138511659  6.651455E-19
5929.21522235872  6.829193E-19
5930.57905960084  5.405173E-19
5931.94289684297  9.930211E-19
5933.3067340851  1.367138E-18
5934.67057132722  1.241114E-18
5936.03440856935  1.311499E-18
5937.39824581148  1.076329E-18
5938.7620830536  7.171185E-19
5940.12592029573  5.213125E-19
5941.48975753786  7.292641E-19
5942.85359477998  1.481248E-18
5944.21743202211  1.556576E-18
5945.58126926424  8.017300E-19
5946.94510650636  7.075652E-19
5948.30894374849  1.224049E-18
5949.67278099062  9.269946E-19
5951.03661823274  6.101161E-19
5952.40045547487  8.877293E-19
5953.76429271699  9.849989E-19
5955.12812995912  1.034808E-18
5956.49196720125  9.214244E-19
5957.85580444337  7.788829E-19
5959.2196416855  1.149023E-18
5960.58347892763  1.349025E-18
5961.94731616975  7.184579E-19
5963.31115341188  6.201924E-19
5964.67499065401  6.754376E-19
5966.03882789613  5.976603E-19
5967.40266513826  6.705141E-19
5968.76650238039  9.097667E-19
5970.13033962251  7.680720E-19
5971.49417686464  6.985975E-19
5972.85801410677  8.118274E-19
5974.22185134889  4.756571E-19
5975.58568859102  3.372257E-19
5976.94952583314  6.460709E-19
5978.31336307527  9.874980E-19
5979.6772003174  8.561210E-19
5981.04103755952  7.597054E-19
5982.40487480165  8.592611E-19
5983.76871204378  8.240405E-19
5985.1325492859  8.791420E-19
5986.49638652803  9.867135E-19
5987.86022377016  1.222860E-18
5989.22406101228  1.279951E-18
5990.58789825441  1.101011E-18
5991.95173549654  1.011954E-18
5993.31557273866  1.008214E-18
5994.67940998079  5.683391E-19
5996.04324722292  1.296471E-19
5997.40708446504  6.722383E-19
5998.77092170717  9.846907E-19
6000.1347589493  7.529539E-19
6001.49859619142  8.700216E-19
6002.86243343355  7.723067E-19
6004.22627067568  9.449888E-19
6005.5901079178  8.685466E-19
6006.95394515993  9.584159E-19
6008.31778240205  1.113474E-18
6009.68161964418  8.277383E-19
6011.04545688631  4.115861E-19
6012.40929412843  6.679696E-19
6013.77313137056  7.154901E-19
6015.13696861269  6.992190E-19
6016.50080585481  1.011142E-18
6017.86464309694  8.725155E-19
6019.22848033907  9.640144E-19
6020.59231758119  1.266610E-18
6021.95615482332  1.625759E-18
6023.31999206545  1.918447E-18
6024.68382930757  2.208584E-18
6026.0476665497  2.786161E-18
6027.41150379183  8.854796E-19
6028.77534103395  7.674377E-19
6030.13917827608  8.043225E-19
6031.50301551821  8.414461E-19
6032.86685276033  6.295054E-19
6034.23069000246  5.346887E-19
6035.59452724458  6.071875E-19
6036.95836448671  7.384208E-19
6038.32220172884  3.948182E-19
6039.68603897096  3.867262E-19
6041.04987621309  6.087062E-19
6042.41371345522  7.802956E-19
6043.77755069735  8.049196E-19
6045.14138793947  5.015787E-19
6046.5052251816  4.243360E-19
6047.86906242372  3.260597E-19
6049.23289966585  4.827803E-19
6050.59673690798  7.651843E-19
6051.9605741501  7.532790E-19
6053.32441139223  5.519342E-19
6054.68824863435  1.006631E-18
6056.05208587648  1.083585E-18
6057.41592311861  1.229209E-18
6058.77976036073  1.085338E-18
6060.14359760286  9.577385E-19
6061.50743484499  1.255963E-18
6062.87127208711  1.010364E-18
6064.23510932924  1.387361E-18
6065.59894657137  1.387358E-18
6066.96278381349  1.550362E-18
6068.32662105562  1.739667E-18
6069.69045829775  1.967353E-18
6071.05429553987  1.981719E-18
6072.418132782  1.714219E-18
6073.78197002413  7.035569E-19
6075.14580726625  1.180574E-18
6076.50964450838  5.568898E-19
6077.87348175051  1.264950E-18
6079.23731899263  1.481834E-18
6080.60115623476  1.352340E-18
6081.96499347689  1.197214E-18
6083.32883071901  1.292462E-18
6084.69266796114  1.007782E-18
6086.05650520327  4.387346E-19
6087.42034244539  2.515232E-19
6088.78417968752  1.285454E-18
6090.14801692964  1.744561E-18
6091.51185417177  1.673185E-18
6092.8756914139  1.632826E-18
6094.23952865602  6.414161E-19
6095.60336589815  1.280866E-18
6096.96720314028  1.257816E-18
6098.3310403824  3.954582E-19
6099.69487762453  6.015699E-19
6101.05871486666  1.339570E-18
6102.42255210878  1.314020E-18
6103.78638935091  1.027082E-18
6105.15022659304  2.235744E-21
6106.51406383516  7.227693E-19
6107.87790107729  1.203746E-18
6109.24173831942  1.181757E-18
6110.60557556154  1.483858E-18
6111.96941280367  9.682312E-19
6113.33325004579  6.445629E-19
6114.69708728792  1.070255E-18
6116.06092453005  1.070317E-18
6117.42476177218  1.007615E-18
6118.7885990143  5.812405E-19
6120.15243625643  1.084624E-18
6121.51627349855  2.079651E-19
6122.88011074068  1.046861E-18
6124.24394798281  4.426644E-19
6125.60778522493  8.189186E-19
6126.97162246706  5.772501E-19
6128.33545970919  1.054324E-18
6129.69929695131  9.419482E-19
6131.06313419344  1.134663E-18
6132.42697143557  9.444112E-19
6133.79080867769  8.958927E-19
6135.15464591982  1.508508E-18
6136.51848316195  1.023689E-18
6137.88232040407  8.571536E-19
6139.2461576462  7.087448E-19
6140.60999488833  2.231289E-19
6141.97383213045  5.077435E-19
6143.33766937258  6.031378E-19
6144.7015066147  7.360575E-19
6146.06534385683  1.031954E-18
6147.42918109896  8.374429E-19
6148.79301834108  9.923201E-19
6150.15685558321  1.359062E-18
6151.52069282534  6.262111E-19
6152.88453006746  3.340317E-19
6154.24836730959  2.450126E-19
6155.61220455172  1.207675E-18
6156.97604179384  4.865022E-19
6158.33987903597  7.902616E-19
6159.7037162781  6.939530E-19
6161.06755352022  8.104398E-19
6162.43139076235  8.283490E-19
6163.79522800448  8.986756E-19
6165.1590652466  4.971033E-19
6166.52290248873  7.578350E-19
6167.88673973085  1.163089E-18
6169.25057697298  6.992120E-19
6170.61441421511  6.252564E-19
6171.97825145724  9.631210E-19
6173.34208869936  1.219533E-18
6174.70592594149  9.295174E-19
6176.06976318361  9.452825E-19
6177.43360042574  4.903287E-19
6178.79743766787  5.488985E-19
6180.16127490999  9.159503E-19
6181.52511215212  8.901391E-19
6182.88894939425  7.543595E-19
6184.25278663637  4.734345E-19
6185.6166238785  1.154928E-18
6186.98046112063  1.023768E-18
6188.34429836275  6.434825E-19
6189.70813560488  1.089392E-18
6191.07197284701  1.051090E-18
6192.43581008913  1.058870E-18
6193.79964733126  1.278597E-18
6195.16348457338  1.123309E-18
6196.52732181551  1.042735E-18
6197.89115905764  1.103996E-18
6199.25499629976  1.068493E-18
6200.61883354189  7.702087E-19
6201.98267078402  9.478723E-19
6203.34650802614  9.354027E-19
6204.71034526827  8.035535E-19
6206.0741825104  8.500267E-19
6207.43801975252  1.240463E-18
6208.80185699465  1.373910E-18
6210.16569423678  7.134470E-19
6211.5295314789  1.261600E-18
6212.89336872103  6.462083E-19
6214.25720596316  1.204171E-18
6215.62104320528  1.427491E-18
6216.98488044741  8.774771E-19
6218.34871768954  9.096399E-19
6219.71255493166  9.975857E-19
6221.07639217379  1.455110E-18
6222.44022941591  1.248843E-18
6223.80406665804  7.375623E-19
6225.16790390017  8.586272E-19
6226.53174114229  9.223577E-19
6227.89557838442  1.061750E-18
6229.25941562655  1.156644E-18
6230.62325286868  1.537661E-18
6231.9870901108  1.419267E-18
6233.35092735293  1.141049E-18
6234.71476459505  1.284249E-18
6236.07860183718  1.235664E-18
6237.44243907931  1.341069E-18
6238.80627632143  1.060489E-18
6240.17011356356  7.891784E-19
6241.53395080569  9.363417E-19
6242.89778804781  1.257655E-18
6244.26162528994  1.206261E-18
6245.62546253207  6.053404E-19
6246.98929977419  6.294682E-19
6248.35313701632  7.321013E-19
6249.71697425845  1.107776E-18
6251.08081150057  1.425913E-18
6252.4446487427  1.423165E-18
6253.80848598482  1.477695E-18
6255.17232322695  9.268585E-19
6256.53616046908  7.662280E-19
6257.89999771121  8.738251E-19
6259.26383495333  9.423518E-19
6260.62767219546  6.928779E-19
6261.99150943758  7.599617E-19
6263.35534667971  4.365726E-19
6264.71918392184  1.853847E-19
6266.08302116396  1.053364E-18
6267.44685840609  7.624564E-19
6268.81069564822  4.975563E-19
6270.17453289034  8.616635E-19
6271.53837013247  8.654402E-19
6272.9022073746  8.109056E-19
6274.26604461672  1.017974E-18
6275.62988185885  1.427334E-18
6276.99371910098  1.268767E-18
6278.3575563431  1.022667E-18
6279.72139358523  5.606248E-19
6281.08523082735  9.309866E-19
6282.44906806948  6.525156E-19
6283.81290531161  9.236673E-19
6285.17674255373  4.951900E-19
6286.54057979586  8.831485E-19
6287.90441703799  6.331398E-19
6289.26825428011  6.373473E-19
6290.63209152224  7.248424E-19
6291.99592876437  1.011342E-18
6293.35976600649  4.231992E-19
6294.72360324862  1.372085E-18
6296.08744049075  1.255280E-18
6297.45127773287  2.634341E-18
6298.815114975  1.973642E-18
6300.17895221713  2.451497E-18
6301.54278945925  1.401054E-18
6302.90662670138  -3.133583E-20
6304.27046394351  1.189210E-18
6305.63430118563  1.321842E-18
6306.99813842776  6.573353E-19
6308.36197566988  1.221784E-18
6309.72581291201  -6.886732E-20
6311.08965015414  8.963354E-19
6312.45348739626  1.409803E-18
6313.81732463839  1.062295E-18
6315.18116188052  7.189688E-19
6316.54499912264  -1.737293E-19
6317.90883636477  9.245286E-19
6319.2726736069  -3.291498E-20
6320.63651084902  1.853137E-18
6322.00034809115  1.834010E-18
6323.36418533328  1.307303E-18
6324.7280225754  3.709878E-19
6326.09185981753  7.560230E-19
6327.45569705966  1.238739E-18
6328.81953430178  1.386853E-18
6330.18337154391  1.410741E-18
6331.54720878604  8.036284E-19
6332.91104602816  1.921221E-19
6334.27488327029  6.322086E-19
6335.63872051241  5.992457E-19
6337.00255775454  9.963390E-19
6338.36639499667  1.082100E-18
6339.7302322388  4.875737E-19
6341.09406948092  1.120678E-18
6342.45790672305  3.257220E-19
6343.82174396518  1.069251E-18
6345.1855812073  7.971476E-19
6346.54941844943  7.335930E-19
6347.91325569155  9.095557E-19
6349.27709293368  3.472548E-20
6350.64093017581  5.124690E-19
6352.00476741793  -3.094417E-19
6353.36860466006  1.075884E-18
6354.73244190219  9.151534E-19
6356.09627914431  1.562490E-18
6357.46011638644  1.369996E-18
6358.82395362856  9.687055E-19
6360.18779087069  1.006755E-18
6361.55162811282  1.992563E-18
6362.91546535494  1.972063E-18
6364.27930259707  2.175476E-18
6365.6431398392  2.144621E-18
6367.00697708132  7.404930E-19
6368.37081432345  1.146181E-18
6369.73465156558  7.187840E-19
6371.09848880771  4.534026E-19
6372.46232604983  1.640013E-18
6373.82616329196  1.072904E-18
6375.19000053408  1.364583E-18
6376.55383777621  1.130539E-18
6377.91767501834  1.886321E-18
6379.28151226046  5.542304E-19
6380.64534950259  1.532833E-18
6382.00918674472  1.116387E-18
6383.37302398684  9.748856E-19
6384.73686122897  1.173044E-18
6386.1006984711  1.194201E-18
6387.46453571322  5.283579E-19
6388.82837295535  7.973915E-19
6390.19221019747  8.270902E-19
6391.5560474396  7.397700E-19
6392.91988468173  3.928017E-19
6394.28372192385  -5.453988E-20
6395.64755916598  8.148797E-19
6397.01139640811  8.153820E-19
6398.37523365023  1.468529E-19
6399.73907089236  1.140810E-18
6401.10290813449  1.067649E-18
6402.46674537661  8.312821E-19
6403.83058261874  6.841345E-19
6405.19441986087  1.086371E-18
6406.55825710299  1.245123E-18
6407.92209434512  6.986196E-19
6409.28593158725  9.630936E-19
6410.64976882937  1.006507E-18
6412.0136060715  1.431078E-18
6413.37744331363  8.604476E-19
6414.74128055575  1.218606E-18
6416.10511779788  1.073044E-18
6417.46895504001  1.158789E-18
6418.83279228213  7.159259E-19
6420.19662952426  1.770389E-19
6421.56046676638  7.292039E-19
6422.92430400851  1.019749E-18
6424.28814125064  1.218835E-18
6425.65197849276  9.932556E-19
6427.01581573489  1.199321E-18
6428.37965297702  9.537708E-19
6429.74349021914  7.439320E-19
6431.10732746127  1.182653E-18
6432.4711647034  5.511943E-19
6433.83500194552  1.226807E-18
6435.19883918765  1.075159E-18
6436.56267642978  1.092452E-18
6437.9265136719  1.354793E-18
6439.29035091403  1.021117E-18
6440.65418815616  8.978745E-19
6442.01802539828  1.052780E-18
6443.38186264041  1.042408E-18
6444.74569988254  9.302412E-19
6446.10953712466  9.623841E-19
6447.47337436679  8.446060E-19
6448.83721160891  1.232474E-18
6450.20104885104  8.795518E-19
6451.56488609317  1.107150E-18
6452.92872333529  8.771595E-19
6454.29256057742  4.485013E-19
6455.65639781955  1.394264E-18
6457.02023506167  7.009792E-19
6458.3840723038  6.892404E-19
6459.74790954593  1.215348E-18
6461.11174678805  6.695131E-19
6462.47558403018  1.164238E-18
6463.83942127231  1.086338E-18
6465.20325851443  1.478548E-18
6466.56709575656  1.632033E-18
6467.93093299869  6.982786E-19
6469.29477024081  8.265386E-19
6470.65860748294  8.698800E-19
6472.02244472507  1.204913E-18
6473.38628196719  6.556792E-19
6474.75011920932  6.099460E-19
6476.11395645144  7.615328E-19
6477.47779369357  5.852123E-19
6478.8416309357  4.011952E-19
6480.20546817782  8.883597E-19
6481.56930541995  1.159326E-18
6482.93314266208  9.304744E-19
6484.2969799042  8.446984E-19
6485.66081714633  1.120853E-18
6487.02465438846  9.603881E-19
6488.38849163058  1.116213E-18
6489.75232887271  1.105765E-18
6491.11616611484  8.482065E-19
6492.48000335696  7.189298E-19
6493.84384059909  1.030708E-18
6495.20767784122  8.459927E-19
6496.57151508334  1.262823E-18
6497.93535232547  1.088126E-18
6499.29918956759  7.913126E-19
6500.66302680972  7.929180E-19
6502.02686405185  5.170405E-19
6503.39070129398  9.182994E-19
6504.7545385361  1.096143E-18
6506.11837577823  4.580727E-19
6507.48221302036  4.984127E-19
6508.84605026248  6.966622E-19
6510.20988750461  5.890396E-19
6511.57372474673  3.641849E-19
6512.93756198886  8.277873E-19
6514.30139923099  8.267609E-19
6515.66523647311  7.365022E-19
6517.02907371524  1.166478E-18
6518.39291095737  1.199931E-18
6519.75674819949  8.962956E-19
6521.12058544162  1.042846E-18
6522.48442268374  8.672002E-19
6523.84825992587  5.522792E-19
6525.212097168  1.199582E-18
6526.57593441012  6.949917E-19
6527.93977165225  7.036692E-19
6529.30360889438  8.500962E-19
6530.6674461365  1.022123E-18
6532.03128337863  9.897525E-19
6533.39512062076  6.999621E-19
6534.75895786288  8.264030E-19
6536.12279510501  1.149965E-18
6537.48663234714  5.955868E-19
6538.85046958926  1.162463E-18
6540.21430683139  1.419384E-18
6541.57814407352  9.307324E-19
6542.94198131564  1.186540E-18
6544.30581855777  1.202687E-18
6545.6696557999  7.578204E-19
6547.03349304202  9.081709E-19
6548.39733028415  8.524819E-19
6549.76116752628  1.031104E-18
6551.1250047684  7.947378E-19
6552.48884201053  9.285505E-19
6553.85267925265  8.006443E-19
6555.21651649478  6.585655E-19
6556.58035373691  8.269102E-19
6557.94419097904  7.897551E-19
6559.30802822116  4.825283E-19
6560.67186546329  4.963067E-19
6562.03570270541  8.982901E-19
6563.39953994754  1.145256E-18
6564.76337718967  7.867360E-19
6566.12721443179  7.951289E-19
6567.49105167392  1.203005E-18
6568.85488891605  1.451376E-18
6570.21872615817  1.787195E-18
6571.5825634003  1.642793E-18
6572.94640064243  9.631075E-19
6574.31023788455  6.825148E-19
6575.67407512668  1.063533E-18
6577.03791236881  7.794538E-19
6578.40174961093  6.583593E-19
6579.76558685306  7.605443E-19
6581.12942409519  6.537690E-19
6582.49326133731  7.799724E-19
6583.85709857944  5.441376E-19
6585.22093582157  8.452198E-19
6586.58477306369  1.106781E-18
6587.94861030582  6.171059E-19
6589.31244754794  7.139349E-19
6590.67628479007  1.059960E-18
6592.0401220322  7.453812E-19
6593.40395927432  6.772899E-19
6594.76779651645  6.325088E-19
6596.13163375858  7.058764E-19
6597.4954710007  1.107992E-18
6598.85930824283  8.830682E-19
6600.22314548496  6.578451E-19
6601.58698272708  8.753650E-19
6602.95081996921  1.193740E-18
6604.31465721134  9.121744E-19
6605.67849445346  4.986726E-19
6607.04233169559  6.775033E-19
6608.40616893772  7.774784E-19
6609.77000617984  7.810078E-19
6611.13384342197  7.553042E-19
6612.4976806641  6.604850E-19
6613.86151790622  7.887994E-19
6615.22535514835  7.832552E-19
6616.58919239047  8.380863E-19
6617.9530296326  9.227182E-19
6619.31686687473  7.742706E-19
6620.68070411685  5.253394E-19
6622.04454135898  7.404562E-19
6623.40837860111  7.576023E-19
6624.77221584323  8.750610E-19
6626.13605308536  1.148157E-18
6627.49989032749  1.165432E-18
6628.86372756961  8.465573E-19
6630.22756481174  5.111274E-19
6631.59140205387  7.853539E-19
6632.95523929599  8.960408E-19
6634.31907653812  6.656432E-19
6635.68291378025  7.200666E-19
6637.04675102237  7.265797E-19
6638.4105882645  5.317252E-19
6639.77442550662  8.165866E-19
6641.13826274875  8.846414E-19
6642.50209999088  6.823165E-19
6643.86593723301  7.107307E-19
6645.22977447513  6.939108E-19
6646.59361171726  4.827977E-19
6647.95744895938  5.536666E-19
6649.32128620151  5.320926E-19
6650.68512344364  7.125998E-19
6652.04896068576  9.025707E-19
6653.41279792789  9.865535E-19
6654.77663517002  9.641941E-19
6656.14047241214  5.903165E-19
6657.50430965427  1.823758E-19
6658.8681468964  7.179419E-19
6660.23198413852  1.116071E-18
6661.59582138065  9.664820E-19
6662.95965862277  8.009870E-19
6664.3234958649  8.838545E-19
6665.68733310703  6.555412E-19
6667.05117034915  5.629722E-19
6668.41500759128  6.163477E-19
6669.77884483341  4.937106E-19
6671.14268207553  6.098487E-19
6672.50651931766  7.299834E-19
6673.87035655979  7.348207E-19
6675.23419380191  9.814064E-19
6676.59803104404  1.255966E-18
6677.96186828617  7.159753E-19
6679.32570552829  1.116166E-18
6680.68954277042  1.301379E-18
6682.05338001255  6.625442E-19
6683.41721725467  5.918527E-19
6684.7810544968  6.205123E-19
6686.14489173893  6.251549E-19
6687.50872898105  7.402394E-19
6688.87256622318  7.074292E-19
6690.2364034653  9.166440E-19
6691.60024070743  7.187360E-19
6692.96407794956  7.187230E-19
6694.32791519168  8.881307E-19
6695.69175243381  7.776701E-19
6697.05558967594  8.675864E-19
6698.41942691807  9.101874E-19
6699.78326416019  1.081352E-18
6701.14710140232  1.283405E-18
6702.51093864444  1.508041E-18
6703.87477588657  1.243295E-18
6705.2386131287  1.036338E-18
6706.60245037082  7.093847E-19
6707.96628761295  8.256271E-19
6709.33012485508  1.170855E-18
6710.6939620972  1.063247E-18
6712.05779933933  7.233594E-19
6713.42163658146  8.195187E-19
6714.78547382358  9.027581E-19
6716.14931106571  5.201760E-19
6717.51314830784  7.337890E-19
6718.87698554996  9.116120E-19
6720.24082279209  6.898095E-19
6721.60466003421  8.475419E-19
6722.96849727634  1.051404E-18
6724.33233451847  8.820988E-19
6725.69617176059  8.035449E-19
6727.06000900272  7.145670E-19
6728.42384624485  6.450693E-19
6729.78768348697  6.282544E-19
6731.1515207291  6.162300E-19
6732.51535797123  6.760663E-19
6733.87919521335  6.983329E-19
6735.24303245548  6.687400E-19
6736.60686969761  6.819463E-19
6737.97070693973  8.011137E-19
6739.33454418186  7.137967E-19
6740.69838142399  6.652627E-19
6742.06221866611  6.245084E-19
6743.42605590824  6.314918E-19
6744.78989315037  8.307952E-19
6746.15373039249  9.132693E-19
6747.51756763462  7.440373E-19
6748.88140487675  6.349497E-19
6750.24524211887  7.996752E-19
6751.609079361  7.952962E-19
6752.97291660312  7.483848E-19
6754.33675384525  6.883568E-19
6755.70059108738  7.152595E-19
6757.0644283295  5.688506E-19
6758.42826557163  4.964582E-19
6759.79210281376  4.477816E-19
6761.15594005588  4.650009E-19
6762.51977729801  5.341861E-19
6763.88361454014  9.834949E-19
6765.24745178226  1.658136E-18
6766.61128902439  2.105234E-18
6767.97512626652  2.089196E-18
6769.33896350864  1.541784E-18
6770.70280075077  9.885721E-19
6772.0666379929  8.617032E-19
6773.43047523502  9.235890E-19
6774.79431247715  8.747026E-19
6776.15814971927  6.592045E-19
6777.5219869614  4.580880E-19
6778.88582420353  5.171884E-19
6780.24966144565  6.977290E-19
6781.61349868778  6.814623E-19
6782.97733592991  9.438877E-19
6784.34117317203  9.926188E-19
6785.70501041416  1.012534E-18
6787.06884765629  9.256987E-19
6788.43268489841  7.832797E-19
6789.79652214054  5.202219E-19
6791.16035938267  4.560845E-19
6792.52419662479  6.431753E-19
6793.88803386692  8.780676E-19
6795.25187110905  9.549289E-19
6796.61570835117  9.284733E-19
6797.9795455933  8.975585E-19
6799.34338283543  7.502261E-19
6800.70722007755  7.140555E-19
6802.07105731968  8.583578E-19
6803.4348945618  6.213840E-19
6804.79873180393  6.448568E-19
6806.16256904606  7.224544E-19
6807.52640628818  4.205140E-19
6808.89024353031  5.792005E-19
6810.25408077244  8.652719E-19
6811.61791801456  8.289923E-19
6812.98175525669  7.411228E-19
6814.34559249882  7.189763E-19
6815.70942974094  8.068225E-19
6817.07326698307  6.632078E-19
6818.4371042252  6.729934E-19
6819.80094146732  6.731816E-19
6821.16477870945  8.109235E-19
6822.52861595158  1.011286E-18
6823.8924531937  9.136288E-19
6825.25629043583  9.489956E-19
6826.62012767795  4.492411E-19
6827.98396492008  7.001971E-19
6829.34780216221  6.602178E-19
6830.71163940434  4.776621E-19
6832.07547664646  2.317419E-19
6833.43931388859  1.257497E-18
6834.80315113071  1.172494E-18
6836.16698837284  4.104195E-19
6837.53082561497  5.652268E-19
6838.8946628571  6.649497E-19
6840.25850009922  6.406667E-19
6841.62233734135  5.930974E-19
6842.98617458347  6.961929E-19
6844.3500118256  7.210528E-19
6845.71384906773  5.909220E-19
