BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3141  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel                              
IRAF-MIN=                   0.  /  Min image pixel                              
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D2CH            '  /                                              
FILENAME= '08D2CHFC_RECAL_ATM[*,1,1]'  /
6080.55881142625  1.876158E-18
6081.92625153074  1.868746E-18
6083.29369163522  8.764763E-19
6084.66113173971  1.216025E-18
6086.02857184419  1.524592E-18
6087.39601194867  1.026087E-18
6088.76345205316  9.843843E-19
6090.13089215764  1.110190E-18
6091.49833226213  1.282456E-18
6092.86577236661  8.962724E-19
6094.2332124711  1.039367E-18
6095.60065257558  1.172378E-18
6096.96809268007  1.444326E-18
6098.33553278455  1.516845E-18
6099.70297288904  1.129764E-18
6101.07041299352  1.488213E-18
6102.43785309801  1.589841E-18
6103.80529320249  1.558775E-18
6105.17273330697  1.447746E-18
6106.54017341146  1.061623E-18
6107.90761351594  1.184608E-18
6109.27505362043  1.384946E-18
6110.64249372491  1.377960E-18
6112.0099338294  9.497920E-19
6113.37737393388  1.155835E-18
6114.74481403837  6.292312E-19
6116.11225414285  1.232845E-18
6117.47969424733  1.394890E-18
6118.84713435182  1.387886E-18
6120.2145744563  1.542360E-18
6121.58201456079  8.086676E-19
6122.94945466527  1.196648E-18
6124.31689476976  8.270475E-19
6125.68433487424  1.272526E-18
6127.05177497873  8.698716E-19
6128.41921508321  1.546289E-18
6129.7866551877  1.196699E-18
6131.15409529218  1.013871E-18
6132.52153539667  1.488893E-18
6133.88897550115  1.083379E-18
6135.25641560563  8.845911E-19
6136.62385571012  7.022926E-19
6137.9912958146  1.177650E-18
6139.35873591909  1.429547E-18
6140.72617602357  1.133744E-18
6142.09361612806  7.073603E-19
6143.46105623254  1.064136E-18
6144.82849633703  8.649584E-19
6146.19593644151  9.769840E-19
6147.563376546  -9.034482E-20
6148.93081665048  9.094804E-19
6150.29825675497  1.463156E-18
6151.66569685945  1.414888E-18
6153.03313696394  1.633903E-18
6154.40057706842  1.301789E-18
6155.76801717291  1.175332E-18
6157.13545727739  1.041749E-18
6158.50289738188  1.148494E-18
6159.87033748636  1.420471E-18
6161.23777759084  1.655984E-18
6162.60521769533  9.282651E-19
6163.97265779981  9.840588E-19
6165.3400979043  1.152826E-18
6166.70753800878  1.478142E-18
6168.07497811327  1.494867E-18
6169.44241821775  1.122055E-18
6170.80985832223  7.877283E-19
6172.17729842672  5.889437E-19
6173.5447385312  8.698804E-19
6174.91217863569  1.108639E-18
6176.27961874017  1.513532E-18
6177.64705884466  1.030631E-18
6179.01449894914  1.537780E-18
6180.38193905363  1.249167E-18
6181.74937915811  1.379904E-18
6183.1168192626  1.072309E-18
6184.48425936708  9.732843E-19
6185.85169947157  1.315469E-18
6187.21913957605  1.000909E-18
6188.58657968053  1.214920E-18
6189.95401978502  1.434266E-18
6191.3214598895  8.290332E-19
6192.68889999399  7.235361E-19
6194.05634009847  1.699855E-18
6195.42378020296  1.189520E-18
6196.79122030744  5.774423E-19
6198.15866041193  1.197652E-18
6199.52610051641  8.338611E-19
6200.8935406209  1.459488E-18
6202.26098072538  1.189500E-18
6203.62842082987  1.215643E-18
6204.99586093435  9.865484E-19
6206.36330103883  1.653010E-18
6207.73074114332  1.246544E-18
6209.0981812478  1.156589E-18
6210.46562135229  1.074904E-18
6211.83306145677  1.074234E-18
6213.20050156126  1.059875E-18
6214.56794166574  1.315084E-18
6215.93538177023  1.299022E-18
6217.30282187471  1.438131E-18
6218.6702619792  1.378851E-18
6220.03770208368  1.293382E-18
6221.40514218817  1.239472E-18
6222.77258229265  1.193923E-18
6224.14002239714  1.290793E-18
6225.50746250162  1.130127E-18
6226.8749026061  1.219914E-18
6228.24234271059  1.379786E-18
6229.60978281507  1.376280E-18
6230.97722291956  1.121467E-18
6232.34466302404  1.292285E-18
6233.71210312853  8.804823E-19
6235.07954323301  5.963640E-19
6236.4469833375  1.101167E-18
6237.81442344198  1.306256E-18
6239.18186354647  9.849681E-20
6240.54930365095  1.062601E-18
6241.91674375544  9.785388E-19
6243.28418385992  1.536099E-18
6244.6516239644  1.295985E-18
6246.01906406889  1.228914E-18
6247.38650417337  1.476033E-18
6248.75394427786  6.827433E-19
6250.12138438234  1.138637E-18
6251.48882448683  1.032400E-18
6252.85626459131  9.631970E-19
6254.2237046958  9.090401E-19
6255.59114480028  1.035340E-18
6256.95858490476  1.158026E-18
6258.32602500925  1.347296E-18
6259.69346511373  1.475848E-18
6261.06090521822  9.832254E-19
6262.4283453227  1.106742E-18
6263.79578542719  9.975216E-19
6265.16322553167  1.446519E-18
6266.53066563616  1.745896E-18
6267.89810574064  1.215303E-18
6269.26554584513  1.068377E-18
6270.63298594961  1.097986E-18
6272.0004260541  1.337119E-18
6273.36786615858  1.385844E-18
6274.73530626306  1.630794E-18
6276.10274636755  1.038920E-18
6277.47018647203  1.121735E-18
6278.83762657652  1.178417E-18
6280.205066681  1.089702E-18
6281.57250678549  7.185727E-19
6282.93994688997  9.391311E-19
6284.30738699446  8.699685E-19
6285.67482709894  1.109567E-18
6287.04226720343  1.427317E-18
6288.40970730791  1.950030E-18
6289.77714741239  1.238767E-18
6291.14458751688  9.609220E-19
6292.51202762136  3.370409E-19
6293.87946772585  1.468876E-18
6295.24690783033  1.931583E-18
6296.61434793482  1.942320E-18
6297.9817880393  2.009232E-18
6299.34922814379  1.159921E-18
6300.71666824827  1.028547E-18
6302.08410835276  1.321614E-18
6303.45154845724  1.587176E-18
6304.81898856173  8.917959E-19
6306.18642866621  1.043326E-18
6307.5538687707  1.995835E-18
6308.92130887518  1.503877E-18
6310.28874897967  1.497075E-18
6311.65618908415  8.953074E-19
6313.02362918863  1.558006E-18
6314.39106929312  1.281026E-18
6315.75850939761  1.431017E-18
6317.12594950209  1.481002E-18
6318.49338960657  6.372827E-19
6319.86082971106  1.102747E-18
6321.22826981554  7.067842E-19
6322.59570992003  1.374828E-18
6323.96315002451  1.170611E-18
6325.330590129  1.206280E-18
6326.69803023348  1.115606E-18
6328.06547033796  8.255761E-19
6329.43291044245  6.186800E-19
6330.80035054693  9.069221E-19
6332.16779065142  1.482715E-18
6333.5352307559  1.242178E-18
6334.90267086039  1.256629E-18
6336.27011096487  1.235024E-18
6337.63755106936  1.110427E-18
6339.00499117384  1.181021E-18
6340.37243127833  1.088237E-18
6341.73987138281  8.182173E-19
6343.1073114873  1.067852E-18
6344.47475159178  1.010078E-18
6345.84219169626  1.190474E-18
6347.20963180075  7.752891E-19
6348.57707190523  1.084415E-18
6349.94451200972  1.240194E-18
6351.3119521142  1.138577E-18
6352.67939221869  1.583722E-18
6354.04683232317  1.599690E-18
6355.41427242766  1.027059E-18
6356.78171253214  1.295704E-18
6358.14915263663  9.694867E-19
6359.51659274111  1.580131E-18
6360.8840328456  1.594750E-18
6362.25147295008  1.071826E-18
6363.61891305456  1.421061E-18
6364.98635315905  1.445615E-18
6366.35379326353  8.896175E-19
6367.72123336802  9.690707E-19
6369.0886734725  9.333930E-19
6370.45611357699  1.332469E-18
6371.82355368147  1.364359E-18
6373.19099378596  9.344865E-19
6374.55843389044  9.768053E-19
6375.92587399493  1.137571E-18
6377.29331409941  8.556421E-19
6378.6607542039  1.219373E-18
6380.02819430838  1.025967E-18
6381.39563441286  1.154041E-18
6382.76307451735  9.482395E-19
6384.13051462183  8.461496E-19
6385.49795472632  9.616509E-19
6386.8653948308  7.553709E-19
6388.23283493529  1.243955E-18
6389.60027503977  1.201271E-18
6390.96771514426  1.028560E-18
6392.33515524874  7.912578E-19
6393.70259535323  1.226894E-18
6395.07003545771  9.562274E-19
6396.43747556219  1.214280E-18
6397.80491566668  1.363222E-18
6399.17235577116  1.716822E-18
6400.53979587565  1.413970E-18
6401.90723598013  1.476762E-18
6403.27467608462  1.009648E-18
6404.6421161891  8.904205E-19
6406.00955629359  1.081506E-18
6407.37699639807  7.303051E-19
6408.74443650256  5.720903E-19
6410.11187660704  8.967735E-19
6411.47931671153  1.461025E-18
6412.84675681601  1.009010E-18
6414.2141969205  1.238144E-18
6415.58163702498  1.071389E-18
6416.94907712946  9.406302E-19
6418.31651723395  1.665032E-18
6419.68395733843  8.877921E-19
6421.05139744292  9.022201E-19
6422.4188375474  9.863969E-19
6423.78627765189  1.085918E-18
6425.15371775637  1.184822E-18
6426.52115786085  8.952013E-19
6427.88859796534  1.361430E-18
6429.25603806983  1.176473E-18
6430.62347817431  1.673304E-18
6431.99091827879  1.269042E-18
6433.35835838328  8.017676E-19
6434.72579848776  7.478073E-19
6436.09323859225  1.301472E-18
6437.46067869673  1.226415E-18
6438.82811880122  1.188983E-18
6440.1955589057  1.503996E-18
6441.56299901019  1.287752E-18
6442.93043911467  1.567869E-18
6444.29787921916  1.630077E-18
6445.66531932364  1.052173E-18
6447.03275942812  1.033629E-18
6448.40019953261  1.277471E-18
6449.76763963709  7.570153E-19
6451.13507974158  8.803943E-19
6452.50251984606  9.161010E-19
6453.86995995055  1.013407E-18
6455.23740005503  1.543621E-18
6456.60484015952  1.170488E-18
6457.972280264  1.311975E-18
6459.33972036849  1.185421E-18
6460.70716047297  1.304626E-18
6462.07460057746  8.565436E-19
6463.44204068194  1.032231E-18
6464.80948078643  9.452340E-19
6466.17692089091  7.272681E-19
6467.54436099539  8.205435E-19
6468.91180109988  7.128289E-19
6470.27924120436  1.283504E-18
6471.64668130885  1.043760E-18
6473.01412141333  1.293986E-18
6474.38156151782  1.509327E-18
6475.7490016223  9.394169E-19
6477.11644172679  5.325508E-19
6478.48388183127  7.718735E-19
6479.85132193575  1.079151E-18
6481.21876204024  1.339647E-18
6482.58620214472  7.836949E-19
6483.95364224921  1.325817E-18
6485.32108235369  1.240655E-18
6486.68852245818  1.353370E-18
6488.05596256266  1.072363E-18
6489.42340266715  3.566421E-19
6490.79084277163  7.960661E-19
6492.15828287612  1.507693E-18
6493.5257229806  1.472550E-18
6494.89316308509  1.567797E-18
6496.26060318957  3.206176E-19
6497.62804329406  9.422878E-19
6498.99548339854  1.233367E-18
6500.36292350302  1.529931E-18
6501.73036360751  1.227121E-18
6503.09780371199  1.155511E-18
6504.46524381648  1.174173E-18
6505.83268392096  1.048918E-18
6507.20012402545  1.188410E-18
6508.56756412993  1.142915E-18
6509.93500423442  1.032686E-18
6511.3024443389  1.098367E-18
6512.66988444339  1.023373E-18
6514.03732454787  1.075452E-18
6515.40476465235  1.296458E-18
6516.77220475684  1.056315E-18
6518.13964486132  9.092368E-19
6519.50708496581  7.386829E-19
6520.87452507029  1.104433E-18
6522.24196517478  1.159019E-18
6523.60940527926  9.200481E-19
6524.97684538375  1.206200E-18
6526.34428548823  9.998550E-19
6527.71172559272  1.230745E-18
6529.0791656972  1.101112E-18
6530.44660580169  1.623105E-18
6531.81404590617  1.702157E-18
6533.18148601066  1.164705E-18
6534.54892611514  1.035965E-18
6535.91636621962  9.673896E-19
6537.28380632411  1.102348E-18
6538.65124642859  1.111284E-18
6540.01868653308  1.099991E-18
6541.38612663756  1.451537E-18
6542.75356674205  1.577883E-18
6544.12100684653  1.382914E-18
6545.48844695102  1.238036E-18
6546.8558870555  7.837605E-19
6548.22332715999  1.200749E-18
6549.59076726447  1.060809E-18
6550.95820736895  3.505615E-19
6552.32564747344  1.116215E-18
6553.69308757792  1.326749E-18
6555.06052768241  1.392553E-18
6556.42796778689  1.401688E-18
6557.79540789138  1.104368E-18
6559.16284799586  9.711808E-19
6560.53028810035  9.114495E-19
6561.89772820483  6.297788E-19
6563.26516830931  1.050058E-18
6564.6326084138  1.539960E-18
6566.00004851829  1.447246E-18
6567.36748862277  1.131122E-18
6568.73492872725  1.276490E-18
6570.10236883174  1.337724E-18
6571.46980893622  9.188203E-19
6572.83724904071  1.278698E-18
6574.20468914519  1.462094E-18
6575.57212924968  1.240236E-18
6576.93956935416  1.563776E-18
6578.30700945865  1.080318E-18
6579.67444956313  1.330353E-18
6581.04188966762  1.182167E-18
6582.4093297721  5.351099E-19
6583.77676987658  1.072226E-18
6585.14420998107  1.113191E-18
6586.51165008555  1.373574E-18
6587.87909019004  1.236984E-18
6589.24653029452  1.249388E-18
6590.61397039901  1.222413E-18
6591.98141050349  1.647452E-18
6593.34885060798  1.570644E-18
6594.71629071246  1.531551E-18
6596.08373081695  1.228427E-18
6597.45117092143  1.227306E-18
6598.81861102592  1.156223E-18
6600.1860511304  1.153553E-18
6601.55349123488  1.086930E-18
6602.92093133937  9.121337E-19
6604.28837144386  1.119336E-18
6605.65581154834  1.279751E-18
6607.02325165282  1.266135E-18
6608.39069175731  1.099229E-18
6609.75813186179  1.260489E-18
6611.12557196628  1.092675E-18
6612.49301207076  9.336753E-19
6613.86045217525  1.225573E-18
6615.22789227973  1.213498E-18
6616.59533238422  1.129750E-18
6617.9627724887  7.908244E-19
6619.33021259318  1.140323E-18
6620.69765269767  9.482689E-19
6622.06509280215  1.438123E-18
6623.43253290664  1.254665E-18
6624.79997301112  1.037705E-18
6626.16741311561  1.403915E-18
6627.53485322009  1.311649E-18
6628.90229332458  1.251353E-18
6630.26973342906  1.285145E-18
6631.63717353355  1.523200E-18
6633.00461363803  1.417151E-18
6634.37205374252  1.414989E-18
6635.739493847  1.398502E-18
6637.10693395148  1.592726E-18
6638.47437405597  9.842015E-19
6639.84181416045  9.715696E-19
6641.20925426494  1.367456E-18
6642.57669436942  1.553765E-18
6643.94413447391  1.618921E-18
6645.31157457839  1.601988E-18
6646.67901468288  1.295831E-18
6648.04645478736  1.355204E-18
6649.41389489185  1.036356E-18
6650.78133499633  1.274087E-18
6652.14877510082  1.431587E-18
6653.5162152053  1.195193E-18
6654.88365530979  1.180430E-18
6656.25109541427  8.667137E-19
6657.61853551875  1.015951E-18
6658.98597562324  1.365528E-18
6660.35341572772  1.072736E-18
6661.72085583221  1.403386E-18
6663.08829593669  1.537467E-18
6664.45573604118  1.123156E-18
6665.82317614566  1.298161E-18
6667.19061625015  1.098844E-18
6668.55805635463  1.284718E-18
6669.92549645912  1.209172E-18
6671.2929365636  1.431300E-18
6672.66037666808  1.978236E-18
6674.02781677257  1.295540E-18
6675.39525687705  1.337843E-18
6676.76269698154  1.299917E-18
6678.13013708602  1.751226E-18
6679.49757719051  1.545114E-18
6680.86501729499  1.472318E-18
6682.23245739948  1.439700E-18
6683.59989750396  1.638464E-18
6684.96733760844  1.241084E-18
6686.33477771293  1.157425E-18
6687.70221781742  1.123419E-18
6689.0696579219  1.217909E-18
6690.43709802638  1.563184E-18
6691.80453813087  1.586374E-18
6693.17197823535  1.238089E-18
6694.53941833984  1.299009E-18
6695.90685844432  1.437363E-18
6697.27429854881  1.740402E-18
6698.64173865329  1.285033E-18
6700.00917875778  1.455376E-18
6701.37661886226  1.704468E-18
6702.74405896675  1.356651E-18
6704.11149907123  9.702787E-19
6705.47893917571  1.457392E-18
6706.8463792802  1.206284E-18
6708.21381938468  1.358561E-18
6709.58125948917  1.395893E-18
6710.94869959365  1.239496E-18
6712.31613969814  1.448738E-18
6713.68357980262  1.310796E-18
6715.05101990711  1.311955E-18
6716.41846001159  1.430890E-18
6717.78590011608  1.382245E-18
6719.15334022056  1.469422E-18
6720.52078032504  1.783889E-18
6721.88822042953  1.544098E-18
6723.25566053401  1.718997E-18
6724.6231006385  1.548380E-18
6725.99054074298  1.183352E-18
6727.35798084747  1.634752E-18
6728.72542095195  1.520376E-18
6730.09286105644  1.878824E-18
6731.46030116092  1.580025E-18
6732.82774126541  1.557378E-18
6734.19518136989  1.201923E-18
6735.56262147438  1.218546E-18
6736.93006157886  1.477307E-18
6738.29750168334  1.776536E-18
6739.66494178783  1.491261E-18
6741.03238189231  1.385489E-18
6742.3998219968  1.485008E-18
6743.76726210128  1.248208E-18
6745.13470220577  8.732625E-19
6746.50214231025  1.418078E-18
6747.86958241474  1.469866E-18
6749.23702251922  1.797216E-18
6750.60446262371  1.995818E-18
6751.97190272819  1.988633E-18
6753.33934283268  1.657881E-18
6754.70678293716  2.237419E-18
6756.07422304164  2.216862E-18
6757.44166314613  1.417131E-18
6758.80910325061  1.522765E-18
6760.1765433551  1.604033E-18
6761.54398345958  1.623655E-18
6762.91142356407  1.593663E-18
6764.27886366855  1.565147E-18
6765.64630377304  1.621083E-18
6767.01374387752  8.458494E-19
6768.38118398201  1.260623E-18
6769.74862408649  1.126839E-18
6771.11606419098  1.164297E-18
6772.48350429546  1.190824E-18
6773.85094439994  1.295104E-18
6775.21838450443  1.886864E-18
6776.58582460891  1.753865E-18
6777.9532647134  1.378717E-18
6779.32070481788  1.882425E-18
6780.68814492237  1.880516E-18
6782.05558502685  1.645073E-18
6783.42302513134  1.571697E-18
6784.79046523582  1.261741E-18
6786.15790534031  1.173111E-18
6787.52534544479  1.537613E-18
6788.89278554928  1.693219E-18
6790.26022565376  1.594921E-18
6791.62766575824  1.386794E-18
6792.99510586273  1.377633E-18
6794.36254596721  1.476282E-18
6795.7299860717  1.716351E-18
6797.09742617618  1.911653E-18
6798.46486628067  1.460975E-18
6799.83230638515  1.418589E-18
6801.19974648964  1.774378E-18
6802.56718659412  1.653258E-18
6803.93462669861  1.386825E-18
6805.30206680309  1.612900E-18
6806.66950690758  1.371664E-18
6808.03694701206  1.295813E-18
6809.40438711655  1.600023E-18
6810.77182722103  1.603003E-18
6812.13926732551  1.655640E-18
6813.50670743  1.368546E-18
6814.87414753448  1.819010E-18
6816.24158763897  1.329975E-18
6817.60902774345  1.527652E-18
6818.97646784794  1.797066E-18
6820.34390795242  1.543305E-18
6821.71134805691  1.534187E-18
6823.07878816139  1.901626E-18
6824.44622826587  1.713770E-18
6825.81366837036  1.370127E-18
6827.18110847484  1.582893E-18
6828.54854857933  2.201207E-18
6829.91598868381  1.623100E-18
6831.2834287883  1.545423E-18
6832.65086889278  1.903666E-18
6834.01830899727  1.249712E-18
6835.38574910175  1.140372E-18
6836.75318920624  1.401331E-18
6838.12062931072  1.086769E-18
6839.48806941521  1.310030E-18
6840.85550951969  1.476446E-18
6842.22294962418  1.123261E-18
6843.59038972866  1.284674E-18
6844.95782983314  1.254435E-18
6846.32526993763  1.688765E-18
6847.69271004211  1.543788E-18
6849.0601501466  1.409460E-18
6850.42759025108  1.756015E-18
6851.79503035557  1.492032E-18
6853.16247046005  1.583774E-18
6854.52991056454  1.382537E-18
6855.89735066902  1.339566E-18
6857.2647907735  1.747814E-18
6858.63223087799  1.676128E-18
6859.99967098247  2.007412E-18
6861.36711108696  8.119484E-19
6862.73455119144  7.555271E-19
6864.10199129593  1.167871E-18
6865.46943140041  1.208262E-18
6866.8368715049  1.443680E-18
6868.20431160938  1.256888E-18
6869.57175171387  1.043489E-18
6870.93919181835  1.247723E-18
6872.30663192284  1.582445E-18
6873.67407202732  1.586064E-18
6875.04151213181  1.400698E-18
6876.40895223629  1.077502E-18
6877.77639234077  1.526216E-18
6879.14383244526  1.515518E-18
6880.51127254974  1.184966E-18
6881.87871265423  1.111295E-18
6883.24615275871  1.570381E-18
6884.6135928632  1.321649E-18
6885.98103296768  1.134274E-18
6887.34847307217  1.761756E-18
6888.71591317665  1.484653E-18
6890.08335328114  9.958398E-19
6891.45079338562  1.542406E-18
6892.8182334901  1.342784E-18
6894.18567359459  1.578363E-18
6895.55311369907  1.507538E-18
6896.92055380356  1.700875E-18
6898.28799390804  1.349150E-18
6899.65543401253  1.377257E-18
6901.02287411701  9.980138E-19
6902.3903142215  1.197537E-18
6903.75775432598  1.176405E-18
6905.12519443047  1.329277E-18
6906.49263453495  1.213437E-18
6907.86007463944  1.476088E-18
6909.22751474392  1.545552E-18
6910.5949548484  1.549448E-18
6911.96239495289  1.134844E-18
6913.32983505737  1.130356E-18
6914.69727516186  1.358249E-18
6916.06471526634  1.346965E-18
6917.43215537083  1.221484E-18
6918.79959547531  1.177330E-18
6920.1670355798  9.266215E-19
6921.53447568428  8.592906E-19
6922.90191578877  1.155364E-18
6924.26935589325  1.229505E-18
6925.63679599774  1.278041E-18
6927.00423610222  1.008263E-18
6928.3716762067  1.490954E-18
6929.73911631119  1.382031E-18
6931.10655641567  1.166340E-18
6932.47399652016  1.258492E-18
6933.84143662464  1.315262E-18
6935.20887672913  1.002604E-18
6936.57631683361  1.299352E-18
6937.9437569381  1.383587E-18
6939.31119704258  1.081733E-18
6940.67863714707  1.202749E-18
6942.04607725155  1.211151E-18
6943.41351735604  1.067206E-18
6944.78095746052  1.548434E-18
6946.14839756501  1.397312E-18
6947.51583766949  1.400026E-18
6948.88327777397  1.565290E-18
6950.25071787846  9.778811E-19
6951.61815798294  1.166427E-18
6952.98559808743  1.393056E-18
6954.35303819191  1.040797E-18
6955.7204782964  1.231470E-18
6957.08791840088  1.132393E-18
6958.45535850537  1.242833E-18
6959.82279860985  1.181313E-18
6961.19023871434  1.262578E-18
6962.55767881882  1.362561E-18
6963.92511892331  1.500221E-18
6965.29255902779  1.246310E-18
6966.65999913227  1.334265E-18
6968.02743923676  1.314317E-18
6969.39487934124  9.228764E-19
6970.76231944573  1.328255E-18
6972.12975955021  1.338254E-18
6973.4971996547  1.173208E-18
6974.86463975918  9.395174E-19
6976.23207986367  6.448226E-19
6977.59951996815  1.995549E-19
6978.96696007263  1.221675E-18
6980.33440017712  1.269716E-18
6981.7018402816  1.217758E-18
6983.06928038609  9.179359E-19
6984.43672049057  1.022259E-18
6985.80416059506  7.707689E-19
6987.17160069954  1.321606E-18
6988.53904080403  1.113145E-18
6989.90648090851  9.059153E-19
6991.273921013  1.350651E-18
6992.64136111748  1.243838E-18
6994.00880122197  1.346920E-18
6995.37624132645  1.284575E-18
6996.74368143094  1.165993E-18
6998.11112153542  1.457837E-18
6999.47856163991  1.451223E-18
7000.84600174439  1.425504E-18
7002.21344184887  1.126287E-18
7003.58088195336  1.264307E-18
7004.94832205784  9.947216E-19
7006.31576216233  9.950840E-19
7007.68320226681  1.571878E-18
7009.0506423713  1.230787E-18
7010.41808247578  1.010560E-18
7011.78552258026  1.381541E-18
7013.15296268475  1.260766E-18
7014.52040278923  1.050327E-18
7015.88784289372  1.327613E-18
7017.2552829982  1.009078E-18
7018.62272310269  1.212709E-18
7019.99016320717  1.241280E-18
7021.35760331166  1.224169E-18
7022.72504341614  1.272568E-18
7024.09248352063  1.365648E-18
7025.45992362511  1.084653E-18
7026.8273637296  1.364295E-18
7028.19480383408  1.440369E-18
7029.56224393857  1.344275E-18
7030.92968404305  1.261213E-18
7032.29712414754  1.445026E-18
7033.66456425202  1.015024E-18
7035.0320043565  7.959917E-19
7036.39944446099  1.319587E-18
7037.76688456547  1.359624E-18
7039.13432466996  1.153232E-18
7040.50176477444  1.144131E-18
7041.86920487893  1.112323E-18
7043.23664498341  1.219777E-18
7044.6040850879  1.363835E-18
7045.97152519238  1.186080E-18
7047.33896529686  1.132925E-18
7048.70640540135  1.012262E-18
7050.07384550583  1.241569E-18
7051.44128561032  1.238749E-18
7052.8087257148  1.275202E-18
7054.17616581929  1.204083E-18
7055.54360592377  1.071781E-18
7056.91104602826  1.250165E-18
7058.27848613274  1.096088E-18
7059.64592623723  1.403032E-18
7061.01336634171  1.452207E-18
7062.3808064462  1.235975E-18
7063.74824655068  1.342805E-18
7065.11568665517  1.108392E-18
7066.48312675965  1.370960E-18
7067.85056686413  1.085404E-18
7069.21800696862  1.334246E-18
7070.5854470731  9.162295E-19
7071.95288717759  9.151267E-19
7073.32032728207  1.472378E-18
7074.68776738656  1.172278E-18
7076.05520749104  1.243688E-18
7077.42264759553  1.252832E-18
7078.79008770001  1.028957E-18
7080.1575278045  1.012686E-18
7081.52496790898  1.099188E-18
7082.89240801346  1.494933E-18
7084.25984811795  1.167456E-18
7085.62728822243  1.183892E-18
7086.99472832692  1.084729E-18
7088.3621684314  1.200658E-18
7089.72960853589  1.100914E-18
7091.09704864037  1.004796E-18
7092.46448874486  1.210803E-18
7093.83192884934  1.064416E-18
7095.19936895383  1.375669E-18
7096.56680905831  1.250803E-18
7097.9342491628  1.410651E-18
7099.30168926728  1.398466E-18
7100.66912937176  1.311581E-18
7102.03656947625  1.115986E-18
7103.40400958073  1.104705E-18
7104.77144968522  1.441302E-18
7106.1388897897  1.286836E-18
7107.50632989419  1.199104E-18
7108.87376999867  1.416154E-18
7110.24121010316  1.159242E-18
7111.60865020764  9.257136E-19
7112.97609031213  1.090769E-18
7114.34353041661  1.198234E-18
7115.7109705211  1.258493E-18
7117.07841062558  1.260585E-18
7118.44585073006  1.409413E-18
7119.81329083455  1.271959E-18
7121.18073093903  1.096360E-18
7122.54817104352  1.190313E-18
7123.915611148  1.235513E-18
7125.28305125249  1.284789E-18
7126.65049135697  1.223281E-18
7128.01793146146  1.208624E-18
7129.38537156594  1.048372E-18
7130.75281167042  1.307413E-18
7132.12025177491  1.329702E-18
7133.48769187939  1.320089E-18
7134.85513198388  1.020791E-18
7136.22257208836  1.086074E-18
7137.59001219285  1.284154E-18
7138.95745229733  1.447023E-18
7140.32489240182  1.010455E-18
7141.6923325063  1.157098E-18
7143.05977261079  1.086036E-18
7144.42721271527  1.206336E-18
7145.79465281976  1.311842E-18
7147.16209292424  1.295406E-18
7148.52953302873  1.330770E-18
7149.89697313321  1.063336E-18
7151.2644132377  1.214021E-18
7152.63185334218  1.201858E-18
7153.99929344667  1.074443E-18
7155.36673355115  1.081419E-18
7156.73417365563  8.056163E-19
7158.10161376012  8.798649E-19
7159.4690538646  8.629761E-19
7160.83649396909  9.874080E-19
7162.20393407357  1.054984E-18
7163.57137417806  1.540445E-18
7164.93881428254  1.912138E-18
7166.30625438703  2.390496E-18
7167.67369449151  2.324840E-18
7169.041134596  1.810189E-18
7170.40857470048  1.620978E-18
7171.77601480496  1.460320E-18
7173.14345490945  1.080999E-18
7174.51089501393  1.359205E-18
7175.87833511842  9.521753E-19
7177.2457752229  1.348304E-18
7178.61321532739  9.575424E-19
7179.98065543187  9.758711E-19
7181.34809553636  9.655078E-19
7182.71553564084  1.206429E-18
7184.08297574533  1.316606E-18
7185.45041584981  1.138303E-18
7186.81785595429  7.708998E-19
7188.18529605878  1.116156E-18
7189.55273616326  1.097920E-18
7190.92017626775  1.068838E-18
7192.28761637223  1.200195E-18
7193.65505647672  1.108434E-18
7195.0224965812  1.475406E-18
7196.38993668569  1.322927E-18
7197.75737679017  1.227337E-18
7199.12481689466  9.413842E-19
7200.49225699914  1.245750E-18
7201.85969710362  1.524200E-18
7203.22713720811  1.210415E-18
7204.59457731259  9.438072E-19
7205.96201741708  1.294543E-18
7207.32945752156  1.233182E-18
7208.69689762605  1.036679E-18
7210.06433773053  1.384612E-18
7211.43177783502  1.278944E-18
7212.7992179395  1.428389E-18
7214.16665804399  1.328475E-18
7215.53409814847  1.140442E-18
7216.90153825296  1.425131E-18
7218.26897835744  1.060155E-18
7219.63641846192  1.211638E-18
7221.00385856641  1.264831E-18
7222.37129867089  1.084241E-18
7223.73873877538  1.288804E-18
7225.10617887986  1.267914E-18
7226.47361898435  1.200551E-18
7227.84105908883  1.235832E-18
7229.20849919332  1.359757E-18
7230.5759392978  1.196874E-18
7231.94337940229  1.521191E-18
7233.31081950677  1.360913E-18
7234.67825961126  1.228427E-18
7236.04569971574  1.687514E-18
7237.41313982023  1.638220E-18
7238.78057992471  5.982766E-19
7240.14802002919  1.360265E-18
7241.51546013368  3.548050E-19
7242.88290023816  1.241768E-18
7244.25034034265  1.550720E-18
7245.61778044713  4.481281E-19
7246.98522055162  9.603829E-19
7248.3526606561  1.247670E-18
7249.72010076059  1.360941E-18
7251.08754086507  1.323337E-18
7252.45498096955  1.192226E-18
