BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3147  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D2DR            '  /                                              
FILENAME= '08D2DRFC_ATM.FITS[*,1,1]'  /
5692.63800382619  8.313326E-18
5694.00203859811  7.484527E-18
5695.36607337003  7.034393E-18
5696.73010814194  7.819995E-18
5698.09414291387  8.533795E-18
5699.45817768578  8.810448E-18
5700.8222124577  8.812580E-18
5702.18624722962  8.554658E-18
5703.55028200154  8.623427E-18
5704.91431677346  8.595111E-18
5706.27835154538  7.929440E-18
5707.6423863173  7.898255E-18
5709.00642108922  8.102954E-18
5710.37045586114  8.425529E-18
5711.73449063306  8.624775E-18
5713.09852540498  8.289433E-18
5714.4625601769  8.215117E-18
5715.82659494881  8.562912E-18
5717.19062972073  8.889980E-18
5718.55466449265  8.779047E-18
5719.91869926457  7.269443E-18
5721.28273403649  6.136118E-18
5722.64676880841  7.418123E-18
5724.01080358033  8.378474E-18
5725.37483835225  7.475431E-18
5726.73887312417  7.303102E-18
5728.10290789609  8.010505E-18
5729.46694266801  7.558667E-18
5730.83097743993  7.435016E-18
5732.19501221185  8.019861E-18
5733.55904698377  7.850928E-18
5734.92308175569  8.815326E-18
5736.2871165276  8.516607E-18
5737.65115129952  7.288923E-18
5739.01518607144  6.748805E-18
5740.37922084336  6.637152E-18
5741.74325561528  7.260280E-18
5743.1072903872  7.429770E-18
5744.47132515912  7.374316E-18
5745.83535993104  7.322982E-18
5747.19939470296  7.732634E-18
5748.56342947488  7.556166E-18
5749.9274642468  8.238511E-18
5751.29149901872  7.829003E-18
5752.65553379064  7.459660E-18
5754.01956856256  8.603297E-18
5755.38360333447  9.207936E-18
5756.74763810639  8.599743E-18
5758.11167287831  7.842050E-18
5759.47570765023  8.180856E-18
5760.83974242215  8.537683E-18
5762.20377719407  7.871163E-18
5763.56781196599  8.126527E-18
5764.93184673791  8.742090E-18
5766.29588150983  7.986297E-18
5767.65991628175  7.657329E-18
5769.02395105367  8.025520E-18
5770.38798582559  8.121736E-18
5771.75202059751  8.376826E-18
5773.11605536943  8.366491E-18
5774.48009014134  7.844407E-18
5775.84412491327  7.486406E-18
5777.20815968518  8.182411E-18
5778.5721944571  8.109617E-18
5779.93622922902  7.096420E-18
5781.30026400094  7.064787E-18
5782.66429877286  7.270997E-18
5784.02833354478  7.664967E-18
5785.3923683167  8.077091E-18
5786.75640308862  7.731814E-18
5788.12043786054  7.058857E-18
5789.48447263246  7.091294E-18
5790.84850740438  7.243774E-18
5792.2125421763  7.571418E-18
5793.57657694821  7.583256E-18
5794.94061172013  7.357556E-18
5796.30464649206  7.910260E-18
5797.66868126397  8.584188E-18
5799.03271603589  8.362334E-18
5800.39675080781  7.601162E-18
5801.76078557973  7.590034E-18
5803.12482035165  7.901650E-18
5804.48885512357  7.377016E-18
5805.85288989549  7.141713E-18
5807.21692466741  7.104649E-18
5808.58095943933  7.407200E-18
5809.94499421125  8.004810E-18
5811.30902898317  7.478810E-18
5812.67306375509  6.955119E-18
5814.037098527  7.190176E-18
5815.40113329892  7.326692E-18
5816.76516807084  8.075241E-18
5818.12920284276  8.370749E-18
5819.49323761468  7.972316E-18
5820.8572723866  8.031416E-18
5822.22130715852  8.706988E-18
5823.58534193044  9.540724E-18
5824.94937670236  7.975951E-18
5826.31341147428  7.497304E-18
5827.6774462462  7.150217E-18
5829.04148101812  7.282041E-18
5830.40551579004  6.543428E-18
5831.76955056196  6.248027E-18
5833.13358533388  6.653550E-18
5834.4976201058  7.009545E-18
5835.86165487771  6.676813E-18
5837.22568964963  6.156013E-18
5838.58972442155  6.068182E-18
5839.95375919347  7.083497E-18
5841.31779396539  7.026364E-18
5842.68182873731  7.808638E-18
5844.04586350923  7.821834E-18
5845.40989828115  6.890268E-18
5846.77393305307  6.070613E-18
5848.13796782499  6.192677E-18
5849.50200259691  7.118831E-18
5850.86603736883  7.608429E-18
5852.23007214074  8.146130E-18
5853.59410691267  7.825511E-18
5854.95814168458  7.868599E-18
5856.3221764565  8.156090E-18
5857.68621122842  7.333562E-18
5859.05024600034  6.721938E-18
5860.41428077226  6.768110E-18
5861.77831554418  6.356208E-18
5863.1423503161  7.288687E-18
5864.50638508802  8.394929E-18
5865.87041985994  7.180191E-18
5867.23445463186  6.363531E-18
5868.59848940378  7.080391E-18
5869.9625241757  7.949824E-18
5871.32655894761  8.338312E-18
5872.69059371953  8.575906E-18
5874.05462849145  7.925514E-18
5875.41866326337  7.397465E-18
5876.78269803529  7.354618E-18
5878.14673280721  7.211647E-18
5879.51076757913  6.480757E-18
5880.87480235105  5.598760E-18
5882.23883712297  5.731198E-18
5883.60287189489  6.659417E-18
5884.96690666681  7.057037E-18
5886.33094143873  7.045892E-18
5887.69497621065  7.515498E-18
5889.05901098257  7.502136E-18
5890.42304575449  6.960645E-18
5891.7870805264  7.240801E-18
5893.15111529832  8.466093E-18
5894.51515007024  7.352459E-18
5895.87918484216  5.868812E-18
5897.24321961408  6.161790E-18
5898.607254386  6.952358E-18
5899.97128915792  7.056392E-18
5901.33532392984  7.579688E-18
5902.69935870176  7.771468E-18
5904.06339347368  7.658836E-18
5905.4274282456  7.857363E-18
5906.79146301752  8.165909E-18
5908.15549778944  7.843801E-18
5909.51953256136  8.154366E-18
5910.88356733328  8.679698E-18
5912.2476021052  8.315248E-18
5913.61163687711  8.055488E-18
5914.97567164903  7.658293E-18
5916.33970642095  7.501279E-18
5917.70374119287  8.011285E-18
5919.06777596479  8.208809E-18
5920.43181073671  7.647332E-18
5921.79584550863  6.845273E-18
5923.15988028055  6.631504E-18
5924.52391505247  6.890786E-18
5925.88794982439  7.292293E-18
5927.25198459631  7.611326E-18
5928.61601936823  7.675169E-18
5929.98005414015  7.036811E-18
5931.34408891207  6.592856E-18
5932.70812368399  7.247355E-18
5934.0721584559  8.082359E-18
5935.43619322782  7.876272E-18
5936.80022799974  7.281434E-18
5938.16426277166  7.544909E-18
5939.52829754358  7.665929E-18
5940.8923323155  6.803963E-18
5942.25636708742  6.282335E-18
5943.62040185934  6.571060E-18
5944.98443663126  7.172820E-18
5946.34847140318  7.132160E-18
5947.7125061751  7.344878E-18
5949.07654094701  6.792549E-18
5950.44057571893  6.856549E-18
5951.80461049085  7.998780E-18
5953.16864526277  8.366822E-18
5954.53268003469  7.781822E-18
5955.89671480661  7.493780E-18
5957.26074957853  7.586266E-18
5958.62478435045  6.738887E-18
5959.98881912237  6.163877E-18
5961.35285389429  6.559004E-18
5962.71688866621  6.749548E-18
5964.08092343813  6.783324E-18
5965.44495821005  6.880518E-18
5966.80899298197  6.683374E-18
5968.17302775389  7.689851E-18
5969.5370625258  7.543945E-18
5970.90109729772  6.876778E-18
5972.26513206964  8.139525E-18
5973.62916684156  6.881507E-18
5974.99320161348  7.660644E-18
5976.3572363854  7.857580E-18
5977.72127115732  7.051872E-18
5979.08530592924  7.103658E-18
5980.44934070116  7.508605E-18
5981.81337547308  6.930584E-18
5983.177410245  6.439034E-18
5984.54144501692  6.956199E-18
5985.90547978884  7.452556E-18
5987.26951456076  7.555176E-18
5988.63354933268  7.472983E-18
5989.9975841046  7.464458E-18
5991.36161887651  7.425663E-18
5992.72565364843  7.862396E-18
5994.08968842035  8.520218E-18
5995.45372319227  8.317143E-18
5996.81775796419  8.044154E-18
5998.18179273611  8.142325E-18
5999.54582750803  8.059693E-18
6000.90986227995  8.325959E-18
6002.27389705187  8.249035E-18
6003.63793182379  7.148258E-18
6005.00196659571  7.043014E-18
6006.36600136763  8.157092E-18
6007.73003613955  7.398562E-18
6009.09407091147  6.856046E-18
6010.45810568339  7.134579E-18
6011.82214045531  8.196686E-18
6013.18617522722  8.954279E-18
6014.55020999914  9.088246E-18
6015.91424477106  9.517653E-18
6017.27827954298  1.041805E-17
6018.6423143149  1.119207E-17
6020.00634908682  1.136905E-17
6021.37038385874  1.053059E-17
6022.73441863066  6.402917E-18
6024.09845340258  6.769314E-18
6025.4624881745  6.683326E-18
6026.82652294642  6.991654E-18
6028.19055771834  7.592989E-18
6029.55459249026  7.256598E-18
6030.91862726217  7.087606E-18
6032.28266203409  7.777750E-18
6033.64669680601  7.563781E-18
6035.01073157793  6.598353E-18
6036.37476634985  6.923165E-18
6037.73880112177  7.403118E-18
6039.10283589369  7.375434E-18
6040.46687066561  8.158992E-18
6041.83090543753  8.095630E-18
6043.19494020945  6.584569E-18
6044.55897498137  6.304207E-18
6045.92300975329  7.077459E-18
6047.2870445252  7.354611E-18
6048.65107929712  7.469587E-18
6050.01511406904  7.460200E-18
6051.37914884096  6.908335E-18
6052.74318361288  6.660651E-18
6054.1072183848  7.469547E-18
6055.47125315672  8.091310E-18
6056.83528792864  7.767466E-18
6058.19932270056  7.783606E-18
6059.56335747248  7.700200E-18
6060.9273922444  7.570471E-18
6062.29142701632  8.388948E-18
6063.65546178824  8.731106E-18
6065.01949656016  8.971134E-18
6066.38353133208  9.903465E-18
6067.74756610399  9.243519E-18
6069.11160087591  8.784936E-18
6070.47563564783  9.308514E-18
6071.83967041975  9.349656E-18
6073.20370519167  9.985738E-18
6074.56773996359  1.130003E-17
6075.93177473551  8.753933E-18
6077.29580950743  7.580031E-18
6078.65984427935  7.824238E-18
6080.02387905127  8.814066E-18
6081.38791382319  9.153745E-18
6082.75194859511  8.619807E-18
6084.11598336703  7.776051E-18
6085.48001813895  7.787021E-18
6086.84405291087  7.898412E-18
6088.20808768279  8.266996E-18
6089.5721224547  7.938424E-18
6090.93615722662  8.058928E-18
6092.30019199854  7.880286E-18
6093.66422677046  7.607557E-18
6095.02826154238  8.268428E-18
6096.3922963143  8.561284E-18
6097.75633108622  8.612312E-18
6099.12036585814  8.924217E-18
6100.48440063006  9.031586E-18
6101.84843540198  8.322518E-18
6103.2124701739  8.330054E-18
6104.57650494582  9.309243E-18
6105.94053971774  8.647995E-18
6107.30457448966  8.589870E-18
6108.66860926157  7.880981E-18
6110.03264403349  8.952041E-18
6111.39667880541  9.237361E-18
6112.76071357733  8.569846E-18
6114.12474834925  9.371654E-18
6115.48878312117  8.133449E-18
6116.85281789309  8.459857E-18
6118.21685266501  7.991301E-18
6119.58088743693  8.656081E-18
6120.94492220885  9.666238E-18
6122.30895698077  8.513771E-18
6123.67299175269  9.138294E-18
6125.03702652461  8.987400E-18
6126.40106129653  9.456024E-18
6127.76509606845  9.301979E-18
6129.12913084036  7.834961E-18
6130.49316561228  8.981338E-18
6131.8572003842  8.452862E-18
6133.22123515612  8.771077E-18
6134.58526992804  8.666861E-18
6135.94930469996  8.062927E-18
6137.31333947188  9.555341E-18
6138.6773742438  9.631597E-18
6140.04140901572  9.040388E-18
6141.40544378764  8.592409E-18
6142.76947855956  7.961684E-18
6144.13351333148  8.846003E-18
6145.49754810339  8.508185E-18
6146.86158287531  8.827643E-18
6148.22561764723  9.505821E-18
6149.58965241915  9.629848E-18
6150.95368719107  8.836669E-18
6152.31772196299  8.645829E-18
6153.68175673491  8.886618E-18
6155.04579150683  8.788469E-18
6156.40982627875  9.060369E-18
6157.77386105067  9.292503E-18
6159.13789582259  8.720792E-18
6160.50193059451  9.340686E-18
6161.86596536643  8.877697E-18
6163.23000013835  8.785205E-18
6164.59403491027  9.235924E-18
6165.95806968219  9.278938E-18
6167.3221044541  8.095967E-18
6168.68613922602  8.287267E-18
6170.05017399794  8.808037E-18
6171.41420876986  9.420265E-18
6172.77824354178  9.657456E-18
6174.1422783137  9.356427E-18
6175.50631308562  8.988067E-18
6176.87034785754  8.806189E-18
6178.23438262946  9.571239E-18
6179.59841740138  9.780525E-18
6180.9624521733  8.892968E-18
6182.32648694522  8.957013E-18
6183.69052171714  9.225453E-18
6185.05455648906  1.015819E-17
6186.41859126097  9.621354E-18
6187.78262603289  9.272895E-18
6189.14666080481  1.002779E-17
6190.51069557673  9.400830E-18
6191.87473034865  9.769887E-18
6193.23876512057  9.513554E-18
6194.60279989249  9.224368E-18
6195.96683466441  8.952965E-18
6197.33086943633  8.210218E-18
6198.69490420825  9.356423E-18
6200.05893898017  9.827792E-18
6201.42297375209  9.449291E-18
6202.78700852401  9.654041E-18
6204.15104329592  9.150791E-18
6205.51507806785  8.989383E-18
6206.87911283976  8.684167E-18
6208.24314761168  9.321617E-18
6209.6071823836  9.289056E-18
6210.97121715552  8.722314E-18
6212.33525192744  8.691872E-18
6213.69928669936  8.436417E-18
6215.06332147128  9.768109E-18
6216.4273562432  9.229201E-18
6217.79139101512  9.355439E-18
6219.15542578704  1.020642E-17
6220.51946055896  1.019961E-17
6221.88349533088  9.817219E-18
6223.2475301028  9.619214E-18
6224.61156487472  9.724089E-18
6225.97559964663  9.301254E-18
6227.33963441855  8.690235E-18
6228.70366919047  9.257685E-18
6230.06770396239  9.843104E-18
6231.43173873431  1.046837E-17
6232.79577350623  1.017734E-17
6234.15980827815  1.000152E-17
6235.52384305007  8.810566E-18
6236.88787782199  8.634318E-18
6238.25191259391  9.299692E-18
6239.61594736583  9.394447E-18
6240.97998213775  9.571739E-18
6242.34401690967  1.034021E-17
6243.70805168159  9.754666E-18
6245.0720864535  9.575401E-18
6246.43612122542  1.028669E-17
6247.80015599734  9.779665E-18
6249.16419076926  9.558880E-18
6250.52822554118  9.243889E-18
6251.8922603131  8.877549E-18
6253.25629508502  9.934448E-18
6254.62032985694  9.615408E-18
6255.98436462886  9.089736E-18
6257.34839940078  9.400481E-18
6258.7124341727  9.991187E-18
6260.07646894462  9.328026E-18
6261.44050371654  8.854168E-18
6262.80453848846  8.633147E-18
6264.16857326037  8.810306E-18
6265.53260803229  9.061993E-18
6266.89664280421  9.855266E-18
6268.26067757613  9.263094E-18
6269.62471234805  9.212737E-18
6270.98874711997  9.345444E-18
6272.35278189189  9.585451E-18
6273.71681666381  9.771815E-18
6275.08085143573  9.106892E-18
6276.44488620765  9.314773E-18
6277.80892097957  8.685315E-18
6279.17295575149  8.999397E-18
6280.53699052341  9.583117E-18
6281.90102529532  9.212984E-18
6283.26506006724  1.024831E-17
6284.62909483916  9.106329E-18
6285.99312961108  8.337270E-18
6287.357164383  7.889709E-18
6288.72119915492  7.990131E-18
6290.08523392684  8.480620E-18
6291.44926869876  8.075773E-18
6292.81330347068  8.052768E-18
6294.1773382426  9.235481E-18
6295.54137301452  7.982686E-18
6296.90540778644  9.670760E-18
6298.26944255836  9.619314E-18
6299.63347733028  8.633616E-18
6300.9975121022  9.434533E-18
6302.36154687412  5.772199E-18
6303.72558164603  9.054786E-18
6305.08961641795  8.831402E-18
6306.45365118987  7.858320E-18
6307.81768596179  7.507867E-18
6309.18172073371  7.673396E-18
6310.54575550563  8.709066E-18
6311.90979027755  8.792773E-18
6313.27382504947  8.780927E-18
6314.63785982139  8.193974E-18
6316.00189459331  8.648481E-18
6317.36592936523  8.631015E-18
6318.72996413715  8.415936E-18
6320.09399890907  8.838225E-18
6321.45803368099  7.823081E-18
6322.8220684529  8.226329E-18
6324.18610322482  8.997734E-18
6325.55013799674  8.655309E-18
6326.91417276866  8.156634E-18
6328.27820754058  7.436293E-18
6329.6422423125  7.738263E-18
6331.00627708442  8.361062E-18
6332.37031185634  7.416400E-18
6333.73434662826  8.016834E-18
6335.09838140018  8.079858E-18
6336.4624161721  8.572477E-18
6337.82645094402  9.487614E-18
6339.19048571594  9.181472E-18
6340.55452048786  8.851750E-18
6341.91855525977  8.106176E-18
6343.28259003169  8.250346E-18
6344.64662480361  8.956384E-18
6346.01065957553  8.354724E-18
6347.37469434745  9.424008E-18
6348.73872911937  9.183447E-18
6350.10276389129  8.732140E-18
6351.46679866321  7.569380E-18
6352.83083343513  8.681249E-18
6354.19486820705  8.135624E-18
6355.55890297897  7.493910E-18
6356.92293775089  7.618678E-18
6358.28697252281  7.190116E-18
6359.65100729473  8.470590E-18
6361.01504206664  8.042246E-18
6362.37907683856  8.351704E-18
6363.74311161048  7.990256E-18
6365.1071463824  8.525287E-18
6366.47118115432  6.508684E-18
6367.83521592624  7.981664E-18
6369.19925069816  7.885926E-18
6370.56328547008  7.902748E-18
6371.927320242  8.013627E-18
6373.29135501392  7.916090E-18
6374.65538978584  7.793702E-18
6376.01942455776  7.659909E-18
6377.38345932968  7.867951E-18
6378.7474941016  7.540377E-18
6380.11152887352  7.210363E-18
6381.47556364543  8.003615E-18
6382.83959841735  8.106971E-18
6384.20363318927  8.412017E-18
6385.56766796119  7.884080E-18
6386.93170273311  8.023908E-18
6388.29573750503  8.262980E-18
6389.65977227695  8.748957E-18
6391.02380704887  8.721136E-18
6392.38784182079  8.109474E-18
6393.75187659271  7.957720E-18
6395.11591136463  8.798896E-18
6396.47994613655  8.108048E-18
6397.84398090847  8.500622E-18
6399.20801568039  8.065066E-18
6400.57205045231  8.441384E-18
6401.93608522422  8.522810E-18
6403.30011999614  8.734998E-18
6404.66415476806  9.002189E-18
6406.02818953998  7.896899E-18
6407.3922243119  7.791431E-18
6408.75625908382  7.550822E-18
6410.12029385574  8.326901E-18
6411.48432862766  8.332831E-18
6412.84836339958  8.059221E-18
6414.2123981715  7.837760E-18
6415.57643294342  8.282997E-18
6416.94046771534  7.658849E-18
6418.30450248726  7.717390E-18
6419.66853725917  8.079715E-18
6421.03257203109  7.679757E-18
6422.39660680301  8.253056E-18
6423.76064157493  8.202746E-18
6425.12467634685  7.904401E-18
6426.48871111877  7.408237E-18
6427.85274589069  7.730238E-18
6429.21678066261  8.212247E-18
6430.58081543453  8.110437E-18
6431.94485020645  7.885300E-18
6433.30888497837  8.030305E-18
6434.67291975029  8.766597E-18
6436.03695452221  8.508667E-18
6437.40098929413  7.304959E-18
6438.76502406605  8.271876E-18
6440.12905883796  8.124381E-18
6441.49309360988  7.617980E-18
6442.8571283818  7.924648E-18
6444.22116315372  7.728443E-18
6445.58519792564  7.276317E-18
6446.94923269756  8.619103E-18
6448.31326746948  7.600356E-18
6449.6773022414  8.269146E-18
6451.04133701332  7.915761E-18
6452.40537178524  7.535070E-18
6453.76940655716  7.917898E-18
6455.13344132908  7.439384E-18
6456.497476101  6.814736E-18
6457.86151087292  8.131123E-18
6459.22554564483  7.821678E-18
6460.58958041676  7.797686E-18
6461.95361518867  7.396901E-18
6463.31764996059  8.258964E-18
6464.68168473251  7.819537E-18
6466.04571950443  7.362084E-18
6467.40975427635  7.418063E-18
6468.77378904827  8.223816E-18
6470.13782382019  7.820678E-18
6471.50185859211  8.100228E-18
6472.86589336403  7.386758E-18
6474.22992813595  8.321985E-18
6475.59396290787  7.673213E-18
6476.95799767979  8.193184E-18
6478.3220324517  8.307161E-18
6479.68606722362  8.346972E-18
6481.05010199554  7.505813E-18
6482.41413676746  8.092792E-18
6483.77817153938  8.056127E-18
6485.1422063113  7.797626E-18
6486.50624108322  7.281282E-18
6487.87027585514  8.216874E-18
6489.23431062706  7.862616E-18
6490.59834539898  8.177082E-18
6491.9623801709  7.085027E-18
6493.32641494282  7.995147E-18
6494.69044971474  9.274782E-18
6496.05448448666  8.167183E-18
6497.41851925857  7.952653E-18
6498.78255403049  7.599900E-18
6500.14658880241  6.868150E-18
6501.51062357433  8.040110E-18
6502.87465834625  8.122465E-18
6504.23869311817  8.114844E-18
6505.60272789009  7.155887E-18
6506.96676266201  6.889074E-18
6508.33079743393  7.679847E-18
6509.69483220585  8.696846E-18
6511.05886697777  8.434097E-18
6512.42290174969  8.388382E-18
6513.78693652161  7.941051E-18
6515.15097129353  7.595991E-18
6516.51500606544  8.597620E-18
6517.87904083736  8.145253E-18
6519.24307560928  7.603408E-18
6520.6071103812  8.290264E-18
6521.97114515312  8.013348E-18
6523.33517992504  8.077199E-18
6524.69921469696  8.005555E-18
6526.06324946888  8.006972E-18
6527.4272842408  7.720593E-18
6528.79131901272  7.688554E-18
6530.15535378464  8.426913E-18
6531.51938855656  8.025435E-18
6532.88342332848  7.567955E-18
6534.2474581004  7.783325E-18
6535.61149287232  7.306800E-18
6536.97552764424  7.821999E-18
6538.33956241615  7.785069E-18
6539.70359718807  7.960893E-18
6541.06763195999  8.333257E-18
6542.43166673191  7.243618E-18
6543.79570150383  7.382890E-18
6545.15973627575  7.068333E-18
6546.52377104767  7.123107E-18
6547.88780581959  7.911614E-18
6549.25184059151  7.942699E-18
6550.61587536343  7.932962E-18
6551.97991013535  7.489199E-18
6553.34394490727  8.191753E-18
6554.70797967918  7.089568E-18
6556.07201445111  6.714848E-18
6557.43604922303  7.182905E-18
6558.80008399495  7.514698E-18
6560.16411876686  6.819994E-18
6561.52815353878  6.620524E-18
6562.8921883107  7.125381E-18
6564.25622308262  8.726210E-18
6565.62025785454  7.532910E-18
6566.98429262646  7.640946E-18
6568.34832739838  7.042291E-18
6569.7123621703  6.559861E-18
6571.07639694222  6.404595E-18
6572.44043171414  7.665948E-18
6573.80446648606  7.167446E-18
6575.16850125797  5.723038E-18
6576.53253602989  6.024807E-18
6577.89657080181  6.960396E-18
6579.26060557373  6.267957E-18
6580.62464034565  6.697465E-18
6581.98867511757  6.787938E-18
6583.35270988949  6.310293E-18
6584.71674466141  6.976206E-18
6586.08077943333  6.628995E-18
6587.44481420525  7.080998E-18
6588.80884897717  7.332198E-18
6590.17288374909  5.895102E-18
6591.53691852101  6.741489E-18
6592.90095329293  6.662485E-18
6594.26498806485  6.453274E-18
6595.62902283676  6.782111E-18
6596.99305760868  6.871757E-18
6598.3570923806  6.485390E-18
6599.72112715252  6.339238E-18
6601.08516192444  6.204926E-18
6602.44919669636  6.736231E-18
6603.81323146828  6.067185E-18
6605.1772662402  6.688114E-18
6606.54130101212  6.567825E-18
6607.90533578404  6.853271E-18
6609.26937055596  7.352679E-18
6610.63340532788  6.977438E-18
6611.9974400998  7.315586E-18
6613.36147487172  7.446509E-18
6614.72550964363  7.645813E-18
6616.08954441556  7.662477E-18
6617.45357918747  6.904417E-18
6618.81761395939  7.074031E-18
6620.18164873131  8.009350E-18
6621.54568350323  7.054708E-18
6622.90971827515  7.353111E-18
6624.27375304707  6.579050E-18
6625.63778781899  6.962353E-18
6627.00182259091  7.389582E-18
6628.36585736283  7.423585E-18
6629.72989213475  8.109616E-18
6631.09392690667  7.705649E-18
6632.45796167859  7.641657E-18
6633.8219964505  8.015928E-18
6635.18603122243  7.819033E-18
6636.55006599435  7.621709E-18
6637.91410076627  8.306670E-18
6639.27813553818  8.207896E-18
6640.6421703101  7.743086E-18
6642.00620508202  8.068746E-18
6643.37023985394  8.105245E-18
6644.73427462586  8.489111E-18
6646.09830939778  8.006219E-18
6647.4623441697  7.664278E-18
6648.82637894162  7.653058E-18
6650.19041371354  7.990274E-18
6651.55444848546  8.396088E-18
6652.91848325738  7.844026E-18
6654.2825180293  7.370608E-18
6655.64655280121  7.923387E-18
6657.01058757314  7.696899E-18
6658.37462234505  8.281648E-18
6659.73865711697  8.096674E-18
6661.10269188889  8.169648E-18
6662.46672666081  8.325107E-18
6663.83076143273  7.634660E-18
6665.19479620465  7.659805E-18
6666.55883097657  7.942386E-18
6667.92286574849  8.070722E-18
6669.28690052041  8.186832E-18
6670.65093529233  7.763343E-18
6672.01497006425  8.237658E-18
6673.37900483616  8.645397E-18
6674.74303960808  9.434817E-18
6676.10707438  9.925210E-18
6677.47110915192  1.023591E-17
6678.83514392384  9.545129E-18
6680.19917869576  9.395083E-18
6681.56321346768  8.595979E-18
6682.9272482396  8.349947E-18
6684.29128301152  8.482713E-18
6685.65531778344  8.201042E-18
6687.01935255536  8.796989E-18
6688.38338732728  8.336521E-18
6689.7474220992  7.861990E-18
6691.11145687112  8.444635E-18
6692.47549164304  8.441712E-18
6693.83952641496  8.307838E-18
6695.20356118688  8.169977E-18
6696.56759595879  8.559736E-18
6697.93163073071  8.776669E-18
6699.29566550263  8.720891E-18
6700.65970027455  8.183813E-18
6702.02373504647  8.688950E-18
6703.38776981839  8.968734E-18
6704.75180459031  8.745535E-18
6706.11583936223  8.240134E-18
6707.47987413415  8.570887E-18
6708.84390890607  8.627827E-18
6710.20794367799  9.350562E-18
6711.57197844991  8.557963E-18
6712.93601322182  8.738235E-18
6714.30004799375  8.969313E-18
6715.66408276566  9.215058E-18
6717.02811753758  9.370933E-18
6718.3921523095  1.031118E-17
6719.75618708142  1.066454E-17
6721.12022185334  1.069818E-17
6722.48425662526  9.740326E-18
6723.84829139718  9.635115E-18
6725.2123261691  9.078013E-18
6726.57636094102  8.507936E-18
6727.94039571294  7.937868E-18
6729.30443048486  8.121047E-18
6730.66846525678  7.630034E-18
6732.03250002869  7.913341E-18
6733.39653480061  7.510443E-18
6734.76056957253  7.858108E-18
6736.12460434445  8.500901E-18
6737.48863911637  8.559603E-18
6738.85267388829  8.102776E-18
6740.21670866021  8.447263E-18
6741.58074343213  9.174211E-18
6742.94477820405  8.371328E-18
6744.30881297597  7.595288E-18
6745.67284774789  8.338321E-18
6747.03688251981  8.247289E-18
6748.40091729173  7.642256E-18
6749.76495206365  7.912629E-18
6751.12898683557  7.463954E-18
6752.49302160749  7.484992E-18
6753.8570563794  7.110979E-18
6755.22109115132  7.835310E-18
6756.58512592324  7.784675E-18
6757.94916069516  8.113142E-18
6759.31319546708  8.160749E-18
6760.677230239  7.979373E-18
6762.04126501092  7.275895E-18
6763.40529978284  8.277355E-18
6764.76933455476  7.639961E-18
6766.13336932668  8.133245E-18
6767.4974040986  7.596901E-18
6768.86143887052  8.574043E-18
6770.22547364244  7.739295E-18
6771.58950841436  7.927887E-18
6772.95354318627  7.826302E-18
6774.31757795819  8.084718E-18
6775.68161273011  7.684649E-18
6777.04564750203  7.815674E-18
6778.40968227395  8.536477E-18
6779.77371704587  9.684656E-18
6781.13775181779  1.229817E-17
6782.50178658971  1.460217E-17
6783.86582136163  1.602190E-17
6785.22985613355  1.492465E-17
6786.59389090547  1.418236E-17
6787.95792567739  1.227355E-17
6789.32196044931  1.034954E-17
6790.68599522123  8.801491E-18
6792.05002999314  8.323428E-18
6793.41406476507  7.936415E-18
6794.77809953698  8.042013E-18
6796.1421343089  7.985031E-18
6797.50616908082  7.534065E-18
6798.87020385274  7.124828E-18
6800.23423862466  7.136913E-18
6801.59827339658  7.604000E-18
6802.9623081685  7.782955E-18
6804.32634294042  8.090396E-18
6805.69037771234  7.381714E-18
6807.05441248426  7.324166E-18
6808.41844725618  8.240884E-18
6809.7824820281  7.902424E-18
6811.14651680001  7.907673E-18
6812.51055157193  7.426427E-18
6813.87458634385  7.995768E-18
6815.23862111577  8.687405E-18
6816.60265588769  8.352053E-18
6817.96669065961  8.167968E-18
6819.33072543153  8.062290E-18
6820.69476020345  8.025260E-18
6822.05879497537  8.277702E-18
6823.42282974729  7.492724E-18
6824.78686451921  8.504887E-18
6826.15089929113  7.125711E-18
6827.51493406305  7.434957E-18
6828.87896883497  8.068764E-18
6830.24300360688  8.249430E-18
6831.6070383788  6.722283E-18
6832.97107315072  8.241186E-18
6834.33510792264  7.934864E-18
6835.69914269456  6.924454E-18
6837.06317746648  8.351050E-18
6838.4272122384  7.688477E-18
6839.79124701032  7.104907E-18
6841.15528178224  7.549486E-18
6842.51931655416  6.874971E-18
6843.88335132608  6.875540E-18
6845.247386098  7.240152E-18
6846.61142086992  7.710985E-18
6847.97545564184  7.556686E-18
6849.33949041376  7.833181E-18
6850.70352518568  7.929855E-18
6852.06755995759  7.535535E-18
6853.43159472951  8.861011E-18
6854.79562950143  8.566089E-18
6856.15966427335  8.101034E-18
6857.52369904527  7.475612E-18
6858.88773381719  1.017513E-17
6860.25176858911  8.847964E-18
6861.61580336103  7.814569E-18
