BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3140  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel                              
IRAF-MIN=                   0.  /  Min image pixel                              
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D2AA            '  /                                              
FILENAME= '08D2AAFC_RECAL2_ATM[*,1,1]'  /
6085.54952287675  1.475987E-18
6086.91779422761  1.929282E-18
6088.28606557847  1.664385E-18
6089.65433692933  1.320028E-18
6091.02260828019  1.478451E-18
6092.39087963105  2.061464E-18
6093.75915098191  1.568879E-18
6095.12742233277  1.386034E-18
6096.49569368364  1.412177E-18
6097.86396503449  1.511227E-18
6099.23223638535  1.543313E-18
6100.60050773622  1.343928E-18
6101.96877908708  1.650974E-18
6103.33705043794  1.788537E-18
6104.7053217888  1.124269E-18
6106.07359313966  1.656797E-18
6107.44186449052  1.644545E-18
6108.81013584138  1.524891E-18
6110.17840719224  1.960990E-18
6111.5466785431  1.120597E-18
6112.91494989396  1.759828E-18
6114.28322124482  1.498596E-18
6115.65149259568  1.716602E-18
6117.01976394654  1.449240E-18
6118.3880352974  1.181933E-18
6119.75630664826  1.199402E-18
6121.12457799912  1.533922E-18
6122.49284934999  1.240217E-18
6123.86112070085  1.091328E-18
6125.22939205171  1.939877E-18
6126.59766340257  1.259730E-18
6127.96593475343  1.205270E-18
6129.33420610429  1.173617E-18
6130.70247745515  1.741901E-18
6132.07074880601  1.701377E-18
6133.43902015687  1.461993E-18
6134.80729150773  1.407097E-18
6136.17556285859  1.589829E-18
6137.54383420945  1.654860E-18
6138.91210556031  1.633253E-18
6140.28037691117  1.664228E-18
6141.64864826203  1.529242E-18
6143.0169196129  1.881096E-18
6144.38519096376  1.601214E-18
6145.75346231461  1.758473E-18
6147.12173366548  1.646180E-18
6148.49000501634  1.598379E-18
6149.8582763672  1.640465E-18
6151.22654771806  1.662249E-18
6152.59481906892  2.042197E-18
6153.96309041978  1.612954E-18
6155.33136177064  1.301446E-18
6156.6996331215  1.658308E-18
6158.06790447236  1.986676E-18
6159.43617582322  1.821291E-18
6160.80444717408  1.514819E-18
6162.17271852494  1.531386E-18
6163.5409898758  1.961887E-18
6164.90926122666  1.971012E-18
6166.27753257752  1.758935E-18
6167.64580392838  1.754855E-18
6169.01407527925  1.596249E-18
6170.38234663011  1.378329E-18
6171.75061798097  1.173982E-18
6173.11888933183  1.776749E-18
6174.48716068269  1.668377E-18
6175.85543203355  1.406147E-18
6177.22370338441  1.284390E-18
6178.59197473527  1.807954E-18
6179.96024608613  1.984215E-18
6181.32851743699  1.770205E-18
6182.69678878785  1.954228E-18
6184.06506013871  1.541666E-18
6185.43333148957  1.728630E-18
6186.80160284044  1.942926E-18
6188.16987419129  1.779896E-18
6189.53814554215  1.790481E-18
6190.90641689302  1.479102E-18
6192.27468824388  1.909493E-18
6193.64295959474  2.077882E-18
6195.0112309456  1.489482E-18
6196.37950229646  1.326112E-18
6197.74777364732  1.823742E-18
6199.11604499818  1.756524E-18
6200.48431634904  2.011103E-18
6201.8525876999  2.034875E-18
6203.22085905076  1.672957E-18
6204.58913040162  1.548056E-18
6205.95740175248  1.526633E-18
6207.32567310334  1.928309E-18
6208.6939444542  1.549834E-18
6210.06221580506  2.280007E-18
6211.43048715592  1.911433E-18
6212.79875850679  1.912452E-18
6214.16702985765  1.712679E-18
6215.53530120851  1.617986E-18
6216.90357255937  1.856228E-18
6218.27184391023  1.272001E-18
6219.64011526109  1.560712E-18
6221.00838661195  1.704523E-18
6222.37665796281  1.483368E-18
6223.74492931367  2.290711E-18
6225.11320066453  2.133712E-18
6226.48147201539  9.127157E-19
6227.84974336625  1.742157E-18
6229.21801471711  1.932541E-18
6230.58628606797  2.072104E-18
6231.95455741883  1.764552E-18
6233.32282876969  1.785921E-18
6234.69110012056  1.262856E-18
6236.05937147141  2.292898E-18
6237.42764282228  2.255434E-18
6238.79591417314  1.666895E-18
6240.164185524  1.755090E-18
6241.53245687486  1.950539E-18
6242.90072822572  2.031306E-18
6244.26899957658  1.973528E-18
6245.63727092744  2.411163E-18
6247.0055422783  1.981774E-18
6248.37381362916  1.358143E-18
6249.74208498002  1.767393E-18
6251.11035633088  2.012994E-18
6252.47862768174  1.615889E-18
6253.8468990326  1.788617E-18
6255.21517038346  1.860249E-18
6256.58344173432  1.434269E-18
6257.95171308518  1.664838E-18
6259.31998443605  1.432684E-18
6260.68825578691  1.822576E-18
6262.05652713777  1.750946E-18
6263.42479848863  1.835350E-18
6264.79306983949  1.760956E-18
6266.16134119035  1.938559E-18
6267.52961254121  1.919169E-18
6268.89788389207  1.724128E-18
6270.26615524293  1.721749E-18
6271.63442659379  1.858076E-18
6273.00269794465  1.953614E-18
6274.37096929551  1.866680E-18
6275.73924064637  1.724758E-18
6277.10751199723  1.729495E-18
6278.47578334809  1.975634E-18
6279.84405469895  1.764651E-18
6281.21232604982  1.525677E-18
6282.58059740068  1.447538E-18
6283.94886875154  1.814414E-18
6285.3171401024  1.726001E-18
6286.68541145326  1.423614E-18
6288.05368280412  1.811626E-18
6289.42195415498  1.953386E-18
6290.79022550584  1.606240E-18
6292.1584968567  1.281675E-18
6293.52676820756  1.559362E-18
6294.89503955842  1.876995E-18
6296.26331090928  1.993556E-18
6297.63158226014  1.867840E-18
6298.999853611  6.875125E-19
6300.36812496186  6.547458E-19
6301.73639631272  1.845615E-18
6303.10466766358  1.928275E-18
6304.47293901445  1.091745E-18
6305.84121036531  1.516011E-18
6307.20948171617  1.867222E-18
6308.57775306703  1.554236E-18
6309.94602441789  1.172069E-18
6311.31429576875  1.413568E-18
6312.68256711961  1.304789E-18
6314.05083847047  1.548018E-18
6315.41910982133  1.420533E-18
6316.78738117219  1.449821E-18
6318.15565252305  1.602873E-18
6319.52392387391  1.476193E-18
6320.89219522477  1.783043E-18
6322.26046657563  1.734779E-18
6323.62873792649  1.392858E-18
6324.99700927735  1.733474E-18
6326.36528062822  1.674121E-18
6327.73355197907  1.256346E-18
6329.10182332994  1.651897E-18
6330.4700946808  1.484998E-18
6331.83836603166  1.457722E-18
6333.20663738252  1.403052E-18
6334.57490873338  1.579898E-18
6335.94318008424  1.746485E-18
6337.3114514351  1.375635E-18
6338.67972278596  1.682686E-18
6340.04799413682  1.834545E-18
6341.41626548768  1.719951E-18
6342.78453683854  1.840109E-18
6344.1528081894  1.426659E-18
6345.52107954026  1.710428E-18
6346.88935089112  1.743978E-18
6348.25762224198  1.855556E-18
6349.62589359285  1.842402E-18
6350.99416494371  2.177019E-18
6352.36243629457  1.713924E-18
6353.73070764543  1.498723E-18
6355.09897899629  1.751058E-18
6356.46725034715  1.761158E-18
6357.83552169801  1.594294E-18
6359.20379304887  1.566388E-18
6360.57206439973  1.506518E-18
6361.94033575059  1.486119E-18
6363.30860710145  1.881768E-18
6364.67687845231  2.897117E-18
6366.04514980317  2.036066E-18
6367.41342115403  2.108030E-18
6368.78169250489  1.666012E-18
6370.14996385575  2.150523E-18
6371.51823520662  1.714884E-18
6372.88650655748  1.641211E-18
6374.25477790834  1.780404E-18
6375.6230492592  1.681282E-18
6376.99132061006  1.665673E-18
6378.35959196092  2.383151E-18
6379.72786331178  2.015526E-18
6381.09613466264  1.756468E-18
6382.4644060135  1.998871E-18
6383.83267736436  1.558814E-18
6385.20094871522  1.424396E-18
6386.56922006608  1.965567E-18
6387.93749141694  1.604821E-18
6389.3057627678  1.477169E-18
6390.67403411866  1.447584E-18
6392.04230546952  1.439267E-18
6393.41057682038  1.805689E-18
6394.77884817125  1.440813E-18
6396.14711952211  1.287719E-18
6397.51539087297  1.668245E-18
6398.88366222383  1.602982E-18
6400.25193357469  1.572310E-18
6401.62020492555  1.260580E-18
6402.98847627641  1.443953E-18
6404.35674762727  1.735578E-18
6405.72501897813  1.403640E-18
6407.09329032899  1.664159E-18
6408.46156167985  1.448930E-18
6409.82983303071  1.645902E-18
6411.19810438157  1.687452E-18
6412.56637573243  1.730291E-18
6413.93464708329  1.721111E-18
6415.30291843415  1.693098E-18
6416.67118978502  1.676394E-18
6418.03946113587  1.686758E-18
6419.40773248674  1.575430E-18
6420.7760038376  1.553742E-18
6422.14427518846  1.814459E-18
6423.51254653932  1.784391E-18
6424.88081789018  1.604128E-18
6426.24908924104  1.587622E-18
6427.6173605919  1.627116E-18
6428.98563194276  1.462980E-18
6430.35390329362  1.365085E-18
6431.72217464448  1.445499E-18
6433.09044599534  1.712262E-18
6434.4587173462  1.657411E-18
6435.82698869706  1.605124E-18
6437.19526004792  1.389399E-18
6438.56353139878  1.932721E-18
6439.93180274965  1.630865E-18
6441.30007410051  1.159127E-18
6442.66834545137  1.163282E-18
6444.03661680223  1.130718E-18
6445.40488815309  1.506369E-18
6446.77315950395  1.538280E-18
6448.14143085481  1.616086E-18
6449.50970220567  1.759687E-18
6450.87797355653  1.638890E-18
6452.24624490739  1.543553E-18
6453.61451625825  1.573145E-18
6454.98278760911  1.255553E-18
6456.35105895997  1.528903E-18
6457.71933031083  1.512218E-18
6459.08760166169  1.572904E-18
6460.45587301255  1.595334E-18
6461.82414436342  1.430191E-18
6463.19241571428  1.400339E-18
6464.56068706514  1.517705E-18
6465.928958416  1.636630E-18
6467.29722976686  1.533576E-18
6468.66550111772  1.462126E-18
6470.03377246858  1.114768E-18
6471.40204381944  1.706740E-18
6472.7703151703  1.524231E-18
6474.13858652116  1.790779E-18
6475.50685787202  1.595815E-18
6476.87512922288  1.307108E-18
6478.24340057374  1.630430E-18
6479.6116719246  1.937970E-18
6480.97994327546  1.599008E-18
6482.34821462632  1.923344E-18
6483.71648597718  1.651312E-18
6485.08475732804  9.534896E-19
6486.4530286789  1.458040E-18
6487.82130002977  1.454688E-18
6489.18957138063  1.297661E-18
6490.55784273149  5.392956E-19
6491.92611408235  1.060239E-18
6493.29438543321  1.396217E-18
6494.66265678407  1.539869E-18
6496.03092813493  1.599021E-18
6497.39919948579  1.575614E-18
6498.76747083665  9.314529E-19
6500.13574218751  1.374149E-18
6501.50401353837  1.859181E-18
6502.87228488923  1.256017E-18
6504.24055624009  1.486679E-18
6505.60882759095  1.477260E-18
6506.97709894181  1.161761E-18
6508.34537029268  1.665714E-18
6509.71364164353  1.479525E-18
6511.0819129944  1.441253E-18
6512.45018434526  1.599460E-18
6513.81845569612  1.100261E-18
6515.18672704698  1.315147E-18
6516.55499839784  1.282562E-18
6517.9232697487  1.502202E-18
6519.29154109956  1.745728E-18
6520.65981245042  1.231388E-18
6522.02808380128  1.232454E-18
6523.39635515214  1.387148E-18
6524.764626503  1.562134E-18
6526.13289785386  9.977254E-19
6527.50116920472  1.373932E-18
6528.86944055559  1.243170E-18
6530.23771190644  1.207985E-18
6531.60598325731  1.264443E-18
6532.97425460817  1.222860E-18
6534.34252595903  1.730543E-18
6535.71079730989  1.596432E-18
6537.07906866075  1.633746E-18
6538.44734001161  1.583690E-18
6539.81561136247  1.080241E-18
6541.18388271333  1.537113E-18
6542.55215406419  1.604300E-18
6543.92042541505  1.338494E-18
6545.28869676591  1.297756E-18
6546.65696811677  1.347375E-18
6548.02523946763  1.033220E-18
6549.39351081849  1.448226E-18
6550.76178216935  7.625861E-19
6552.13005352021  1.408364E-18
6553.49832487107  1.814914E-18
6554.86659622193  1.515538E-18
6556.2348675728  1.447916E-18
6557.60313892366  1.615769E-18
6558.97141027452  1.415425E-18
6560.33968162538  1.413106E-18
6561.70795297624  1.554276E-18
6563.0762243271  1.311556E-18
6564.44449567796  1.315086E-18
6565.81276702882  1.298294E-18
6567.18103837968  1.353284E-18
6568.54930973054  1.721610E-18
6569.9175810814  1.592327E-18
6571.28585243226  1.727510E-18
6572.65412378312  1.391707E-18
6574.02239513398  1.289061E-18
6575.39066648484  1.540265E-18
6576.7589378357  1.241203E-18
6578.12720918656  1.322455E-18
6579.49548053743  1.431156E-18
6580.86375188829  1.470785E-18
6582.23202323915  1.812819E-18
6583.60029459001  1.304944E-18
6584.96856594087  1.413170E-18
6586.33683729173  1.384698E-18
6587.70510864259  1.476822E-18
6589.07337999345  1.473540E-18
6590.44165134431  1.142564E-18
6591.80992269517  1.175524E-18
6593.17819404603  1.096963E-18
6594.54646539689  1.298806E-18
6595.91473674775  1.408250E-18
6597.28300809861  1.311364E-18
6598.65127944948  1.369581E-18
6600.01955080034  1.392435E-18
6601.3878221512  1.337488E-18
6602.75609350206  1.227475E-18
6604.12436485292  1.036210E-18
6605.49263620378  1.149158E-18
6606.86090755464  1.437262E-18
6608.2291789055  1.406797E-18
6609.59745025636  1.272075E-18
6610.96572160722  1.383735E-18
6612.33399295808  1.488492E-18
6613.70226430894  1.280383E-18
6615.0705356598  1.180327E-18
6616.43880701066  1.098801E-18
6617.80707836152  1.126467E-18
6619.17534971238  1.472636E-18
6620.54362106324  1.361929E-18
6621.9118924141  1.311947E-18
6623.28016376497  1.269539E-18
6624.64843511583  1.142908E-18
6626.01670646669  1.534307E-18
6627.38497781755  1.333507E-18
6628.75324916841  1.207682E-18
6630.12152051927  1.339640E-18
6631.48979187013  1.628551E-18
6632.85806322099  1.319887E-18
6634.22633457185  1.401583E-18
6635.59460592271  1.300547E-18
6636.96287727357  1.462852E-18
6638.33114862443  1.642572E-18
6639.69941997529  1.451073E-18
6641.06769132616  1.470218E-18
6642.43596267701  1.335425E-18
6643.80423402787  1.368173E-18
6645.17250537873  1.106188E-18
6646.5407767296  1.417669E-18
6647.90904808046  1.287670E-18
6649.27731943132  1.337272E-18
6650.64559078218  1.564842E-18
6652.01386213304  1.482601E-18
6653.3821334839  1.448431E-18
6654.75040483476  1.303977E-18
6656.11867618562  1.235945E-18
6657.48694753648  1.601446E-18
6658.85521888734  1.602708E-18
6660.2234902382  1.175739E-18
6661.59176158906  1.360704E-18
6662.96003293992  1.284396E-18
6664.32830429078  1.657976E-18
6665.69657564164  1.264965E-18
6667.06484699251  1.403732E-18
6668.43311834337  1.256254E-18
6669.80138969423  1.231788E-18
6671.16966104509  1.410115E-18
6672.53793239595  1.145208E-18
6673.90620374681  1.417660E-18
6675.27447509767  1.539995E-18
6676.64274644853  2.246979E-18
6678.01101779939  2.228582E-18
6679.37928915025  1.952617E-18
6680.74756050111  1.501755E-18
6682.11583185197  1.267378E-18
6683.48410320283  9.071259E-19
6684.85237455369  1.098894E-18
6686.22064590455  1.148166E-18
6687.58891725541  1.348024E-18
6688.95718860627  1.201798E-18
6690.32545995713  1.338535E-18
6691.693731308  1.256241E-18
6693.06200265886  1.761113E-18
6694.43027400972  1.645130E-18
6695.79854536058  1.851141E-18
6697.16681671144  1.471791E-18
6698.5350880623  1.511595E-18
6699.90335941316  1.508785E-18
6701.27163076402  1.271170E-18
6702.63990211488  1.353217E-18
6704.00817346574  1.421779E-18
6705.3764448166  1.533328E-18
6706.74471616746  1.002791E-18
6708.11298751832  1.306005E-18
6709.48125886918  1.805232E-18
6710.84953022004  1.498796E-18
6712.2178015709  1.425617E-18
6713.58607292177  1.344821E-18
6714.95434427263  1.420314E-18
6716.32261562349  1.897767E-18
6717.69088697435  1.720463E-18
6719.05915832521  1.683487E-18
6720.42742967607  1.762364E-18
6721.79570102693  1.766756E-18
6723.16397237779  1.629490E-18
6724.53224372865  1.493903E-18
6725.90051507951  1.682642E-18
6727.26878643037  1.680341E-18
6728.63705778123  1.780953E-18
6730.00532913209  1.717213E-18
6731.37360048295  1.697132E-18
6732.74187183381  1.723541E-18
6734.11014318467  1.611914E-18
6735.47841453554  1.781819E-18
6736.8466858864  1.778503E-18
6738.21495723726  1.940924E-18
6739.58322858812  1.694417E-18
6740.95149993898  1.622861E-18
6742.31977128984  1.800028E-18
6743.6880426407  1.451813E-18
6745.05631399156  1.546059E-18
6746.42458534242  1.606473E-18
6747.79285669328  1.876814E-18
6749.16112804414  1.606624E-18
6750.529399395  1.401344E-18
6751.89767074586  1.602673E-18
6753.26594209672  1.614262E-18
6754.63421344758  1.583915E-18
6756.00248479844  1.155758E-18
6757.37075614931  1.481323E-18
6758.73902750017  1.427419E-18
6760.10729885103  1.465236E-18
6761.47557020189  2.005236E-18
6762.84384155275  1.629625E-18
6764.21211290361  1.912821E-18
6765.58038425447  1.590868E-18
6766.94865560533  1.441231E-18
6768.31692695619  1.631802E-18
6769.68519830705  2.000405E-18
6771.05346965791  1.915020E-18
6772.42174100877  1.396866E-18
6773.79001235963  1.488367E-18
6775.15828371049  1.559765E-18
6776.52655506135  1.705742E-18
6777.89482641221  1.534139E-18
6779.26309776308  1.667903E-18
6780.63136911394  1.585208E-18
6781.9996404648  1.582328E-18
6783.36791181566  1.406242E-18
6784.73618316652  1.547991E-18
6786.10445451738  1.499829E-18
6787.47272586824  1.550958E-18
6788.8409972191  1.727528E-18
6790.20926856996  1.597147E-18
6791.57753992082  1.397993E-18
6792.94581127168  1.727561E-18
6794.31408262254  1.575235E-18
6795.6823539734  1.704459E-18
6797.05062532426  1.560145E-18
6798.41889667512  1.458316E-18
6799.78716802598  1.495653E-18
6801.15543937684  1.594354E-18
6802.5237107277  1.586509E-18
6803.89198207857  1.693340E-18
6805.26025342943  1.651829E-18
6806.62852478029  1.698320E-18
6807.99679613115  1.569530E-18
6809.36506748201  1.467984E-18
6810.73333883287  1.700783E-18
6812.10161018373  1.859554E-18
6813.46988153459  1.792142E-18
6814.83815288545  1.802427E-18
6816.20642423631  1.554770E-18
6817.57469558717  1.706326E-18
6818.94296693803  1.751615E-18
6820.31123828889  1.326892E-18
6821.67950963975  1.591744E-18
6823.04778099061  1.675512E-18
6824.41605234147  1.789376E-18
6825.78432369234  1.848959E-18
6827.1525950432  1.847985E-18
6828.52086639406  2.064294E-18
6829.88913774492  1.989184E-18
6831.25740909578  1.825415E-18
6832.62568044664  1.980960E-18
6833.9939517975  1.369808E-18
6835.36222314836  1.668134E-18
6836.73049449922  1.297303E-18
6838.09876585008  1.164438E-18
6839.46703720094  1.577670E-18
6840.8353085518  1.714266E-18
6842.20357990266  1.529499E-18
6843.57185125352  1.432285E-18
6844.94012260438  1.705554E-18
6846.30839395524  1.867395E-18
6847.67666530611  1.772553E-18
6849.04493665697  1.913538E-18
6850.41320800783  1.561411E-18
6851.78147935869  1.822153E-18
6853.14975070955  1.499245E-18
6854.51802206041  1.689613E-18
6855.88629341127  1.472809E-18
6857.25456476213  1.697371E-18
6858.62283611299  1.851760E-18
6859.99110746385  1.740827E-18
6861.35937881471  1.869688E-18
6862.72765016557  1.832333E-18
6864.09592151643  1.609058E-18
6865.46419286729  1.890600E-18
6866.83246421815  2.407789E-18
6868.20073556901  1.839661E-18
6869.56900691987  1.869798E-18
6870.93727827073  1.662977E-18
6872.3055496216  1.586801E-18
6873.67382097246  1.812285E-18
6875.04209232332  2.319483E-18
6876.41036367418  1.728698E-18
6877.77863502504  1.503174E-18
6879.1469063759  1.294427E-18
6880.51517772676  1.859595E-18
6881.88344907762  1.702546E-18
6883.25172042848  1.734750E-18
6884.61999177934  1.828279E-18
6885.9882631302  1.599065E-18
6887.35653448106  1.824217E-18
6888.72480583192  1.700704E-18
6890.09307718278  1.853210E-18
6891.46134853364  1.660989E-18
6892.8296198845  1.569416E-18
6894.19789123537  1.788699E-18
6895.56616258623  1.591396E-18
6896.93443393709  1.752442E-18
6898.30270528795  1.891758E-18
6899.67097663881  1.860563E-18
6901.03924798967  1.832384E-18
6902.40751934053  1.855294E-18
6903.77579069139  1.689450E-18
6905.14406204225  1.644789E-18
6906.51233339311  1.716254E-18
6907.88060474397  1.426095E-18
6909.24887609483  1.726735E-18
6910.61714744569  1.902375E-18
6911.98541879655  1.660102E-18
6913.35369014741  1.697398E-18
6914.72196149827  2.131364E-18
6916.09023284914  1.559201E-18
6917.4585042  1.831153E-18
6918.82677555086  1.734869E-18
6920.19504690172  1.672092E-18
6921.56331825258  1.859053E-18
6922.93158960344  1.851877E-18
6924.2998609543  1.881066E-18
6925.66813230516  1.857953E-18
6927.03640365602  1.587992E-18
6928.40467500688  1.441000E-18
6929.77294635774  1.401639E-18
6931.1412177086  1.530505E-18
6932.50948905946  1.582561E-18
6933.87776041032  1.346396E-18
6935.24603176118  1.805473E-18
6936.61430311204  1.790479E-18
6937.9825744629  1.591133E-18
6939.35084581376  1.712440E-18
6940.71911716462  1.792929E-18
6942.08738851549  1.684429E-18
6943.45565986635  1.693627E-18
6944.82393121721  1.751519E-18
6946.19220256807  1.488998E-18
6947.56047391893  1.573247E-18
6948.92874526979  1.428089E-18
6950.29701662065  1.609639E-18
6951.66528797151  1.784680E-18
6953.03355932237  1.695090E-18
6954.40183067323  1.984327E-18
6955.77010202409  1.666392E-18
6957.13837337495  1.826881E-18
6958.50664472581  1.868236E-18
6959.87491607667  1.792328E-18
6961.24318742753  1.878154E-18
6962.6114587784  1.821303E-18
6963.97973012926  1.638757E-18
6965.34800148011  2.087560E-18
6966.71627283098  1.613694E-18
6968.08454418184  1.642039E-18
6969.4528155327  1.530766E-18
6970.82108688356  1.609171E-18
6972.18935823442  1.804726E-18
6973.55762958528  1.653798E-18
6974.92590093614  1.469127E-18
6976.294172287  1.891135E-18
6977.66244363786  1.887888E-18
6979.03071498872  1.780335E-18
6980.39898633958  1.679710E-18
6981.76725769044  1.421458E-18
6983.1355290413  1.575890E-18
6984.50380039217  1.761679E-18
6985.87207174303  1.676769E-18
6987.24034309389  1.716931E-18
6988.60861444475  1.669046E-18
6989.97688579561  1.545980E-18
6991.34515714647  1.776748E-18
6992.71342849733  1.670294E-18
6994.08169984819  1.554990E-18
6995.44997119905  1.971548E-18
6996.81824254991  1.515368E-18
6998.18651390077  1.258542E-18
6999.55478525163  1.849469E-18
7000.92305660249  1.855012E-18
7002.29132795335  1.850754E-18
7003.65959930421  2.293772E-18
7005.02787065507  1.972824E-18
7006.39614200594  1.623315E-18
7007.76441335679  1.245555E-18
7009.13268470765  1.493084E-18
7010.50095605852  1.266618E-18
7011.86922740938  1.690033E-18
7013.23749876024  1.818083E-18
7014.6057701111  1.732175E-18
7015.97404146196  1.613216E-18
7017.34231281282  1.763942E-18
7018.71058416368  1.422903E-18
7020.07885551454  1.295273E-18
7021.4471268654  1.529062E-18
7022.81539821626  1.501485E-18
7024.18366956712  1.600827E-18
7025.55194091798  1.686622E-18
7026.92021226884  1.631950E-18
7028.28848361971  1.895647E-18
7029.65675497057  1.811626E-18
7031.02502632143  1.985246E-18
7032.39329767229  1.782193E-18
7033.76156902315  1.739329E-18
7035.12984037401  1.781485E-18
7036.49811172487  1.766007E-18
7037.86638307573  1.750229E-18
7039.23465442659  1.757666E-18
7040.60292577745  1.753131E-18
7041.97119712831  1.676287E-18
7043.33946847917  1.911283E-18
7044.70773983003  1.963400E-18
7046.07601118089  1.913746E-18
7047.44428253175  1.631566E-18
7048.81255388261  1.663670E-18
7050.18082523347  1.733167E-18
7051.54909658433  2.052202E-18
7052.91736793519  1.755594E-18
7054.28563928606  1.740962E-18
7055.65391063692  1.684069E-18
7057.02218198778  1.915361E-18
7058.39045333864  1.595209E-18
7059.7587246895  1.718674E-18
7061.12699604036  1.531386E-18
7062.49526739122  1.760532E-18
7063.86353874208  1.887293E-18
7065.23181009294  2.021624E-18
7066.6000814438  1.730852E-18
7067.96835279466  1.452017E-18
7069.33662414552  1.496922E-18
7070.70489549638  1.939035E-18
7072.07316684724  2.106323E-18
7073.44143819811  1.792481E-18
7074.80970954896  1.814120E-18
7076.17798089982  1.672580E-18
7077.54625225068  2.037175E-18
7078.91452360155  1.587693E-18
7080.28279495241  2.023471E-18
7081.65106630327  1.695541E-18
7083.01933765413  1.669487E-18
7084.38760900499  1.505463E-18
7085.75588035585  1.372619E-18
7087.12415170671  1.831150E-18
7088.49242305757  1.648040E-18
7089.86069440843  1.609202E-18
7091.22896575929  1.737562E-18
7092.59723711015  1.623032E-18
7093.96550846101  1.824944E-18
7095.33377981187  1.855620E-18
7096.70205116274  1.506028E-18
7098.07032251359  1.728169E-18
7099.43859386445  1.616959E-18
7100.80686521532  1.410037E-18
7102.17513656618  1.647667E-18
7103.54340791704  1.401295E-18
7104.9116792679  1.601997E-18
7106.27995061876  1.759606E-18
7107.64822196962  1.613887E-18
7109.01649332048  1.684624E-18
7110.38476467134  1.443229E-18
7111.7530360222  1.608457E-18
7113.12130737306  1.694786E-18
7114.48957872392  1.382014E-18
7115.85785007478  1.205151E-18
7117.22612142564  1.590699E-18
7118.5943927765  1.655541E-18
7119.96266412736  1.998876E-18
7121.33093547822  1.734170E-18
7122.69920682909  1.454060E-18
7124.06747817995  1.614504E-18
7125.43574953081  1.412568E-18
7126.80402088167  1.425514E-18
7128.17229223253  1.643651E-18
7129.54056358339  1.454730E-18
7130.90883493425  1.227122E-18
7132.27710628511  1.584164E-18
7133.64537763597  1.654568E-18
7135.01364898683  1.671893E-18
7136.38192033769  1.417472E-18
7137.75019168855  1.529764E-18
7139.11846303941  1.297943E-18
7140.48673439028  1.433901E-18
7141.85500574113  1.471416E-18
7143.223277092  1.335033E-18
7144.59154844286  1.568384E-18
7145.95981979372  1.537671E-18
7147.32809114458  1.534040E-18
7148.69636249544  1.698107E-18
7150.0646338463  1.566098E-18
7151.43290519716  1.373662E-18
7152.80117654802  1.831824E-18
7154.16944789888  1.518711E-18
7155.53771924974  1.385340E-18
7156.9059906006  1.348969E-18
7158.27426195146  1.652506E-18
7159.64253330232  1.545068E-18
7161.01080465318  1.602758E-18
7162.37907600404  1.202070E-18
7163.74734735491  1.575018E-18
7165.11561870576  1.600184E-18
7166.48389005663  1.309364E-18
7167.85216140749  1.397152E-18
7169.22043275835  1.723754E-18
7170.58870410921  1.865461E-18
7171.95697546007  1.727212E-18
7173.32524681093  1.914575E-18
7174.69351816179  1.628328E-18
7176.06178951265  1.438275E-18
7177.43006086351  1.636400E-18
7178.79833221437  1.436879E-18
7180.16660356523  1.560570E-18
7181.53487491609  1.567371E-18
7182.90314626695  1.410059E-18
7184.27141761781  1.345351E-18
7185.63968896867  1.671226E-18
7187.00796031953  1.252717E-18
7188.37623167039  1.351736E-18
7189.74450302125  1.514073E-18
7191.11277437212  1.440280E-18
7192.48104572298  1.768463E-18
7193.84931707384  1.349685E-18
7195.2175884247  1.353375E-18
7196.58585977556  1.079199E-18
7197.95413112642  1.314612E-18
7199.32240247728  1.405926E-18
7200.69067382814  1.642628E-18
7202.058945179  1.244453E-18
7203.42721652986  1.444744E-18
7204.79548788072  1.608269E-18
7206.16375923158  1.413978E-18
7207.53203058244  1.544784E-18
7208.9003019333  1.344560E-18
7210.26857328416  1.378771E-18
7211.63684463503  1.373775E-18
7213.00511598589  1.477483E-18
7214.37338733675  1.640315E-18
7215.74165868761  1.135134E-18
7217.10993003847  1.422708E-18
7218.47820138933  1.324929E-18
7219.84647274019  1.559516E-18
7221.21474409105  1.553936E-18
7222.58301544191  1.458738E-18
7223.95128679277  1.434894E-18
7225.31955814363  1.396349E-18
7226.68782949449  1.394589E-18
7228.05610084535  1.571285E-18
7229.42437219621  1.347232E-18
7230.79264354707  1.448128E-18
7232.16091489793  1.374119E-18
7233.52918624879  1.335906E-18
7234.89745759966  1.577024E-18
7236.26572895052  1.843058E-18
7237.63400030138  1.789415E-18
7239.00227165224  1.216870E-18
7240.3705430031  1.482368E-18
7241.73881435396  1.770228E-18
7243.10708570482  1.687905E-18
7244.47535705568  1.037749E-18
7245.84362840654  1.176184E-18
7247.2118997574  1.438495E-18
7248.58017110826  1.314154E-18
7249.94844245912  1.720779E-18
7251.31671380998  1.541983E-18
7252.68498516084  1.471152E-18
7254.0532565117  1.296923E-18
7255.42152786256  1.531271E-18
7256.78979921342  1.428714E-18
7258.15807056428  1.445449E-18
