BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3143  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D3GB            '  /                                              
FILENAME= '08D3GBFC_ATM.FITS[*,1,1]'  /
5699.75544238091  1.229631E-17
5701.1194009781  1.300390E-17
5702.48335957528  1.286247E-17
5703.84731817246  1.263937E-17
5705.21127676965  1.267725E-17
5706.57523536683  1.154531E-17
5707.93919396401  1.107182E-17
5709.3031525612  1.095644E-17
5710.66711115838  1.166157E-17
5712.03106975556  1.231538E-17
5713.39502835275  1.188972E-17
5714.75898694993  1.095763E-17
5716.12294554711  1.137611E-17
5717.4869041443  1.186432E-17
5718.85086274148  1.124461E-17
5720.21482133866  1.219131E-17
5721.57877993585  1.191053E-17
5722.94273853303  1.065522E-17
5724.30669713021  1.143157E-17
5725.67065572739  1.117633E-17
5727.03461432458  1.114591E-17
5728.39857292176  1.146223E-17
5729.76253151894  1.108311E-17
5731.12649011613  1.072846E-17
5732.49044871331  1.125081E-17
5733.85440731049  1.129242E-17
5735.21836590768  1.189116E-17
5736.58232450486  1.291059E-17
5737.94628310204  1.287697E-17
5739.31024169923  1.203780E-17
5740.67420029641  1.150701E-17
5742.03815889359  1.067528E-17
5743.40211749078  1.073571E-17
5744.76607608796  1.216467E-17
5746.13003468514  1.161463E-17
5747.49399328233  1.004637E-17
5748.85795187951  1.073156E-17
5750.22191047669  1.239901E-17
5751.58586907388  1.204454E-17
5752.94982767106  1.154729E-17
5754.31378626824  1.098107E-17
5755.67774486543  1.069753E-17
5757.04170346261  1.159408E-17
5758.40566205979  1.173955E-17
5759.76962065697  1.179398E-17
5761.13357925416  1.211610E-17
5762.49753785134  1.193101E-17
5763.86149644852  1.090186E-17
5765.22545504571  1.003526E-17
5766.58941364289  1.025994E-17
5767.95337224007  1.057797E-17
5769.31733083726  1.101099E-17
5770.68128943444  1.060244E-17
5772.04524803162  1.047133E-17
5773.40920662881  1.124938E-17
5774.77316522599  1.174963E-17
5776.13712382317  1.126385E-17
5777.50108242036  1.039713E-17
5778.86504101754  1.073269E-17
5780.22899961472  1.129853E-17
5781.59295821191  1.112810E-17
5782.95691680909  1.032034E-17
5784.32087540627  1.042468E-17
5785.68483400346  1.093319E-17
5787.04879260064  1.102931E-17
5788.41275119782  1.078789E-17
5789.77670979501  1.057692E-17
5791.14066839219  1.045990E-17
5792.50462698937  1.105234E-17
5793.86858558655  1.149086E-17
5795.23254418374  1.066957E-17
5796.59650278092  1.051150E-17
5797.9604613781  1.123229E-17
5799.32441997529  1.057284E-17
5800.68837857247  1.034837E-17
5802.05233716965  1.018411E-17
5803.41629576684  1.045519E-17
5804.78025436402  1.058213E-17
5806.1442129612  1.026204E-17
5807.50817155839  1.085711E-17
5808.87213015557  1.096239E-17
5810.23608875275  1.074980E-17
5811.60004734994  1.107018E-17
5812.96400594712  1.115211E-17
5814.3279645443  1.072408E-17
5815.69192314149  1.032738E-17
5817.05588173867  1.070034E-17
5818.41984033585  1.093661E-17
5819.78379893304  1.105518E-17
5821.14775753022  1.126357E-17
5822.5117161274  1.113577E-17
5823.87567472459  1.120455E-17
5825.23963332177  1.231682E-17
5826.60359191895  1.155118E-17
5827.96755051614  1.075994E-17
5829.33150911332  1.088116E-17
5830.6954677105  1.058688E-17
5832.05942630768  1.042819E-17
5833.42338490487  1.113262E-17
5834.78734350205  1.128668E-17
5836.15130209923  1.137851E-17
5837.51526069642  1.085261E-17
5838.8792192936  1.119257E-17
5840.24317789078  1.152196E-17
5841.60713648797  1.118188E-17
5842.97109508515  1.077179E-17
5844.33505368233  1.099991E-17
5845.69901227952  1.110532E-17
5847.0629708767  1.069969E-17
5848.42692947388  1.122794E-17
5849.79088807107  1.164248E-17
5851.15484666825  1.198197E-17
5852.51880526543  1.175344E-17
5853.88276386262  1.123212E-17
5855.2467224598  1.104175E-17
5856.61068105698  1.153837E-17
5857.97463965417  1.183645E-17
5859.33859825135  1.235926E-17
5860.70255684853  1.283010E-17
5862.06651544572  1.203895E-17
5863.4304740429  1.143685E-17
5864.79443264008  1.138103E-17
5866.15839123727  1.155938E-17
5867.52234983445  1.230295E-17
5868.88630843163  1.317136E-17
5870.25026702881  1.316469E-17
5871.614225626  1.403977E-17
5872.97818422318  1.534273E-17
5874.34214282036  1.573907E-17
5875.70610141755  1.541090E-17
5877.07006001473  1.485936E-17
5878.43401861191  1.436512E-17
5879.7979772091  1.422048E-17
5881.16193580628  1.290005E-17
5882.52589440346  1.167672E-17
5883.88985300065  1.279721E-17
5885.25381159783  1.335097E-17
5886.61777019501  1.337550E-17
5887.98172879219  1.284612E-17
5889.34568738938  1.205769E-17
5890.70964598656  1.238025E-17
5892.07360458375  1.284921E-17
5893.43756318093  1.331378E-17
5894.80152177811  1.365577E-17
5896.1654803753  1.239787E-17
5897.52943897248  1.173539E-17
5898.89339756966  1.238483E-17
5900.25735616685  1.277820E-17
5901.62131476403  1.281417E-17
5902.98527336121  1.238907E-17
5904.34923195839  1.274399E-17
5905.71319055558  1.366710E-17
5907.07714915276  1.311528E-17
5908.44110774994  1.224156E-17
5909.80506634713  1.250337E-17
5911.16902494431  1.270826E-17
5912.53298354149  1.233667E-17
5913.89694213868  1.255865E-17
5915.26090073586  1.298159E-17
5916.62485933304  1.341990E-17
5917.98881793023  1.298354E-17
5919.35277652741  1.260144E-17
5920.71673512459  1.263317E-17
5922.08069372178  1.285394E-17
5923.44465231896  1.281256E-17
5924.80861091614  1.296974E-17
5926.17256951333  1.336356E-17
5927.53652811051  1.308021E-17
5928.90048670769  1.324484E-17
5930.26444530487  1.294906E-17
5931.62840390206  1.275780E-17
5932.99236249924  1.318500E-17
5934.35632109642  1.371424E-17
5935.72027969361  1.294559E-17
5937.08423829079  1.261482E-17
5938.44819688797  1.326949E-17
5939.81215548516  1.407316E-17
5941.17611408234  1.426273E-17
5942.54007267952  1.383229E-17
5943.90403127671  1.350393E-17
5945.26798987389  1.367623E-17
5946.63194847107  1.409990E-17
5947.99590706826  1.421906E-17
5949.35986566544  1.395915E-17
5950.72382426262  1.426606E-17
5952.08778285981  1.439422E-17
5953.45174145699  1.408589E-17
5954.81570005417  1.405091E-17
5956.17965865136  1.401701E-17
5957.54361724854  1.362037E-17
5958.90757584572  1.339476E-17
5960.27153444291  1.335344E-17
5961.63549304009  1.366283E-17
5962.99945163727  1.395263E-17
5964.36341023446  1.376907E-17
5965.72736883164  1.377673E-17
5967.09132742882  1.392501E-17
5968.455286026  1.373868E-17
5969.81924462319  1.481435E-17
5971.18320322037  1.477251E-17
5972.54716181755  1.432092E-17
5973.91112041474  1.372187E-17
5975.27507901192  1.364965E-17
5976.63903760911  1.355051E-17
5978.00299620629  1.305229E-17
5979.36695480347  1.319562E-17
5980.73091340065  1.354810E-17
5982.09487199784  1.338909E-17
5983.45883059502  1.313003E-17
5984.8227891922  1.316097E-17
5986.18674778939  1.324691E-17
5987.55070638657  1.292794E-17
5988.91466498375  1.328739E-17
5990.27862358094  1.368813E-17
5991.64258217812  1.342668E-17
5993.0065407753  1.285957E-17
5994.37049937249  1.295407E-17
5995.73445796967  1.329063E-17
5997.09841656685  1.320380E-17
5998.46237516404  1.301932E-17
5999.82633376122  1.319421E-17
6001.1902923584  1.359372E-17
6002.55425095558  1.343568E-17
6003.91820955277  1.351039E-17
6005.28216814995  1.356851E-17
6006.64612674714  1.346216E-17
6008.01008534432  1.296072E-17
6009.3740439415  1.322860E-17
6010.73800253868  1.367923E-17
6012.10196113587  1.374883E-17
6013.46591973305  1.371204E-17
6014.82987833024  1.359158E-17
6016.19383692742  1.391883E-17
6017.5577955246  1.461539E-17
6018.92175412178  1.458573E-17
6020.28571271897  1.517976E-17
6021.64967131615  1.611048E-17
6023.01362991333  1.623252E-17
6024.37758851052  1.568517E-17
6025.7415471077  1.370362E-17
6027.10550570488  1.448105E-17
6028.46946430206  1.472889E-17
6029.83342289925  1.480617E-17
6031.19738149643  1.503251E-17
6032.56134009361  1.401771E-17
6033.9252986908  1.340619E-17
6035.28925728798  1.442248E-17
6036.65321588517  1.538020E-17
6038.01717448235  1.447484E-17
6039.38113307953  1.387644E-17
6040.74509167671  1.475105E-17
6042.1090502739  1.529256E-17
6043.47300887108  1.468861E-17
6044.83696746826  1.428738E-17
6046.20092606545  1.368287E-17
6047.56488466263  1.361687E-17
6048.92884325981  1.366646E-17
6050.292801857  1.387957E-17
6051.65676045418  1.424521E-17
6053.02071905136  1.379134E-17
6054.38467764855  1.347700E-17
6055.74863624573  1.283329E-17
6057.11259484291  1.346865E-17
6058.4765534401  1.429970E-17
6059.84051203728  1.419262E-17
6061.20447063446  1.389484E-17
6062.56842923165  1.332402E-17
6063.93238782883  1.429004E-17
6065.29634642601  1.466188E-17
6066.6603050232  1.474670E-17
6068.02426362038  1.501658E-17
6069.38822221756  1.627150E-17
6070.75218081475  1.635009E-17
6072.11613941193  1.633460E-17
6073.48009800911  1.281098E-17
6074.84405660629  1.250335E-17
6076.20801520348  1.270798E-17
6077.57197380066  1.315761E-17
6078.93593239785  1.220164E-17
6080.29989099503  1.382069E-17
6081.66384959221  1.379696E-17
6083.02780818939  1.220597E-17
6084.39176678658  1.247812E-17
6085.75572538376  1.263178E-17
6087.11968398094  1.228162E-17
6088.48364257813  1.258609E-17
6089.84760117531  1.270514E-17
6091.21155977249  1.232008E-17
6092.57551836968  1.204747E-17
6093.93947696686  1.174759E-17
6095.30343556404  1.206397E-17
6096.66739416122  1.247069E-17
6098.03135275841  1.179754E-17
6099.39531135559  1.232311E-17
6100.75926995278  1.212123E-17
6102.12322854996  1.165725E-17
6103.48718714714  1.096506E-17
6104.85114574433  1.057194E-17
6106.21510434151  1.199503E-17
6107.57906293869  1.184189E-17
6108.94302153587  1.130847E-17
6110.30698013306  1.104033E-17
6111.67093873024  1.082166E-17
6113.03489732742  1.042603E-17
6114.39885592461  1.123046E-17
6115.76281452179  1.144491E-17
6117.12677311897  1.040026E-17
6118.49073171616  1.055997E-17
6119.85469031334  1.089490E-17
6121.21864891052  1.034087E-17
6122.58260750771  1.083982E-17
6123.94656610489  1.069451E-17
6125.31052470207  1.087118E-17
6126.67448329926  1.079704E-17
6128.03844189644  1.018914E-17
6129.40240049362  1.071529E-17
6130.76635909081  1.000668E-17
6132.13031768799  9.694615E-18
6133.49427628517  1.044651E-17
6134.85823488236  1.059624E-17
6136.22219347954  1.038302E-17
6137.58615207672  1.030314E-17
6138.95011067391  1.168481E-17
6140.31406927109  1.060675E-17
6141.67802786827  1.030111E-17
6143.04198646545  9.658005E-18
6144.40594506264  1.055945E-17
6145.76990365982  1.083570E-17
6147.133862257  1.014827E-17
6148.49782085419  1.007307E-17
6149.86177945137  1.002111E-17
6151.22573804855  9.921434E-18
6152.58969664574  1.008900E-17
6153.95365524292  1.022827E-17
6155.3176138401  1.043815E-17
6156.68157243729  1.017237E-17
6158.04553103447  9.641496E-18
6159.40948963165  9.252980E-18
6160.77344822884  9.002358E-18
6162.13740682602  9.006016E-18
6163.5013654232  9.360407E-18
6164.86532402039  1.010219E-17
6166.22928261757  1.000954E-17
6167.59324121475  9.575136E-18
6168.95719981194  9.842494E-18
6170.32115840912  1.053929E-17
6171.6851170063  9.794157E-18
6173.04907560349  9.940807E-18
6174.41303420067  1.086837E-17
6175.77699279785  9.567397E-18
6177.14095139504  1.033955E-17
6178.50490999222  9.865718E-18
6179.8688685894  9.461057E-18
6181.23282718658  1.003398E-17
6182.59678578377  1.001132E-17
6183.96074438095  1.043241E-17
6185.32470297814  1.035296E-17
6186.68866157532  9.909094E-18
6188.0526201725  9.405593E-18
6189.41657876968  1.016085E-17
6190.78053736687  9.789802E-18
6192.14449596405  9.770599E-18
6193.50845456123  9.751686E-18
6194.87241315842  9.507017E-18
6196.2363717556  1.007345E-17
6197.60033035278  1.017565E-17
6198.96428894997  1.081105E-17
6200.32824754715  1.063795E-17
6201.69220614433  1.080832E-17
6203.05616474152  9.724770E-18
6204.4201233387  9.831221E-18
6205.78408193588  9.983759E-18
6207.14804053307  1.064291E-17
6208.51199913025  9.937285E-18
6209.87595772743  9.928824E-18
6211.23991632461  1.084894E-17
6212.6038749218  1.108026E-17
6213.96783351898  1.007875E-17
6215.33179211616  1.063792E-17
6216.69575071335  1.060785E-17
6218.05970931053  1.052558E-17
6219.42366790771  1.032340E-17
6220.7876265049  1.033656E-17
6222.15158510208  1.154515E-17
6223.51554369926  1.125918E-17
6224.87950229645  1.074014E-17
6226.24346089363  1.071591E-17
6227.60741949081  1.129935E-17
6228.971378088  9.973372E-18
6230.33533668518  1.095810E-17
6231.69929528236  1.117409E-17
6233.06325387955  9.887321E-18
6234.42721247673  9.448039E-18
6235.79117107391  1.044598E-17
6237.1551296711  9.976351E-18
6238.51908826828  1.036140E-17
6239.88304686546  1.066450E-17
6241.24700546265  1.008350E-17
6242.61096405983  1.096519E-17
6243.97492265701  1.093735E-17
6245.33888125419  1.131632E-17
6246.70283985138  1.109693E-17
6248.06679844856  1.080127E-17
6249.43075704574  1.096968E-17
6250.79471564293  1.134952E-17
6252.15867424011  1.058030E-17
6253.52263283729  1.100043E-17
6254.88659143448  1.089558E-17
6256.25055003166  1.234437E-17
6257.61450862884  9.657030E-18
6258.97846722603  1.101266E-17
6260.34242582321  1.016792E-17
6261.70638442039  1.093095E-17
6263.07034301758  1.131745E-17
6264.43430161476  9.405293E-18
6265.79826021194  9.828985E-18
6267.16221880913  1.119559E-17
6268.52617740631  1.064164E-17
6269.89013600349  1.099050E-17
6271.25409460068  1.047764E-17
6272.61805319786  1.066389E-17
6273.98201179504  1.103231E-17
6275.34597039223  1.162724E-17
6276.70992898941  1.143324E-17
6278.07388758659  1.121044E-17
6279.43784618377  1.117104E-17
6280.80180478096  1.075927E-17
6282.16576337814  1.102974E-17
6283.52972197532  1.153064E-17
6284.89368057251  1.057537E-17
6286.25763916969  1.112969E-17
6287.62159776687  1.066985E-17
6288.98555636406  9.807937E-18
6290.34951496124  1.031970E-17
6291.71347355842  1.060541E-17
6293.07743215561  1.043334E-17
6294.44139075279  9.805087E-18
6295.80534934997  1.229681E-17
6297.16930794716  1.147918E-17
6298.53326654434  1.227642E-17
6299.89722514152  9.952439E-18
6301.26118373871  1.128905E-17
6302.62514233589  8.723457E-18
6303.98910093307  1.098952E-17
6305.35305953026  1.000042E-17
6306.71701812744  1.023787E-17
6308.08097672462  1.083074E-17
6309.44493532181  1.015045E-17
6310.80889391899  1.055184E-17
6312.17285251617  1.102402E-17
6313.53681111335  1.036852E-17
6314.90076971054  1.019788E-17
6316.26472830772  9.635518E-18
6317.6286869049  1.004256E-17
6318.99264550209  1.016773E-17
6320.35660409927  9.956968E-18
6321.72056269645  1.093211E-17
6323.08452129364  1.063054E-17
6324.44847989082  9.664125E-18
6325.812438488  9.560149E-18
6327.17639708519  9.561973E-18
6328.54035568237  9.743122E-18
6329.90431427955  9.751224E-18
6331.26827287674  9.660640E-18
6332.63223147392  9.832040E-18
6333.9961900711  9.466807E-18
6335.36014866828  9.584638E-18
6336.72410726547  1.005723E-17
6338.08806586265  9.449537E-18
6339.45202445984  9.480040E-18
6340.81598305702  9.291441E-18
6342.1799416542  9.716063E-18
6343.54390025139  9.918221E-18
6344.90785884857  9.289779E-18
6346.27181744575  9.329750E-18
6347.63577604294  9.299534E-18
6348.99973464012  9.279171E-18
6350.3636932373  1.013384E-17
6351.72765183448  1.006317E-17
6353.09161043167  9.524929E-18
6354.45556902885  9.064124E-18
6355.81952762604  9.960423E-18
6357.18348622322  9.971718E-18
6358.5474448204  9.185835E-18
6359.91140341758  9.789153E-18
6361.27536201477  9.938419E-18
6362.63932061195  1.024955E-17
6364.00327920913  9.727774E-18
6365.36723780632  1.010121E-17
6366.7311964035  9.233349E-18
6368.09515500068  9.497974E-18
6369.45911359787  9.510552E-18
6370.82307219505  9.354257E-18
6372.18703079223  9.295653E-18
6373.55098938942  9.426983E-18
6374.9149479866  9.649185E-18
6376.27890658378  1.002086E-17
6377.64286518097  9.542416E-18
6379.00682377815  9.224108E-18
6380.37078237533  9.790654E-18
6381.73474097252  9.817664E-18
6383.0986995697  1.040527E-17
6384.46265816688  1.067373E-17
6385.82661676406  1.034011E-17
6387.19057536125  9.629253E-18
6388.55453395843  9.869101E-18
6389.91849255561  9.906654E-18
6391.2824511528  1.064460E-17
6392.64640974998  1.086383E-17
6394.01036834716  1.024331E-17
6395.37432694435  1.018812E-17
6396.73828554153  1.082710E-17
6398.10224413871  1.075788E-17
6399.4662027359  1.072040E-17
6400.83016133308  1.037834E-17
6402.19411993026  1.019905E-17
6403.55807852745  1.016005E-17
6404.92203712463  1.065898E-17
6406.28599572181  1.108888E-17
6407.649954319  1.078507E-17
6409.01391291618  1.024792E-17
6410.37787151336  1.023806E-17
6411.74183011055  1.118122E-17
6413.10578870773  1.125607E-17
6414.46974730491  1.160610E-17
6415.83370590209  1.143072E-17
6417.19766449928  1.109463E-17
6418.56162309646  1.071837E-17
6419.92558169364  1.089025E-17
6421.28954029083  1.065245E-17
6422.65349888801  1.160625E-17
6424.01745748519  1.163587E-17
6425.38141608238  1.181206E-17
6426.74537467956  1.122398E-17
6428.10933327674  1.143880E-17
6429.47329187393  1.186090E-17
6430.83725047111  1.153350E-17
6432.20120906829  1.126457E-17
6433.56516766548  1.143815E-17
6434.92912626266  1.116408E-17
6436.29308485984  1.177203E-17
6437.65704345703  1.201158E-17
6439.02100205421  1.212871E-17
6440.38496065139  1.183182E-17
6441.74891924858  1.184077E-17
6443.11287784576  1.188931E-17
6444.47683644294  1.146313E-17
6445.84079504013  1.169547E-17
6447.20475363731  1.175739E-17
6448.56871223449  1.130925E-17
6449.93267083167  1.148678E-17
6451.29662942886  1.145493E-17
6452.66058802604  1.128580E-17
6454.02454662323  1.172670E-17
6455.38850522041  1.208396E-17
6456.75246381759  1.137951E-17
6458.11642241477  1.147574E-17
6459.48038101196  1.122074E-17
6460.84433960914  1.247323E-17
6462.20829820632  1.177384E-17
6463.57225680351  1.135180E-17
6464.93621540069  1.138311E-17
6466.30017399787  1.110419E-17
6467.66413259506  1.116756E-17
6469.02809119224  1.139616E-17
6470.39204978942  1.140099E-17
6471.75600838661  1.048016E-17
6473.11996698379  1.091170E-17
6474.48392558097  1.105387E-17
6475.84788417816  1.129411E-17
6477.21184277534  1.095373E-17
6478.57580137252  1.081499E-17
6479.93975996971  1.066150E-17
6481.30371856689  1.061132E-17
6482.66767716407  1.141658E-17
6484.03163576126  1.078957E-17
6485.39559435844  1.031654E-17
6486.75955295562  1.058757E-17
6488.12351155281  1.020805E-17
6489.48747014999  1.091692E-17
6490.85142874717  1.023438E-17
6492.21538734435  1.064866E-17
6493.57934594154  1.146914E-17
6494.94330453872  1.155591E-17
6496.3072631359  1.106388E-17
6497.67122173309  1.100269E-17
6499.03518033027  1.099157E-17
6500.39913892745  1.078286E-17
6501.76309752464  1.045703E-17
6503.12705612182  1.005730E-17
6504.491014719  1.072537E-17
6505.85497331619  1.094627E-17
6507.21893191337  1.103126E-17
6508.58289051055  1.107920E-17
6509.94684910774  1.073605E-17
6511.31080770492  1.086111E-17
6512.6747663021  1.073427E-17
6514.03872489929  1.138814E-17
6515.40268349647  1.105289E-17
6516.76664209365  1.092665E-17
6518.13060069084  1.101131E-17
6519.49455928802  1.191945E-17
6520.8585178852  1.177834E-17
6522.22247648238  1.157557E-17
6523.58643507957  1.050246E-17
6524.95039367675  1.087647E-17
6526.31435227393  1.092448E-17
6527.67831087112  1.135191E-17
6529.0422694683  1.072856E-17
6530.40622806548  1.125011E-17
6531.77018666267  1.121047E-17
6533.13414525985  1.089205E-17
6534.49810385703  1.076515E-17
6535.86206245422  1.194176E-17
6537.2260210514  1.101372E-17
6538.58997964858  1.214964E-17
6539.95393824577  1.121718E-17
6541.31789684295  1.183471E-17
6542.68185544013  1.149266E-17
6544.04581403732  1.185899E-17
6545.4097726345  1.050109E-17
6546.77373123168  1.036300E-17
6548.13768982887  1.059103E-17
6549.50164842605  1.158704E-17
6550.86560702323  1.185132E-17
6552.22956562042  1.152652E-17
6553.5935242176  1.224402E-17
6554.95748281478  1.042323E-17
6556.32144141196  1.123051E-17
6557.68540000915  1.150934E-17
6559.04935860633  1.164752E-17
6560.41331720352  1.193192E-17
6561.7772758007  1.214888E-17
6563.14123439788  1.199281E-17
6564.50519299506  1.130249E-17
6565.86915159225  1.119396E-17
6567.23311018943  1.073585E-17
6568.59706878661  1.176388E-17
6569.9610273838  1.181276E-17
6571.32498598098  1.099099E-17
6572.68894457816  1.167366E-17
6574.05290317535  1.124874E-17
6575.41686177253  1.162375E-17
6576.78082036971  1.093389E-17
6578.1447789669  1.194827E-17
6579.50873756408  1.185258E-17
6580.87269616126  1.187181E-17
6582.23665475845  1.176442E-17
6583.60061335563  1.130426E-17
6584.96457195281  9.937356E-18
6586.32853054999  1.194213E-17
6587.69248914718  1.084091E-17
6589.05644774436  1.138730E-17
6590.42040634155  1.183033E-17
6591.78436493873  1.209822E-17
6593.14832353591  1.123690E-17
6594.51228213309  1.077294E-17
6595.87624073028  1.174280E-17
6597.24019932746  1.162020E-17
6598.60415792465  1.114782E-17
6599.96811652183  1.139343E-17
6601.33207511901  1.183567E-17
6602.69603371619  1.216329E-17
6604.05999231338  1.199431E-17
6605.42395091056  1.068948E-17
6606.78790950774  1.162073E-17
6608.15186810493  1.176459E-17
6609.51582670211  1.207306E-17
6610.87978529929  1.191464E-17
6612.24374389648  1.177777E-17
6613.60770249366  1.231418E-17
6614.97166109084  1.215352E-17
6616.33561968803  1.273402E-17
6617.69957828521  1.156845E-17
6619.06353688239  1.240006E-17
6620.42749547958  1.175604E-17
6621.79145407676  1.005407E-17
6623.15541267394  1.186040E-17
6624.51937127113  1.207402E-17
6625.88332986831  1.173778E-17
6627.24728846549  1.174655E-17
6628.61124706267  1.206169E-17
6629.97520565986  1.287880E-17
6631.33916425704  1.160145E-17
6632.70312285423  1.124832E-17
6634.06708145141  1.239720E-17
6635.43104004859  1.091249E-17
6636.79499864577  1.134771E-17
6638.15895724296  1.134660E-17
6639.52291584014  1.231053E-17
6640.88687443732  1.182361E-17
6642.25083303451  1.235842E-17
6643.61479163169  1.282967E-17
6644.97875022887  1.286467E-17
6646.34270882606  1.159263E-17
6647.70666742324  1.266338E-17
6649.07062602042  1.205039E-17
6650.43458461761  1.198145E-17
6651.79854321479  1.248495E-17
6653.16250181197  1.132031E-17
6654.52646040916  1.227973E-17
6655.89041900634  1.159405E-17
6657.25437760352  1.227379E-17
6658.61833620071  1.108141E-17
6659.98229479789  1.145450E-17
6661.34625339507  1.177683E-17
6662.71021199226  1.171305E-17
6664.07417058944  1.128414E-17
6665.43812918662  1.128100E-17
6666.8020877838  1.187165E-17
6668.16604638099  1.184674E-17
6669.53000497817  1.203159E-17
6670.89396357535  1.160450E-17
6672.25792217254  1.210553E-17
6673.62188076972  1.237127E-17
6674.9858393669  1.399162E-17
6676.34979796409  1.445080E-17
6677.71375656127  1.398047E-17
6679.07771515845  1.507628E-17
6680.44167375564  1.311782E-17
6681.80563235282  1.263379E-17
6683.16959095  1.173630E-17
6684.53354954719  1.256769E-17
6685.89750814437  1.105000E-17
6687.26146674155  1.171467E-17
6688.62542533874  1.171169E-17
6689.98938393592  1.160072E-17
6691.3533425331  1.180328E-17
6692.71730113029  1.136011E-17
6694.08125972747  1.202102E-17
6695.44521832465  1.144696E-17
6696.80917692183  1.174993E-17
6698.17313551902  1.140292E-17
6699.5370941162  1.205655E-17
6700.90105271338  1.227356E-17
6702.26501131057  1.228981E-17
6703.62896990775  1.229109E-17
6704.99292850493  1.189858E-17
6706.35688710212  1.095335E-17
6707.7208456993  1.177110E-17
6709.08480429648  1.150677E-17
6710.44876289367  1.166657E-17
6711.81272149085  1.120755E-17
6713.17668008803  1.208582E-17
6714.54063868522  1.144919E-17
6715.9045972824  1.195481E-17
6717.26855587958  1.101349E-17
6718.63251447677  1.140970E-17
6719.99647307395  1.261768E-17
6721.36043167113  1.126947E-17
6722.72439026832  1.216025E-17
6724.0883488655  1.170214E-17
6725.45230746268  1.135642E-17
6726.81626605987  1.180901E-17
6728.18022465705  1.119727E-17
6729.54418325423  1.140102E-17
6730.90814185141  1.162187E-17
6732.2721004486  1.178599E-17
6733.63605904578  1.163924E-17
6735.00001764296  1.172608E-17
6736.36397624015  1.139595E-17
6737.72793483733  1.159616E-17
6739.09189343452  1.082947E-17
6740.4558520317  1.108754E-17
6741.81981062888  1.182258E-17
6743.18376922606  1.075156E-17
6744.54772782325  1.138983E-17
6745.91168642043  1.114016E-17
6747.27564501761  1.137704E-17
6748.6396036148  1.143358E-17
6750.00356221198  1.167075E-17
6751.36752080916  1.203571E-17
6752.73147940635  1.219440E-17
6754.09543800353  1.176038E-17
6755.45939660071  1.269932E-17
6756.8233551979  1.153691E-17
6758.18731379508  1.216913E-17
6759.55127239226  1.188021E-17
6760.91523098945  1.231972E-17
6762.27918958663  1.203949E-17
6763.64314818381  1.124916E-17
6765.007106781  1.158316E-17
6766.37106537818  1.229308E-17
6767.73502397536  1.114400E-17
6769.09898257254  1.119662E-17
6770.46294116973  1.190533E-17
6771.82689976691  1.159264E-17
6773.19085836409  1.195353E-17
6774.55481696128  1.157360E-17
6775.91877555846  1.215857E-17
6777.28273415564  1.160420E-17
6778.64669275283  1.171848E-17
6780.01065135001  1.180541E-17
6781.37460994719  1.098543E-17
6782.73856854438  1.116278E-17
6784.10252714156  1.138943E-17
6785.46648573874  1.207179E-17
6786.83044433593  1.129030E-17
6788.19440293311  1.136775E-17
6789.55836153029  1.226876E-17
6790.92232012748  1.105231E-17
6792.28627872466  1.153015E-17
6793.65023732184  1.154849E-17
6795.01419591902  1.122256E-17
6796.37815451621  1.134528E-17
6797.74211311339  1.135282E-17
6799.10607171057  1.135252E-17
6800.47003030776  1.187925E-17
6801.83398890494  1.140245E-17
6803.19794750213  1.099172E-17
6804.56190609931  1.135682E-17
6805.92586469649  1.121160E-17
6807.28982329367  1.105148E-17
6808.65378189086  1.203789E-17
6810.01774048804  1.090302E-17
6811.38169908522  1.127187E-17
6812.74565768241  1.166464E-17
6814.10961627959  1.118470E-17
6815.47357487677  1.098132E-17
6816.83753347396  1.125143E-17
6818.20149207114  1.125539E-17
6819.56545066832  1.122276E-17
6820.92940926551  1.096100E-17
6822.29336786269  1.145921E-17
6823.65732645987  1.138133E-17
6825.02128505706  1.223040E-17
6826.38524365424  1.180122E-17
6827.74920225142  1.139801E-17
6829.11316084861  1.240557E-17
6830.47711944579  1.159608E-17
6831.84107804297  1.122783E-17
6833.20503664015  1.107340E-17
6834.56899523734  1.072773E-17
6835.93295383452  1.156609E-17
6837.29691243171  1.069098E-17
6838.66087102889  1.091042E-17
6840.02482962607  1.197646E-17
6841.38878822325  1.093877E-17
6842.75274682044  1.031913E-17
6844.11670541762  1.048682E-17
6845.4806640148  1.181804E-17
6846.84462261199  1.123342E-17
6848.20858120917  1.176389E-17
6849.57253980635  1.158381E-17
6850.93649840354  1.153312E-17
6852.30045700072  1.146229E-17
6853.6644155979  1.072783E-17
6855.02837419509  1.089058E-17
6856.39233279227  1.175836E-17
6857.75629138945  1.126862E-17
6859.12024998664  1.299144E-17
6860.48420858382  1.302715E-17
6861.848167181  1.148284E-17
6863.21212577819  1.094499E-17
6864.57608437537  1.081935E-17
6865.94004297255  1.087151E-17
6867.30400156974  1.138545E-17
6868.66796016692  1.108236E-17
