BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3147  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '08D2IQ            '  /                                              
FILENAME= '08D2IQFC_ATM.FITS[*,2,1]'  /
6060.15754508974  2.420755E-19
6061.52531814577  7.362655E-19
6062.8930912018  9.830960E-19
6064.26086425783  3.430102E-19
6065.62863731386  8.202103E-19
6066.99641036989  8.480802E-19
6068.36418342592  6.011876E-19
6069.73195648195  5.808125E-19
6071.09972953798  3.469009E-19
6072.46750259401  5.636920E-19
6073.83527565004  8.341883E-19
6075.20304870607  5.401431E-19
6076.5708217621  1.010490E-18
6077.93859481813  5.766108E-19
6079.30636787416  5.714301E-19
6080.67414093019  1.176479E-18
6082.04191398623  6.023143E-19
6083.40968704226  6.898928E-19
6084.77746009829  8.015873E-19
6086.14523315431  5.855700E-19
6087.51300621035  5.531036E-19
6088.88077926638  8.105568E-19
6090.24855232241  6.194222E-19
6091.61632537844  3.968473E-19
6092.98409843447  6.159244E-19
6094.3518714905  1.071413E-18
6095.71964454653  1.003690E-18
6097.08741760256  3.704708E-19
6098.45519065859  9.096610E-19
6099.82296371462  5.357827E-19
6101.19073677065  5.842688E-19
6102.55850982668  2.639181E-21
6103.92628288271  -1.259114E-19
6105.29405593874  4.711398E-19
6106.66182899477  4.862774E-19
6108.0296020508  1.139635E-18
6109.39737510683  1.407263E-18
6110.76514816286  7.462005E-19
6112.13292121889  3.681306E-19
6113.50069427492  6.765822E-20
6114.86846733095  5.391043E-19
6116.23624038698  2.552792E-19
6117.60401344301  7.224164E-19
6118.97178649904  2.015326E-19
6120.33955955507  3.853890E-19
6121.7073326111  8.920312E-19
6123.07510566713  1.022377E-18
6124.44287872316  9.329256E-19
6125.81065177919  7.923600E-19
6127.17842483522  4.889846E-19
6128.54619789126  4.269678E-19
6129.91397094728  7.903770E-19
6131.28174400332  5.741752E-19
6132.64951705935  4.938639E-19
6134.01729011538  2.061844E-19
6135.38506317141  9.054212E-19
6136.75283622744  6.662105E-19
6138.12060928347  8.435836E-20
6139.4883823395  5.665479E-19
6140.85615539553  1.074488E-18
6142.22392845156  6.036730E-19
6143.59170150759  9.334823E-19
6144.95947456362  6.439380E-19
6146.32724761965  1.046292E-18
6147.69502067568  6.925558E-19
6149.06279373171  8.263567E-19
6150.43056678774  1.104162E-18
6151.79833984377  1.068906E-18
6153.1661128998  6.033784E-19
6154.53388595583  6.596752E-19
6155.90165901186  6.855592E-19
6157.26943206789  5.969198E-19
6158.63720512392  5.556045E-19
6160.00497817995  4.083498E-19
6161.37275123598  1.629272E-19
6162.74052429201  3.407832E-19
6164.10829734804  4.526415E-19
6165.47607040407  3.134467E-19
6166.8438434601  1.201498E-19
6168.21161651613  4.066838E-19
6169.57938957216  3.857854E-19
6170.94716262819  4.233075E-19
6172.31493568422  1.029890E-18
6173.68270874026  5.742040E-19
6175.05048179629  2.495906E-19
6176.41825485232  5.008009E-19
6177.78602790835  4.647542E-19
6179.15380096438  5.890362E-19
6180.52157402041  3.685044E-19
6181.88934707644  6.887712E-19
6183.25712013247  8.847836E-21
6184.6248931885  5.298252E-19
6185.99266624453  6.423098E-19
6187.36043930056  4.640996E-19
6188.72821235659  5.198968E-19
6190.09598541262  5.048021E-19
6191.46375846865  3.748564E-19
6192.83153152468  3.000038E-19
6194.19930458071  4.092682E-19
6195.56707763674  4.435736E-19
6196.93485069277  6.174734E-19
6198.3026237488  1.689760E-19
6199.67039680483  7.127894E-19
6201.03816986086  1.031588E-18
6202.40594291689  2.288879E-19
6203.77371597292  2.656066E-19
6205.14148902895  4.948137E-19
6206.50926208498  2.670465E-19
6207.87703514101  5.437150E-19
6209.24480819704  1.365230E-19
6210.61258125307  -2.288829E-19
6211.9803543091  7.715886E-19
6213.34812736513  7.738373E-19
6214.71590042116  4.891368E-19
6216.08367347719  6.590144E-19
6217.45144653322  2.312102E-19
6218.81921958926  2.136385E-19
6220.18699264529  -7.063868E-20
6221.55476570132  2.399406E-19
6222.92253875735  3.227937E-19
6224.29031181338  5.463714E-19
6225.65808486941  6.379765E-19
6227.02585792544  6.255507E-19
6228.39363098147  -3.481594E-20
6229.7614040375  4.436905E-19
6231.12917709353  1.004695E-20
6232.49695014956  4.822000E-19
6233.86472320559  4.451713E-19
6235.23249626162  -6.277775E-20
6236.60026931765  2.725297E-19
6237.96804237368  4.773962E-19
6239.33581542971  6.227897E-19
6240.70358848574  4.807619E-19
6242.07136154177  5.921193E-19
6243.4391345978  5.824824E-19
6244.80690765383  3.256278E-19
6246.17468070986  6.313997E-19
6247.54245376589  4.064410E-19
6248.91022682192  6.753350E-19
6250.27799987795  1.830342E-19
6251.64577293398  1.370718E-19
6253.01354599001  2.961370E-19
6254.38131904604  3.756019E-19
6255.74909210207  7.380563E-19
6257.1168651581  -1.015736E-19
6258.48463821413  2.371814E-19
6259.85241127016  1.324624E-19
6261.22018432619  2.702608E-19
6262.58795738222  5.740432E-19
6263.95573043825  6.852807E-19
6265.32350349429  5.597545E-19
6266.69127655032  5.819919E-19
6268.05904960635  5.549289E-19
6269.42682266238  5.418882E-19
6270.79459571841  9.437312E-19
6272.16236877444  5.364756E-19
6273.53014183047  3.292675E-19
6274.8979148865  2.547174E-19
6276.26568794253  4.099485E-19
6277.63346099856  5.286171E-19
6279.00123405459  2.513118E-19
6280.36900711062  1.088546E-19
6281.73678016665  3.435950E-19
6283.10455322268  -2.831308E-20
6284.47232627871  -1.152277E-19
6285.84009933474  2.760682E-19
6287.20787239077  1.071379E-19
6288.5756454468  -1.608426E-20
6289.94341850283  6.513194E-20
6291.31119155886  4.122466E-19
6292.67896461489  5.133185E-19
6294.04673767092  4.305099E-19
6295.41451072695  1.000769E-19
6296.78228378298  1.948902E-19
6298.15005683901  4.487490E-19
6299.51782989504  1.188597E-18
6300.88560295107  3.045119E-19
6302.2533760071  3.340184E-19
6303.62114906313  2.252500E-19
6304.98892211916  4.574859E-20
6306.35669517519  -2.194688E-19
6307.72446823122  1.615672E-20
6309.09224128726  4.957803E-20
6310.46001434329  -6.508773E-19
6311.82778739932  7.918819E-19
6313.19556045535  4.645690E-19
6314.56333351138  4.592500E-19
6315.93110656741  3.736037E-19
6317.29887962344  3.244691E-19
6318.66665267947  9.078349E-19
6320.0344257355  7.817679E-19
6321.40219879153  6.987167E-19
6322.76997184756  1.064719E-18
6324.13774490359  4.396691E-19
6325.50551795962  3.128157E-19
6326.87329101565  1.819802E-19
6328.24106407168  9.769127E-20
6329.60883712771  -1.179419E-19
6330.97661018374  7.265341E-19
6332.34438323977  -1.546131E-19
6333.7121562958  9.864370E-20
6335.07992935183  5.108939E-19
6336.44770240786  6.141180E-19
6337.81547546389  5.035749E-19
6339.18324851992  4.952875E-19
6340.55102157595  -1.603753E-19
6341.91879463198  2.796444E-19
6343.28656768801  -1.868307E-19
6344.65434074404  5.148518E-19
6346.02211380007  3.818462E-19
6347.3898868561  5.901397E-19
6348.75765991213  8.015262E-19
6350.12543296816  5.280575E-19
6351.49320602419  5.188161E-19
6352.86097908022  6.415195E-19
6354.22875213625  9.752598E-19
6355.59652519228  6.106395E-19
6356.96429824832  7.175364E-19
6358.33207130434  6.605725E-19
6359.69984436038  7.332064E-19
6361.06761741641  5.455893E-19
6362.43539047244  4.417178E-19
6363.80316352847  9.490320E-19
6365.1709365845  4.139391E-19
6366.53870964053  9.679441E-19
6367.90648269656  7.648775E-19
6369.27425575259  4.719166E-19
6370.64202880862  9.864170E-19
6372.00980186465  5.569145E-19
6373.37757492068  -2.177730E-20
6374.74534797671  8.101450E-19
6376.11312103274  4.264081E-19
6377.48089408877  3.761890E-19
6378.8486671448  3.250773E-19
6380.21644020083  5.987148E-19
6381.58421325686  3.013926E-19
6382.95198631289  2.932759E-20
6384.31975936892  -9.923717E-20
6385.68753242495  9.818475E-20
6387.05530548098  4.580105E-19
6388.42307853701  6.586611E-19
6389.79085159304  3.400071E-19
6391.15862464907  3.988363E-19
6392.5263977051  3.806470E-19
6393.89417076113  3.464589E-19
6395.26194381716  2.249997E-19
6396.62971687319  3.942901E-19
6397.99748992922  4.354325E-19
6399.36526298526  5.068230E-19
6400.73303604129  4.343322E-19
6402.10080909731  1.817941E-19
6403.46858215334  4.881465E-19
6404.83635520937  7.916684E-19
6406.20412826541  7.280918E-19
6407.57190132144  5.270037E-19
6408.93967437747  5.284206E-19
6410.3074474335  6.052817E-19
6411.67522048953  -3.633553E-20
6413.04299354556  -6.542718E-20
6414.41076660159  4.032671E-19
6415.77853965762  5.442502E-19
6417.14631271365  6.733456E-19
6418.51408576968  8.712441E-19
6419.88185882571  4.665287E-19
6421.24963188174  3.138259E-19
6422.61740493777  2.816181E-19
6423.9851779938  6.056449E-19
6425.35295104983  1.067271E-18
6426.72072410586  2.495218E-20
6428.08849716189  5.611361E-19
6429.45627021792  5.219137E-19
6430.82404327395  2.403203E-19
6432.19181632998  6.269930E-19
6433.55958938601  4.492710E-19
6434.92736244204  1.970886E-19
6436.29513549807  6.667303E-19
6437.6629085541  1.095773E-18
6439.03068161013  1.012762E-18
6440.39845466616  1.140015E-18
6441.76622772219  4.341354E-19
6443.13400077822  4.050664E-19
6444.50177383426  5.314370E-19
6445.86954689028  8.186998E-19
6447.23731994631  3.639391E-19
6448.60509300235  1.022028E-18
6449.97286605838  3.358821E-19
6451.34063911441  1.677127E-19
6452.70841217044  6.363177E-19
6454.07618522647  4.537495E-19
6455.4439582825  4.811091E-19
6456.81173133853  4.824502E-19
6458.17950439456  1.550388E-19
6459.54727745059  4.599016E-19
6460.91505050662  4.938929E-19
6462.28282356265  6.392144E-19
6463.65059661868  5.024820E-19
6465.01836967471  2.080203E-19
6466.38614273074  6.043916E-19
6467.75391578677  4.762170E-19
6469.1216888428  7.316640E-19
6470.48946189883  6.006607E-19
6471.85723495486  8.439687E-20
6473.22500801089  3.590605E-19
6474.59278106692  3.118523E-19
6475.96055412295  4.873036E-19
6477.32832717898  6.229797E-19
6478.69610023501  9.982254E-19
6480.06387329104  5.719969E-19
6481.43164634707  5.798681E-21
6482.7994194031  6.736864E-19
6484.16719245913  2.101274E-19
6485.53496551516  4.824826E-19
6486.90273857119  -1.307345E-19
6488.27051162722  3.765438E-19
6489.63828468326  5.859423E-19
6491.00605773928  5.023424E-19
6492.37383079531  4.915139E-19
6493.74160385135  2.856509E-19
6495.10937690738  -9.593636E-20
6496.47714996341  4.776803E-19
6497.84492301944  6.927820E-19
6499.21269607547  -5.547679E-21
6500.5804691315  1.915602E-19
6501.94824218753  6.056920E-19
6503.31601524356  5.655551E-19
6504.68378829959  3.230486E-19
6506.05156135562  6.133306E-19
6507.41933441165  5.867928E-19
6508.78710746768  5.389492E-19
6510.15488052371  9.390599E-19
6511.52265357974  8.367153E-19
6512.89042663577  6.901511E-19
6514.2581996918  6.206711E-19
6515.62597274783  6.216445E-19
6516.99374580386  7.434552E-19
6518.36151885989  7.897663E-19
6519.72929191592  7.633956E-19
6521.09706497195  9.552359E-19
6522.46483802798  8.161084E-19
6523.83261108401  7.652521E-19
6525.20038414004  5.710516E-19
6526.56815719607  4.528350E-19
6527.9359302521  3.075673E-19
6529.30370330813  3.185966E-19
6530.67147636416  5.908342E-19
6532.03924942019  7.852581E-19
6533.40702247622  8.493892E-19
6534.77479553226  7.441950E-19
6536.14256858828  6.260480E-19
6537.51034164431  6.533112E-19
6538.87811470034  7.062807E-19
6540.24588775638  6.489010E-19
6541.61366081241  6.938695E-19
6542.98143386844  1.170300E-18
6544.34920692447  7.517073E-19
6545.7169799805  8.947735E-19
6547.08475303653  9.375702E-19
6548.45252609256  5.997545E-19
6549.82029914859  4.332196E-19
6551.18807220462  5.031733E-19
6552.55584526065  7.856543E-19
6553.92361831668  9.883228E-19
6555.29139137271  8.872169E-19
6556.65916442874  5.113778E-19
6558.02693748477  9.812402E-19
6559.3947105408  8.238807E-19
6560.76248359683  8.775927E-19
6562.13025665286  9.547031E-19
6563.49802970889  1.039537E-18
6564.86580276492  7.571877E-19
6566.23357582095  9.761917E-19
6567.60134887698  1.360378E-18
6568.96912193301  8.381931E-19
6570.33689498904  6.149753E-19
6571.70466804507  8.361009E-19
6573.0724411011  8.440311E-19
6574.44021415713  4.330642E-19
6575.80798721316  6.289171E-19
6577.17576026919  7.709658E-19
6578.54353332522  4.956788E-19
6579.91130638125  1.855107E-19
6581.27907943728  4.902779E-19
6582.64685249331  4.215501E-19
6584.01462554935  5.749961E-19
6585.38239860538  8.705126E-19
6586.7501716614  7.365180E-19
6588.11794471743  6.751368E-19
6589.48571777347  6.966590E-19
6590.8534908295  8.850298E-19
6592.22126388553  5.498791E-19
6593.58903694156  4.522086E-19
6594.95680999759  8.930878E-19
6596.32458305362  6.846181E-19
6597.69235610965  7.631429E-19
6599.06012916568  6.571114E-19
6600.42790222171  3.323420E-19
6601.79567527774  8.006909E-19
6603.16344833377  7.360225E-19
6604.5312213898  9.911948E-19
6605.89899444583  6.817884E-19
6607.26676750186  9.969012E-19
6608.63454055789  9.842926E-19
6610.00231361392  1.126232E-18
6611.37008666995  7.547340E-19
6612.73785972598  7.071044E-19
6614.10563278201  7.455255E-19
6615.47340583804  6.271265E-19
6616.84117889407  4.894560E-19
6618.2089519501  7.829352E-19
6619.57672500613  8.507159E-19
6620.94449806216  7.332159E-19
6622.31227111819  8.684606E-19
6623.68004417422  9.554549E-19
6625.04781723025  1.006404E-18
6626.41559028628  1.034827E-18
6627.78336334231  6.945630E-19
6629.15113639835  9.916999E-19
6630.51890945438  8.620133E-19
6631.88668251041  1.085764E-18
6633.25445556644  9.308738E-19
6634.62222862247  6.136474E-19
6635.9900016785  9.022815E-19
6637.35777473453  8.603938E-19
6638.72554779056  8.040428E-19
6640.09332084659  1.017199E-18
6641.46109390262  9.101138E-19
6642.82886695865  9.706763E-19
6644.19664001468  6.578735E-19
6645.56441307071  9.465337E-19
6646.93218612674  7.852769E-19
6648.29995918277  8.179737E-19
6649.6677322388  3.354654E-19
6651.03550529483  2.469453E-19
6652.40327835086  6.626237E-19
6653.77105140689  9.969215E-19
6655.13882446292  5.132796E-19
6656.50659751895  5.415345E-19
6657.87437057498  9.806125E-19
6659.24214363101  1.141584E-18
6660.60991668704  1.054021E-18
6661.97768974307  1.066336E-18
6663.3454627991  8.362382E-19
6664.71323585513  1.024700E-18
6666.08100891116  7.633861E-19
6667.44878196719  7.711507E-19
6668.81655502323  6.475995E-19
6670.18432807925  5.881516E-19
6671.55210113528  5.565519E-19
6672.91987419131  8.574881E-19
6674.28764724735  1.256880E-18
6675.65542030338  1.379760E-18
6677.02319335941  1.101614E-18
6678.39096641544  9.092367E-19
6679.75873947147  1.267330E-18
6681.1265125275  1.187780E-18
6682.49428558353  9.891432E-19
6683.86205863956  1.025045E-18
6685.22983169559  1.083584E-18
6686.59760475162  5.753793E-19
6687.96537780765  5.029165E-19
6689.33315086368  8.971870E-19
6690.70092391971  8.711080E-19
6692.06869697574  7.074150E-19
6693.43647003177  8.078906E-19
6694.8042430878  1.099542E-18
6696.17201614383  8.938004E-19
6697.53978919986  7.554509E-19
6698.90756225589  4.287691E-19
6700.27533531192  9.797553E-19
6701.64310836795  1.010687E-18
6703.01088142398  1.039431E-18
6704.37865448001  9.550376E-19
6705.74642753604  5.862105E-19
6707.11420059207  7.850632E-19
6708.4819736481  1.022958E-18
6709.84974670413  1.073300E-18
6711.21751976016  1.127798E-18
6712.58529281619  7.773583E-19
6713.95306587222  8.497113E-19
6715.32083892825  8.436558E-19
6716.68861198428  9.863899E-19
6718.05638504032  1.014329E-18
6719.42415809635  7.992012E-19
6720.79193115238  1.159273E-18
6722.1597042084  7.620531E-19
6723.52747726444  8.882758E-19
6724.89525032047  9.855924E-19
6726.2630233765  8.792389E-19
6727.63079643253  6.339402E-19
6728.99856948856  8.629877E-19
6730.36634254459  8.930794E-19
6731.73411560062  9.399840E-19
6733.10188865665  7.773053E-19
6734.46966171268  8.656228E-19
6735.83743476871  8.322026E-19
6737.20520782474  5.723403E-19
6738.57298088077  9.767894E-19
6739.9407539368  1.098307E-18
6741.30852699283  7.958288E-19
6742.67630004886  3.749206E-19
6744.04407310489  5.367091E-19
6745.41184616092  6.614078E-19
6746.77961921695  9.912912E-19
6748.14739227298  5.019864E-19
6749.51516532901  5.369637E-19
6750.88293838504  5.469294E-19
6752.25071144107  6.098860E-19
6753.6184844971  6.919144E-19
6754.98625755313  4.943226E-19
6756.35403060916  7.694008E-19
6757.72180366519  1.163590E-18
6759.08957672122  9.737358E-19
6760.45734977725  1.075958E-18
6761.82512283328  8.922302E-19
6763.19289588931  8.014552E-19
6764.56066894535  1.014431E-18
6765.92844200138  8.046761E-19
6767.29621505741  9.322824E-19
6768.66398811344  8.060419E-19
6770.03176116947  7.813279E-19
6771.3995342255  8.176342E-19
6772.76730728153  7.796519E-19
6774.13508033756  7.713715E-19
6775.50285339359  6.583748E-19
6776.87062644962  7.864052E-19
6778.23839950565  8.650588E-19
6779.60617256168  7.588980E-19
6780.97394561771  7.449548E-19
6782.34171867374  1.045607E-18
6783.70949172977  1.273650E-18
6785.0772647858  1.091967E-18
6786.44503784183  6.167215E-19
6787.81281089786  6.737541E-19
6789.18058395389  5.620836E-19
6790.54835700992  6.384598E-19
6791.91613006595  5.270505E-19
6793.28390312198  8.441723E-19
6794.65167617801  7.059200E-19
6796.01944923404  8.691346E-19
6797.38722229007  9.308253E-19
6798.7549953461  7.107971E-19
6800.12276840213  9.188207E-19
6801.49054145816  6.282894E-19
6802.8583145142  7.260865E-19
6804.22608757022  7.983999E-19
6805.59386062625  1.029852E-18
6806.96163368228  8.223709E-19
6808.32940673831  9.583750E-19
6809.69717979434  8.318221E-19
6811.06495285037  1.192873E-18
6812.4327259064  9.762591E-19
6813.80049896243  1.124008E-18
6815.16827201847  1.203715E-18
6816.5360450745  1.010544E-18
6817.90381813053  1.086687E-18
6819.27159118656  9.432408E-19
6820.63936424259  5.003004E-19
6822.00713729862  9.706550E-19
6823.37491035465  1.285867E-18
6824.74268341068  1.305098E-18
6826.11045646671  1.038703E-18
6827.47822952274  9.748102E-19
6828.84600257877  6.416182E-19
6830.2137756348  8.092654E-19
6831.58154869083  9.521585E-19
6832.94932174686  3.671453E-19
6834.31709480289  3.103935E-19
6835.68486785892  5.768115E-19
6837.05264091495  9.272271E-19
6838.42041397098  8.605523E-19
6839.78818702701  9.506777E-19
6841.15596008304  9.818557E-19
6842.52373313907  8.579341E-19
6843.8915061951  1.043971E-18
6845.25927925113  6.079988E-19
6846.62705230716  1.018064E-18
6847.99482536319  2.573108E-19
6849.36259841922  6.037917E-19
6850.73037147525  7.063774E-19
6852.09814453128  8.755631E-19
6853.46591758731  9.978453E-19
6854.83369064334  9.919995E-19
6856.20146369937  1.212307E-18
6857.56923675541  9.151717E-19
6858.93700981144  6.831203E-19
6860.30478286747  8.500639E-19
6861.6725559235  1.001029E-18
6863.04032897953  5.906452E-19
6864.40810203556  1.323080E-18
6865.77587509159  1.009925E-18
6867.14364814762  3.909310E-19
6868.51142120365  1.046352E-18
6869.87919425968  5.712055E-19
6871.24696731571  6.747449E-19
6872.61474037174  7.373433E-19
6873.98251342777  9.483971E-19
6875.3502864838  1.135429E-18
6876.71805953983  9.936200E-19
6878.08583259586  3.101418E-19
6879.45360565189  3.288557E-19
6880.82137870792  1.079536E-18
6882.18915176395  1.070970E-18
6883.55692481998  4.063651E-19
6884.92469787601  6.226570E-19
6886.29247093204  4.706060E-19
6887.66024398807  1.062773E-18
6889.0280170441  5.067556E-19
6890.39579010013  6.788017E-19
6891.76356315616  6.942627E-19
6893.13133621219  8.076497E-19
6894.49910926822  7.632713E-19
6895.86688232425  8.607230E-19
6897.23465538028  7.716906E-19
6898.60242843631  1.205870E-18
6899.97020149235  1.236940E-18
6901.33797454837  7.611668E-19
6902.70574760441  1.378265E-18
6904.07352066044  1.047280E-18
6905.44129371646  1.041368E-18
6906.8090667725  8.850343E-19
6908.17683982853  1.034358E-18
6909.54461288456  7.062588E-19
6910.91238594059  1.210692E-18
6912.28015899662  6.986831E-19
6913.64793205265  3.707624E-19
6915.01570510868  -1.484839E-19
6916.38347816471  1.122503E-18
6917.75125122074  7.631248E-19
6919.11902427677  6.063637E-19
6920.4867973328  7.287046E-19
6921.85457038883  4.262416E-19
6923.22234344486  7.102202E-19
6924.59011650089  7.719657E-19
6925.95788955692  4.468219E-19
6927.32566261295  7.640413E-19
6928.69343566898  8.873643E-19
6930.06120872501  7.990257E-19
6931.42898178104  9.691948E-19
6932.79675483707  8.512535E-19
6934.1645278931  8.397901E-19
6935.53230094913  1.221741E-18
6936.90007400516  8.529412E-19
6938.26784706119  8.624049E-19
6939.63562011722  4.313629E-19
6941.00339317325  9.500676E-19
6942.37116622928  4.010866E-19
6943.73893928531  5.365791E-19
6945.10671234135  7.957494E-19
6946.47448539738  1.263604E-18
6947.84225845341  1.069913E-18
6949.21003150944  8.879058E-19
6950.57780456547  8.406109E-19
6951.9455776215  4.525396E-19
6953.31335067753  7.758751E-19
6954.68112373356  7.704951E-19
6956.04889678959  6.156562E-19
6957.41666984562  9.177217E-19
6958.78444290165  5.735012E-19
6960.15221595768  7.944472E-19
6961.51998901371  9.240834E-19
6962.88776206974  4.970904E-19
6964.25553512577  1.019692E-18
6965.6233081818  6.955767E-19
6966.99108123783  8.386318E-19
6968.35885429386  5.073641E-19
6969.72662734989  4.615552E-19
6971.09440040592  6.409719E-19
6972.46217346195  1.029964E-18
6973.82994651798  1.160366E-18
6975.19771957401  8.177040E-19
6976.56549263004  9.297144E-19
6977.93326568607  4.667239E-19
6979.3010387421  9.085951E-19
6980.66881179813  1.141405E-18
6982.03658485416  1.031620E-18
6983.40435791019  6.583850E-19
6984.77213096622  9.326892E-19
6986.13990402225  9.598882E-19
6987.50767707828  6.725998E-19
6988.87545013431  5.363000E-19
6990.24322319034  9.144061E-19
6991.61099624638  9.278434E-19
6992.97876930241  9.382190E-19
6994.34654235843  7.824293E-19
6995.71431541447  7.496826E-19
6997.0820884705  4.310680E-19
6998.44986152653  8.444388E-19
6999.81763458256  9.211184E-19
7001.18540763859  7.607135E-19
7002.55318069462  8.702186E-19
7003.92095375065  6.621458E-19
7005.28872680668  9.031680E-19
7006.65649986271  9.031889E-19
7008.02427291874  5.777275E-19
7009.39204597477  6.013821E-19
7010.7598190308  7.557768E-19
7012.12759208683  6.369558E-19
7013.49536514286  5.707873E-19
7014.86313819889  4.707068E-19
7016.23091125492  7.031939E-19
7017.59868431095  7.567613E-19
7018.96645736698  5.255621E-19
7020.33423042301  7.994538E-19
7021.70200347904  6.443214E-19
7023.06977653507  9.184945E-19
7024.4375495911  2.880375E-19
7025.80532264713  8.295124E-19
7027.17309570316  5.298650E-19
7028.54086875919  7.807440E-19
7029.90864181522  6.174711E-19
7031.27641487125  4.458343E-19
7032.64418792728  8.750537E-19
7034.01196098331  5.011357E-19
7035.37973403935  8.486044E-19
7036.74750709538  1.122018E-18
7038.1152801514  1.005779E-18
7039.48305320744  5.543371E-19
7040.85082626347  6.797729E-19
7042.2185993195  9.304261E-19
7043.58637237553  1.179482E-18
7044.95414543156  8.621642E-19
7046.32191848759  7.101931E-19
7047.68969154362  7.419372E-19
7049.05746459965  6.495371E-19
7050.42523765568  4.532383E-19
7051.79301071171  5.145796E-19
7053.16078376774  6.800743E-19
7054.52855682377  4.988952E-19
7055.8963298798  7.178712E-19
7057.26410293583  6.336474E-19
7058.63187599186  6.198841E-19
7059.99964904789  6.591627E-19
7061.36742210392  7.497133E-19
7062.73519515995  8.632971E-19
7064.10296821598  8.204650E-19
7065.47074127201  1.019191E-18
7066.83851432804  3.925073E-19
7068.20628738407  -2.997112E-20
7069.5740604401  3.731434E-19
7070.94183349613  7.599120E-19
7072.30960655216  7.714204E-19
7073.67737960819  9.373072E-19
7075.04515266422  5.562598E-19
7076.41292572025  8.117383E-19
7077.78069877628  6.611749E-19
7079.14847183231  6.300460E-19
7080.51624488834  1.029804E-18
7081.88401794437  7.125733E-19
7083.2517910004  1.969900E-19
7084.61956405644  7.203334E-19
7085.98733711247  5.672340E-19
7087.3551101685  5.977872E-19
7088.72288322453  5.616471E-19
7090.09065628056  4.774194E-19
7091.45842933659  6.925418E-19
7092.82620239262  7.383974E-19
7094.19397544865  7.119569E-19
7095.56174850468  6.186168E-19
7096.92952156071  8.686976E-19
7098.29729461674  8.543203E-19
7099.66506767277  1.044063E-18
7101.0328407288  8.562807E-19
7102.40061378483  2.911479E-19
7103.76838684086  6.550128E-19
7105.13615989689  5.743544E-19
7106.50393295292  6.269649E-19
7107.87170600895  6.465663E-19
7109.23947906498  6.724660E-19
7110.60725212101  6.644688E-19
7111.97502517704  6.823065E-19
7113.34279823307  6.519644E-19
7114.7105712891  4.477998E-19
7116.07834434513  9.224290E-19
7117.44611740116  6.987213E-19
7118.81389045719  6.067801E-19
7120.18166351322  6.713663E-19
7121.54943656925  8.392430E-19
7122.91720962528  7.806598E-19
7124.28498268132  1.038942E-18
7125.65275573734  4.015652E-19
7127.02052879338  6.621506E-19
7128.38830184941  5.706097E-19
7129.75607490544  7.146562E-19
7131.12384796147  4.761250E-19
7132.4916210175  1.501851E-19
7133.85939407353  5.239355E-19
7135.22716712956  5.320157E-19
7136.59494018559  2.194628E-19
7137.96271324162  7.176584E-19
7139.33048629765  5.175176E-19
7140.69825935368  2.752743E-19
7142.06603240971  2.818526E-19
7143.43380546574  4.149877E-19
7144.80157852177  5.879262E-19
7146.1693515778  4.771599E-19
7147.53712463383  6.453584E-19
7148.90489768986  8.496014E-19
7150.27267074589  9.652206E-19
7151.64044380192  4.480469E-19
7153.00821685795  6.154809E-19
7154.37598991398  5.290445E-19
7155.74376297001  8.002171E-19
7157.11153602604  6.627740E-19
7158.47930908207  6.191261E-19
7159.8470821381  7.258667E-19
7161.21485519413  5.011385E-19
7162.58262825016  7.218699E-20
7163.95040130619  8.761017E-19
7165.31817436222  1.005914E-18
7166.68594741825  5.731410E-19
7168.05372047428  6.911672E-19
7169.42149353031  6.433527E-19
7170.78926658634  2.369384E-19
7172.15703964237  3.568257E-19
7173.5248126984  6.114240E-19
7174.89258575444  7.504763E-19
7176.26035881047  1.430272E-19
7177.6281318665  3.683181E-19
7178.99590492253  2.917728E-19
7180.36367797856  7.295039E-19
7181.73145103459  5.672023E-19
7183.09922409062  5.901857E-19
7184.46699714665  3.849097E-19
7185.83477020268  4.522293E-19
7187.20254325871  4.663612E-19
7188.57031631474  8.680666E-19
7189.93808937077  2.436334E-19
7191.3058624268  3.096292E-19
7192.67363548283  5.927363E-19
7194.04140853886  6.559262E-19
7195.40918159489  5.514101E-19
7196.77695465092  5.215779E-19
7198.14472770695  -4.219283E-20
7199.51250076298  5.425909E-19
7200.88027381901  4.990039E-19
7202.24804687504  5.972774E-19
7203.61581993107  6.734624E-19
7204.9835929871  6.337777E-19
7206.35136604313  8.040094E-19
7207.71913909916  4.883607E-19
7209.08691215519  6.854952E-19
7210.45468521122  4.906019E-19
7211.82245826725  6.446150E-19
7213.19023132329  4.150014E-19
7214.55800437932  6.839267E-19
7215.92577743535  4.533081E-19
7217.29355049137  3.665489E-19
7218.66132354741  4.070872E-19
7220.02909660344  3.759047E-19
7221.39686965947  6.842208E-19
7222.7646427155  4.497292E-19
7224.13241577153  1.485144E-19
7225.50018882756  4.661473E-19
7226.86796188359  5.436478E-19
7228.23573493962  5.296970E-19
