BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                 3148  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = '07D3HU            '  /                                              
FILENAME= '07D3HUFC_ATM.FITS[*,3,1]'  /
6064.43088662627  3.038195E-18
6065.79835009577  3.586298E-18
6067.16581356528  1.818503E-18
6068.53327703478  2.963997E-18
6069.90074050429  1.529297E-18
6071.26820397379  2.531732E-18
6072.6356674433  4.658930E-18
6074.0031309128  4.280336E-18
6075.37059438231  4.397357E-18
6076.73805785181  3.368519E-18
6078.10552132132  3.643385E-18
6079.47298479082  4.404848E-18
6080.84044826033  3.630638E-18
6082.20791172984  2.982829E-18
6083.57537519934  2.040889E-18
6084.94283866885  3.439003E-18
6086.31030213835  3.864506E-18
6087.67776560786  3.465289E-18
6089.04522907736  1.063797E-18
6090.41269254687  3.356732E-18
6091.78015601637  4.392061E-18
6093.14761948588  3.809385E-18
6094.51508295538  3.647352E-18
6095.88254642489  2.930508E-18
6097.25000989439  4.757686E-18
6098.6174733639  5.530274E-18
6099.9849368334  4.008153E-18
6101.35240030291  5.345659E-18
6102.71986377242  4.871132E-18
6104.08732724192  4.877147E-18
6105.45479071143  5.261393E-18
6106.82225418093  4.065614E-18
6108.18971765044  3.334872E-18
6109.55718111994  3.395638E-18
6110.92464458945  3.537795E-18
6112.29210805895  4.365562E-18
6113.65957152846  4.175298E-18
6115.02703499796  3.090588E-18
6116.39449846747  4.403741E-18
6117.76196193697  4.951848E-18
6119.12942540648  4.149403E-18
6120.49688887598  4.668120E-18
6121.86435234549  5.568220E-18
6123.23181581499  4.233763E-18
6124.5992792845  4.947319E-18
6125.966742754  5.493440E-18
6127.33420622351  4.536620E-18
6128.70166969302  5.523465E-18
6130.06913316252  5.412699E-18
6131.43659663203  4.380972E-18
6132.80406010153  4.446523E-18
6134.17152357104  4.471661E-18
6135.53898704054  4.895007E-18
6136.90645051005  4.315560E-18
6138.27391397955  4.475096E-18
6139.64137744906  3.976704E-18
6141.00884091856  4.669487E-18
6142.37630438807  4.721577E-18
6143.74376785757  4.935915E-18
6145.11123132708  5.496335E-18
6146.47869479659  4.586689E-18
6147.84615826609  5.924283E-18
6149.2136217356  5.576253E-18
6150.5810852051  5.729456E-18
6151.94854867461  4.707472E-18
6153.31601214411  5.966010E-18
6154.68347561362  6.221110E-18
6156.05093908312  6.030209E-18
6157.41840255263  6.071937E-18
6158.78586602213  5.088565E-18
6160.15332949164  4.642929E-18
6161.52079296114  6.011910E-18
6162.88825643065  3.552918E-18
6164.25571990015  4.116183E-18
6165.62318336966  3.676358E-18
6166.99064683916  4.147382E-18
6168.35811030867  4.421074E-18
6169.72557377818  5.364708E-18
6171.09303724768  4.698923E-18
6172.46050071719  5.377952E-18
6173.82796418669  4.722420E-18
6175.1954276562  4.857032E-18
6176.5628911257  4.272700E-18
6177.93035459521  3.384297E-18
6179.29781806471  4.795048E-18
6180.66528153422  3.689987E-18
6182.03274500372  4.213893E-18
6183.40020847323  4.519194E-18
6184.76767194273  5.429195E-18
6186.13513541224  4.869750E-18
6187.50259888174  4.359517E-18
6188.87006235125  4.354534E-18
6190.23752582076  5.742156E-18
6191.60498929026  5.973333E-18
6192.97245275977  5.390135E-18
6194.33991622927  5.266945E-18
6195.70737969878  3.470214E-18
6197.07484316828  5.598868E-18
6198.44230663779  5.051262E-18
6199.80977010729  4.550715E-18
6201.1772335768  4.879243E-18
6202.5446970463  5.705268E-18
6203.91216051581  5.777052E-18
6205.27962398531  4.235780E-18
6206.64708745482  3.991782E-18
6208.01455092432  4.982599E-18
6209.38201439383  4.141215E-18
6210.74947786333  4.847338E-18
6212.11694133284  5.278447E-18
6213.48440480234  4.690950E-18
6214.85186827185  3.950262E-18
6216.21933174135  5.553221E-18
6217.58679521086  4.892939E-18
6218.95425868037  4.629687E-18
6220.32172214987  3.942668E-18
6221.68918561938  4.440130E-18
6223.05664908888  5.382049E-18
6224.42411255839  6.010109E-18
6225.79157602789  5.263453E-18
6227.1590394974  3.908184E-18
6228.5265029669  4.479765E-18
6229.89396643641  3.733825E-18
6231.26142990591  5.164893E-18
6232.62889337542  6.320650E-18
6233.99635684492  5.559478E-18
6235.36382031443  3.479527E-18
6236.73128378393  4.765621E-18
6238.09874725344  5.122281E-18
6239.46621072294  4.654196E-18
6240.83367419245  4.465445E-18
6242.20113766196  4.692463E-18
6243.56860113146  5.937579E-18
6244.93606460097  5.172191E-18
6246.30352807047  5.756334E-18
6247.67099153998  5.685938E-18
6249.03845500948  4.691585E-18
6250.40591847899  4.300579E-18
6251.77338194849  4.992950E-18
6253.140845418  5.172566E-18
6254.5083088875  4.666175E-18
6255.87577235701  5.002817E-18
6257.24323582651  4.313926E-18
6258.61069929602  5.057652E-18
6259.97816276552  5.101819E-18
6261.34562623503  5.084625E-18
6262.71308970454  4.087623E-18
6264.08055317404  4.760862E-18
6265.44801664354  4.189415E-18
6266.81548011305  4.358699E-18
6268.18294358256  3.931433E-18
6269.55040705206  3.488310E-18
6270.91787052157  3.449478E-18
6272.28533399107  3.660232E-18
6273.65279746058  4.188951E-18
6275.02026093008  3.491495E-18
6276.38772439959  4.421562E-18
6277.75518786909  5.560381E-18
6279.1226513386  4.307570E-18
6280.4901148081  4.893409E-18
6281.85757827761  5.554983E-18
6283.22504174711  5.883983E-18
6284.59250521662  5.570709E-18
6285.95996868613  4.547091E-18
6287.32743215563  3.580704E-18
6288.69489562514  4.051428E-18
6290.06235909464  3.718940E-18
6291.42982256415  3.202382E-18
6292.79728603365  2.146626E-18
6294.16474950316  4.477479E-18
6295.53221297266  4.290274E-19
6296.89967644217  5.870160E-18
6298.26713991167  5.999514E-18
6299.63460338118  2.601829E-18
6301.00206685068  3.025697E-18
6302.36953032019  3.515681E-18
6303.73699378969  5.248167E-18
6305.1044572592  3.326238E-18
6306.47192072871  3.141969E-18
6307.83938419821  4.676931E-18
6309.20684766772  3.852490E-18
6310.57431113722  4.126419E-18
6311.94177460673  4.772269E-18
6313.30923807623  4.951121E-18
6314.67670154574  3.903468E-18
6316.04416501524  3.687830E-18
6317.41162848475  4.051882E-18
6318.77909195425  4.209431E-18
6320.14655542376  4.877839E-18
6321.51401889326  4.410925E-18
6322.88148236277  4.960912E-18
6324.24894583227  4.327926E-18
6325.61640930178  3.876978E-18
6326.98387277128  3.051969E-18
6328.35133624079  2.891838E-18
6329.71879971029  3.577758E-18
6331.0862631798  4.154254E-18
6332.4537266493  4.145763E-18
6333.82119011881  4.577611E-18
6335.18865358832  4.873648E-18
6336.55611705782  3.917575E-18
6337.92358052733  3.627842E-18
6339.29104399683  3.224071E-18
6340.65850746634  3.296741E-18
6342.02597093584  3.192883E-18
6343.39343440535  4.898014E-18
6344.76089787485  5.016284E-18
6346.12836134436  5.176994E-18
6347.49582481386  4.452035E-18
6348.86328828337  3.962522E-18
6350.23075175287  2.776979E-18
6351.59821522238  3.189811E-18
6352.96567869188  3.191729E-18
6354.33314216139  3.919205E-18
6355.70060563089  4.714906E-18
6357.0680691004  2.955529E-18
6358.43553256991  4.336589E-18
6359.80299603941  4.576740E-18
6361.17045950892  3.724083E-18
6362.53792297842  4.533798E-18
6363.90538644793  3.996341E-18
6365.27284991743  3.998141E-18
6366.64031338694  5.028459E-18
6368.00777685644  4.540104E-18
6369.37524032595  4.382269E-18
6370.74270379545  4.271981E-18
6372.11016726496  4.780746E-18
6373.47763073446  4.176030E-18
6374.84509420397  3.563638E-18
6376.21255767347  3.373653E-18
6377.58002114298  4.688739E-18
6378.94748461249  4.052138E-18
6380.31494808199  3.932262E-18
6381.6824115515  5.039116E-18
6383.049875021  5.154755E-18
6384.41733849051  5.564074E-18
6385.78480196001  4.703781E-18
6387.15226542952  4.448358E-18
6388.51972889902  4.806882E-18
6389.88719236853  4.625991E-18
6391.25465583803  4.482630E-18
6392.62211930754  4.540789E-18
6393.98958277704  3.915116E-18
6395.35704624655  4.501789E-18
6396.72450971605  4.662723E-18
6398.09197318556  4.945479E-18
6399.45943665506  4.695269E-18
6400.82690012457  3.942907E-18
6402.19436359408  5.287806E-18
6403.56182706358  5.505916E-18
6404.92929053309  4.466156E-18
6406.29675400259  4.882272E-18
6407.6642174721  4.878631E-18
6409.0316809416  5.617444E-18
6410.39914441111  4.646350E-18
6411.76660788061  4.072651E-18
6413.13407135012  4.685528E-18
6414.50153481962  5.433434E-18
6415.86899828913  5.825054E-18
6417.23646175863  5.661556E-18
6418.60392522814  5.015551E-18
6419.97138869764  5.548267E-18
6421.33885216715  5.271622E-18
6422.70631563666  4.891788E-18
6424.07377910616  5.536301E-18
6425.44124257567  5.748051E-18
6426.80870604517  4.853555E-18
6428.17616951468  4.735838E-18
6429.54363298418  5.440728E-18
6430.91109645369  4.007879E-18
6432.27855992319  4.019723E-18
6433.6460233927  4.777471E-18
6435.0134868622  4.371633E-18
6436.38095033171  5.718520E-18
6437.74841380121  4.900669E-18
6439.11587727072  6.066566E-18
6440.48334074022  4.922876E-18
6441.85080420973  5.005745E-18
6443.21826767923  4.767060E-18
6444.58573114874  4.189492E-18
6445.95319461825  5.359206E-18
6447.32065808775  4.974248E-18
6448.68812155726  5.159918E-18
6450.05558502676  4.665010E-18
6451.42304849627  5.593135E-18
6452.79051196577  5.424910E-18
6454.15797543528  4.646008E-18
6455.52543890478  5.525833E-18
6456.89290237429  4.546205E-18
6458.26036584379  5.048873E-18
6459.6278293133  4.611803E-18
6460.9952927828  4.230970E-18
6462.36275625231  5.148199E-18
6463.73021972181  4.924925E-18
6465.09768319132  5.405967E-18
6466.46514666083  4.907440E-18
6467.83261013033  4.465238E-18
6469.20007359983  3.181823E-18
6470.56753706934  4.923685E-18
6471.93500053885  4.276696E-18
6473.30246400835  4.781997E-18
6474.66992747786  3.594853E-18
6476.03739094736  2.848577E-18
6477.40485441687  4.066871E-18
6478.77231788637  5.023284E-18
6480.13978135588  3.305661E-18
6481.50724482538  3.299532E-18
6482.87470829489  4.759150E-18
6484.24217176439  3.224578E-18
6485.6096352339  3.969918E-18
6486.9770987034  4.091024E-18
6488.34456217291  4.504216E-18
6489.71202564242  3.695037E-18
6491.07948911192  6.101612E-18
6492.44695258143  5.417363E-18
6493.81441605093  3.255890E-18
6495.18187952044  4.824358E-18
6496.54934298994  4.173099E-18
6497.91680645945  3.678589E-18
6499.28426992895  4.018658E-18
6500.65173339846  4.169846E-18
6502.01919686796  3.388868E-18
6503.38666033747  4.517889E-18
6504.75412380697  4.625516E-18
6506.12158727648  4.670933E-18
6507.48905074598  4.549845E-18
6508.85651421549  3.805556E-18
6510.22397768499  3.939597E-18
6511.5914411545  4.088731E-18
6512.958904624  4.122681E-18
6514.32636809351  4.578852E-18
6515.69383156301  4.560949E-18
6517.06129503252  5.035845E-18
6518.42875850203  4.659580E-18
6519.79622197153  4.443954E-18
6521.16368544104  4.219641E-18
6522.53114891054  5.971439E-18
6523.89861238005  4.856925E-18
6525.26607584955  5.156966E-18
6526.63353931906  4.947483E-18
6528.00100278856  2.953441E-18
6529.36846625807  4.131734E-18
6530.73592972757  3.813291E-18
6532.10339319708  3.806884E-18
6533.47085666658  3.301141E-18
6534.83832013609  3.710512E-18
6536.20578360559  4.228545E-18
6537.5732470751  3.744745E-18
6538.94071054461  4.067374E-18
6540.30817401411  4.295882E-18
6541.67563748362  3.765080E-18
6543.04310095312  3.057085E-18
6544.41056442263  3.775522E-18
6545.77802789213  3.979795E-18
6547.14549136164  3.715872E-18
6548.51295483114  4.412868E-18
6549.88041830065  4.956321E-18
6551.24788177015  4.317793E-18
6552.61534523966  3.880875E-18
6553.98280870916  4.342845E-18
6555.35027217867  4.042904E-18
6556.71773564817  3.900000E-18
6558.08519911768  4.193133E-18
6559.45266258719  3.258237E-18
6560.82012605669  3.507160E-18
6562.1875895262  3.302768E-18
6563.5550529957  2.990432E-18
6564.92251646521  3.808170E-18
6566.28997993471  3.783158E-18
6567.65744340422  3.726805E-18
6569.02490687372  2.520497E-18
6570.39237034323  4.376273E-18
6571.75983381273  3.743784E-18
6573.12729728224  3.100499E-18
6574.49476075174  3.490370E-18
6575.86222422125  3.713217E-18
6577.22968769075  4.446348E-18
6578.59715116026  3.610941E-18
6579.96461462976  3.674098E-18
6581.33207809927  4.333323E-18
6582.69954156878  4.413295E-18
6584.06700503828  4.661880E-18
6585.43446850779  3.716186E-18
6586.80193197729  3.408581E-18
6588.1693954468  3.958936E-18
6589.5368589163  4.323674E-18
6590.90432238581  4.592822E-18
6592.27178585531  4.440953E-18
6593.63924932482  4.608058E-18
6595.00671279432  4.580573E-18
6596.37417626383  4.184066E-18
6597.74163973333  4.060188E-18
6599.10910320284  4.839435E-18
6600.47656667234  3.791984E-18
6601.84403014185  3.873834E-18
6603.21149361135  4.881119E-18
6604.57895708086  4.117389E-18
6605.94642055037  4.001038E-18
6607.31388401987  4.460090E-18
6608.68134748938  3.800839E-18
6610.04881095888  3.018701E-18
6611.41627442839  3.971613E-18
6612.78373789789  3.716546E-18
6614.1512013674  4.361170E-18
6615.5186648369  3.210787E-18
6616.88612830641  4.302246E-18
6618.25359177591  4.667097E-18
6619.62105524542  4.875658E-18
6620.98851871492  3.872886E-18
6622.35598218443  3.488282E-18
6623.72344565393  2.325584E-18
6625.09090912344  3.446349E-18
6626.45837259295  3.423611E-18
6627.82583606245  3.265108E-18
6629.19329953196  3.754990E-18
6630.56076300146  4.854954E-18
6631.92822647097  3.548085E-18
6633.29568994047  3.428075E-18
6634.66315340998  2.597272E-18
6636.03061687948  3.543421E-18
6637.39808034899  3.811025E-18
6638.76554381849  2.743261E-18
6640.133007288  3.292904E-18
6641.50047075751  4.359549E-18
6642.86793422701  3.384760E-18
6644.23539769651  2.713493E-18
6645.60286116602  3.069704E-18
6646.97032463552  2.982301E-18
6648.33778810503  3.630220E-18
6649.70525157454  2.978298E-18
6651.07271504404  2.304674E-18
6652.44017851355  3.641605E-18
6653.80764198305  3.160676E-18
6655.17510545256  2.955478E-18
6656.54256892206  3.521563E-18
6657.91003239157  2.764668E-18
6659.27749586107  3.130688E-18
6660.64495933058  2.828743E-18
6662.01242280008  3.703677E-18
6663.37988626959  4.381004E-18
6664.74734973909  3.549177E-18
6666.1148132086  3.175733E-18
6667.4822766781  3.252903E-18
6668.84974014761  3.708881E-18
6670.21720361712  2.141073E-18
6671.58466708662  3.324364E-18
6672.95213055612  3.285220E-18
6674.31959402563  3.530482E-18
6675.68705749514  2.781406E-18
6677.05452096464  2.926001E-18
6678.42198443415  3.109372E-18
6679.78944790365  2.668483E-18
6681.15691137316  3.689494E-18
6682.52437484266  3.412583E-18
6683.89183831217  3.175026E-18
6685.25930178167  4.006661E-18
6686.62676525118  2.472926E-18
6687.99422872068  2.305042E-18
6689.36169219019  2.158166E-18
6690.72915565969  3.940829E-18
6692.0966191292  3.102998E-18
6693.46408259871  3.202925E-18
6694.83154606821  2.169398E-18
6696.19900953772  2.880079E-18
6697.56647300722  2.721895E-18
6698.93393647673  2.863344E-18
6700.30139994623  2.858308E-18
6701.66886341574  2.459100E-18
6703.03632688524  2.403336E-18
6704.40379035475  3.325127E-18
6705.77125382425  3.326844E-18
6707.13871729376  2.619414E-18
6708.50618076326  2.781536E-18
6709.87364423277  3.307844E-18
6711.24110770227  3.075170E-18
6712.60857117178  2.918118E-18
6713.97603464129  2.771657E-18
6715.34349811079  2.986189E-18
6716.7109615803  2.925842E-18
6718.0784250498  3.290166E-18
6719.44588851931  3.308091E-18
6720.81335198881  3.290017E-18
6722.18081545832  2.617489E-18
6723.54827892782  2.755063E-18
6724.91574239733  2.367931E-18
6726.28320586683  2.151688E-18
6727.65066933634  2.616143E-18
6729.01813280584  2.313078E-18
6730.38559627535  2.022238E-18
6731.75305974485  2.369413E-18
6733.12052321436  2.615069E-18
6734.48798668386  2.930559E-18
6735.85545015337  2.903952E-18
6737.22291362288  2.631682E-18
6738.59037709238  2.978483E-18
6739.95784056189  2.274955E-18
6741.32530403139  2.728727E-18
6742.6927675009  2.980505E-18
6744.0602309704  2.645359E-18
6745.42769443991  2.067317E-18
6746.79515790941  1.622229E-18
6748.16262137892  2.458497E-18
6749.53008484842  3.177753E-18
6750.89754831793  3.160237E-18
6752.26501178743  2.790849E-18
6753.63247525694  2.315973E-18
6754.99993872644  2.775761E-18
6756.36740219595  3.063879E-18
6757.73486566546  2.822991E-18
6759.10232913496  2.245160E-18
6760.46979260447  2.364497E-18
6761.83725607397  2.529051E-18
6763.20471954348  2.518254E-18
6764.57218301298  2.802095E-18
6765.93964648249  2.714380E-18
6767.30710995199  2.033575E-18
6768.6745734215  2.357146E-18
6770.042036891  2.284446E-18
6771.40950036051  2.864593E-18
6772.77696383001  2.119774E-18
6774.14442729952  2.656612E-18
6775.51189076902  2.912252E-18
6776.87935423853  2.173970E-18
6778.24681770804  2.123499E-18
6779.61428117754  1.848122E-18
6780.98174464705  1.980640E-18
6782.34920811655  2.085050E-18
6783.71667158605  1.683823E-18
6785.08413505556  2.205397E-18
6786.45159852507  2.158268E-18
6787.81906199457  2.308015E-18
6789.18652546408  2.523577E-18
6790.55398893358  2.825843E-18
6791.92145240309  2.262027E-18
6793.28891587259  2.496730E-18
6794.6563793421  2.635100E-18
6796.0238428116  2.518281E-18
6797.39130628111  2.394884E-18
6798.75876975061  2.537794E-18
6800.12623322012  2.800957E-18
6801.49369668963  2.522827E-18
6802.86116015913  2.159392E-18
6804.22862362863  2.800377E-18
6805.59608709814  2.501071E-18
6806.96355056764  2.511143E-18
6808.33101403715  2.442954E-18
6809.69847750666  2.473934E-18
6811.06594097616  2.616679E-18
6812.43340444567  2.571784E-18
6813.80086791517  2.389954E-18
6815.16833138468  2.105626E-18
6816.53579485418  2.541509E-18
6817.90325832369  2.454493E-18
6819.27072179319  1.319964E-18
6820.6381852627  -1.670165E-19
6822.0056487322  6.985742E-19
6823.37311220171  2.974708E-19
6824.74057567121  1.763553E-18
6826.10803914072  2.241524E-18
6827.47550261022  3.396359E-18
6828.84296607973  3.457823E-18
6830.21042954924  2.152515E-18
6831.57789301874  1.570652E-18
6832.94535648825  1.597113E-18
6834.31281995775  2.925451E-18
6835.68028342726  3.012617E-18
6837.04774689676  2.059171E-18
6838.41521036627  1.868767E-18
6839.78267383577  1.963418E-18
6841.15013730528  1.689405E-18
6842.51760077478  2.227900E-18
6843.88506424429  2.661044E-18
6845.2525277138  2.160565E-18
6846.6199911833  2.153927E-18
6847.9874546528  2.350889E-18
6849.35491812231  1.887546E-18
6850.72238159181  2.344621E-18
6852.08984506132  2.261339E-18
6853.45730853083  2.301426E-18
6854.82477200033  1.521853E-18
6856.19223546984  3.057583E-18
6857.55969893934  3.491733E-18
6858.92716240885  2.359837E-18
6860.29462587835  1.143513E-18
6861.66208934786  2.001252E-18
6863.02955281736  3.307106E-18
6864.39701628687  3.656718E-18
6865.76447975637  2.440704E-18
6867.13194322588  2.315385E-18
6868.49940669538  2.888795E-18
6869.86687016489  3.257876E-18
6871.23433363439  3.041289E-18
6872.6017971039  2.357909E-18
6873.96926057341  2.349102E-18
6875.33672404291  3.149647E-18
6876.70418751241  2.771946E-18
6878.07165098192  1.636025E-18
6879.43911445143  2.151778E-18
6880.80657792093  1.864426E-18
6882.17404139044  2.528346E-18
6883.54150485994  2.639876E-18
6884.90896832945  2.443802E-18
6886.27643179895  2.504576E-18
6887.64389526846  2.382154E-18
6889.01135873796  1.934149E-18
6890.37882220747  2.866167E-18
6891.74628567697  3.027829E-18
6893.11374914648  3.333823E-18
6894.48121261598  2.638667E-18
6895.84867608549  1.981714E-18
6897.216139555  3.148324E-18
6898.5836030245  2.460013E-18
6899.95106649401  2.530052E-18
6901.31852996351  2.099115E-18
6902.68599343302  3.091200E-18
6904.05345690252  2.233886E-18
6905.42092037203  2.666079E-18
6906.78838384153  3.156551E-18
6908.15584731104  2.136269E-18
6909.52331078054  2.860936E-18
6910.89077425005  3.428546E-18
6912.25823771955  3.230091E-18
6913.62570118906  1.263234E-18
6914.99316465856  3.680833E-18
6916.36062812807  3.184017E-18
6917.72809159757  3.340076E-18
6919.09555506708  1.450545E-18
6920.46301853658  2.952964E-18
6921.83048200609  3.445020E-18
6923.1979454756  2.268876E-18
6924.5654089451  3.126584E-18
6925.93287241461  2.158615E-18
6927.30033588411  3.182685E-18
6928.66779935362  3.024929E-18
6930.03526282312  2.380455E-18
6931.40272629263  2.433274E-18
6932.77018976213  1.956524E-18
6934.13765323164  2.252413E-18
6935.50511670114  3.061094E-18
6936.87258017065  2.461694E-18
6938.24004364015  2.470254E-18
6939.60750710966  3.523922E-18
6940.97497057916  3.245814E-18
6942.34243404867  3.369556E-18
6943.70989751817  3.214736E-18
6945.07736098768  3.556587E-18
6946.44482445719  2.923653E-18
6947.81228792669  3.316968E-18
6949.1797513962  3.141549E-18
6950.5472148657  3.437949E-18
6951.91467833521  3.204180E-18
6953.28214180471  3.777290E-18
6954.64960527422  2.768456E-18
6956.01706874372  3.272548E-18
6957.38453221323  3.421277E-18
6958.75199568273  2.492985E-18
6960.11945915224  2.617231E-18
6961.48692262174  2.811091E-18
6962.85438609125  2.498345E-18
6964.22184956075  2.789098E-18
6965.58931303026  3.062552E-18
6966.95677649977  3.481582E-18
6968.32423996927  3.309215E-18
6969.69170343878  2.163893E-18
6971.05916690828  3.071555E-18
6972.42663037779  3.204396E-18
6973.79409384729  2.263641E-18
6975.1615573168  2.667661E-18
6976.5290207863  3.064449E-18
6977.89648425581  2.743994E-18
6979.26394772531  3.170753E-18
6980.63141119482  3.745736E-18
6981.99887466432  3.340011E-18
6983.36633813383  2.472255E-18
6984.73380160333  2.067480E-18
6986.10126507284  2.725386E-18
6987.46872854234  2.627707E-18
6988.83619201185  4.068694E-18
6990.20365548136  2.562058E-18
6991.57111895086  2.247670E-18
6992.93858242037  2.881414E-18
6994.30604588987  2.760827E-18
6995.67350935938  3.033111E-18
6997.04097282888  3.631435E-18
6998.40843629839  2.930225E-18
6999.77589976789  3.072504E-18
7001.1433632374  3.674848E-18
7002.5108267069  3.151956E-18
7003.87829017641  3.696412E-18
7005.24575364591  2.060583E-18
7006.61321711542  2.211868E-18
7007.98068058492  2.654301E-18
7009.34814405443  2.509531E-18
7010.71560752393  3.106944E-18
7012.08307099344  2.851596E-18
7013.45053446295  3.043071E-18
7014.81799793245  2.384085E-18
7016.18546140196  1.807893E-18
7017.55292487146  2.564549E-18
7018.92038834097  2.458678E-18
7020.28785181047  2.346301E-18
7021.65531527998  2.967822E-18
7023.02277874948  2.371150E-18
7024.39024221899  2.545344E-18
7025.75770568849  2.976748E-18
7027.125169158  3.130841E-18
7028.4926326275  2.586129E-18
7029.86009609701  3.245415E-18
7031.22755956651  2.871455E-18
7032.59502303602  1.697259E-18
7033.96248650553  3.183193E-18
7035.32994997503  2.885536E-18
7036.69741344454  2.703108E-18
7038.06487691404  3.395574E-18
7039.43234038355  3.665326E-18
7040.79980385305  3.577970E-18
7042.16726732256  1.447810E-18
7043.53473079206  2.943888E-18
7044.90219426157  3.239780E-18
7046.26965773107  2.905390E-18
7047.63712120058  3.669792E-18
7049.00458467009  2.723619E-18
7050.37204813959  2.828505E-18
7051.73951160909  3.880657E-18
7053.1069750786  2.574346E-18
7054.4744385481  3.979715E-18
7055.84190201761  3.356960E-18
7057.20936548712  2.847841E-18
7058.57682895662  2.716644E-18
7059.94429242613  3.464985E-18
7061.31175589563  4.383556E-18
7062.67921936514  3.008510E-18
7064.04668283464  3.933276E-18
7065.41414630415  3.674748E-18
7066.78160977365  2.065313E-18
7068.14907324316  2.958351E-18
7069.51653671266  3.643693E-18
7070.88400018217  2.496482E-18
7072.25146365167  2.851062E-18
7073.61892712118  2.139456E-18
7074.98639059068  3.854944E-18
7076.35385406019  3.901907E-18
7077.7213175297  3.059222E-18
7079.0887809992  3.507684E-18
7080.45624446871  3.385868E-18
7081.82370793821  2.948736E-18
7083.19117140772  3.048100E-18
7084.55863487722  3.282627E-18
7085.92609834673  3.094387E-18
7087.29356181623  2.456189E-18
7088.66102528574  2.884571E-18
7090.02848875524  2.780303E-18
7091.39595222475  3.998039E-18
7092.76341569425  3.205512E-18
7094.13087916376  4.597294E-18
7095.49834263326  3.496085E-18
7096.86580610277  3.624830E-18
7098.23326957227  3.178212E-18
7099.60073304178  3.365729E-18
7100.96819651129  2.917030E-18
7102.33565998079  2.919692E-18
7103.7031234503  3.397517E-18
7105.0705869198  3.676525E-18
7106.43805038931  2.624837E-18
7107.80551385881  3.367967E-18
7109.17297732832  3.727610E-18
7110.54044079782  2.879845E-18
7111.90790426733  2.276592E-18
7113.27536773683  3.079212E-18
7114.64283120634  2.394217E-18
7116.01029467584  3.395136E-18
7117.37775814535  2.647149E-18
7118.74522161485  3.440065E-18
7120.11268508436  3.138435E-18
7121.48014855387  3.024339E-18
7122.84761202337  3.350996E-18
7124.21507549288  2.780441E-18
7125.58253896238  3.924300E-18
7126.95000243189  3.348387E-18
7128.31746590139  2.797258E-18
7129.6849293709  3.705858E-18
7131.0523928404  3.272079E-18
7132.41985630991  3.107388E-18
7133.78731977941  2.815966E-18
7135.15478324892  3.418506E-18
7136.52224671842  3.175530E-18
7137.88971018793  3.201768E-18
7139.25717365743  3.239858E-18
7140.62463712694  3.925020E-18
7141.99210059644  3.381595E-18
7143.35956406595  2.809641E-18
7144.72702753545  2.615258E-18
7146.09449100496  2.686837E-18
7147.46195447446  3.685430E-18
7148.82941794397  3.790590E-18
7150.19688141348  3.662134E-18
7151.56434488298  2.372281E-18
7152.93180835249  3.015976E-18
7154.29927182199  3.246967E-18
7155.6667352915  3.664263E-18
7157.034198761  3.188220E-18
7158.40166223051  4.259039E-18
7159.76912570001  3.629796E-18
7161.13658916952  2.843285E-18
7162.50405263902  3.458896E-18
7163.87151610853  3.638928E-18
7165.23897957803  2.701393E-18
7166.60644304754  3.609780E-18
7167.97390651704  2.615182E-18
7169.34136998655  2.507628E-18
7170.70883345606  2.656581E-18
7172.07629692556  2.788214E-18
7173.44376039507  4.455280E-18
7174.81122386457  1.997960E-18
7176.17868733408  2.858313E-18
7177.54615080358  3.744578E-18
7178.91361427309  3.155762E-18
7180.28107774259  2.598433E-18
7181.6485412121  3.063907E-18
7183.0160046816  3.542857E-18
7184.38346815111  2.802186E-18
7185.75093162061  3.466516E-18
7187.11839509012  3.674692E-18
7188.48585855962  3.342499E-18
7189.85332202913  4.110149E-18
7191.22078549863  3.054690E-18
7192.58824896814  3.300157E-18
7193.95571243765  3.597339E-18
7195.32317590715  2.963489E-18
7196.69063937666  3.266315E-18
7198.05810284616  3.152362E-18
7199.42556631567  2.426993E-18
7200.79302978517  3.620516E-18
7202.16049325468  3.842478E-18
7203.52795672418  2.454051E-18
7204.89542019369  3.001909E-18
7206.26288366319  3.259167E-18
7207.6303471327  2.329621E-18
7208.9978106022  2.604302E-18
7210.36527407171  3.340712E-18
7211.73273754121  3.301651E-18
7213.10020101072  3.294837E-18
7214.46766448022  2.727599E-18
7215.83512794973  3.423245E-18
7217.20259141924  3.072922E-18
7218.57005488874  3.253704E-18
7219.93751835825  2.888327E-18
7221.30498182775  2.917211E-18
7222.67244529725  2.066053E-18
7224.03990876676  2.529268E-18
7225.40737223627  3.003633E-18
7226.77483570577  3.112026E-18
7228.14229917528  2.831603E-18
7229.50976264478  2.418308E-18
7230.87722611429  1.477235E-18
7232.24468958379  2.399223E-18
7233.6121530533  4.462806E-18
7234.9796165228  3.703325E-18
7236.34707999231  4.626564E-18
